owner,market,net_usdc
0xa88020be4691b6807f4aa2f13cb23186d331091d,aave_v2,-2434.542514
0x05a03979cf7a9be0e08cb139084d36165e83a7fe,aave_v2,-1714.154867
0xabdc47ed04c62b6c0d58f2668cd09200688e1495,aave_v2,-4801.821957
0x2f361e48a3a6631429f35376eccb2ad79cfb5db2,compound_v2,0.0
0x45788611cd779677edd36b9dec51ced4a3231a77,compound_v2,0.0
0x3bbec29ab82db1f0be3f67261cc902c4e35ab70d,compound_v2,0.002082629292
0x7859d12f4e4c4d10a849d6ecc53015d2aa2893be,compound_v2,0.0
0x8a4b8baba337e6aadf399c39a53c53dd6224656e,compound_v2,0.0
0xda48bcaeee77401926a3b358557169b7360f0059,compound_v2,0.0
0x559d0e710cf8d035bca3e859af1e3332b03be2cc,compound_v2,103.229669153136
0x6bda032b6f8b00c940df7e406411f45459fde0da,compound_v2,0.0
0x54689fd2d989c0c0498c87794b93309bc3872c80,compound_v2,0.0018091344000000001
0x01b037084eba7e4519dbfc9ba026ae696746e033,compound_v2,8.868516e-06
0x73f6d2a64c02cb9abbeeb2f469398eaa9797fd7a,compound_v2,0.0
0x9efc76d55ffda4ab4e5d4c370a1449799351626e,compound_v2,2138.215625012916
0x177a2ae58619cb72051ec4b19ad2d27da34ff090,compound_v2,0.0
0xaa470c4addd38c70595b50fd169a1c293cf56ab8,compound_v2,0.0
0x908db9d060cb5401aa0857eff840055569e8976f,compound_v2,0.0
0xbb9b1542a6a0c801565f22c6cddbcbfdbbf51ede,compound_v2,0.0
0x0fd0489d5ccf0acc0ccbe8a1f1e638e74cab5bd7,compound_v2,304019.72016324877
0x30471a7c9e3a8765e53a6257980ed3dcda586312,compound_v2,1076.894415456672
0x732fa4ff93e2d2b9873dbeb87c6359cd2cbfbab0,compound_v2,492.77167409329206
0xdc4c1711b88c1a2d7cbbfb443116a2b4c4be843e,compound_v2,140.736177661536
0x13ab67149c7e0c3ad2e27b023c83858b6d27d1af,compound_v2,331.90039447671603
0x8115afd8dffce5579381ad27524b6feeae917bef,compound_v2,310.37891412134405
0x98b28a5ebcbded2ee4f141bf0fd37154775b4ca5,compound_v2,123.79930332722401
0x870d1859a7779d1e36928c69a25aec526e5d2b50,compound_v2,131.19184819989601
0x43e59a7ebe4e345e24501484b31c45462b387875,compound_v2,148.39236185466
0xe653c06f312bc01644459d4091a802b46302998a,compound_v2,727.802614450944
0xdba4d646adfbc7e265f78c4394f3267ffc11efc6,compound_v2,105.12492860601601
0xa0557234eb7b3c503388202d3768cfa2f1ae9dc2,aave_v2,-758802.299506
0xa1efa0adecb7f5691605899d13285928ae025844,aave_v2,84486.039887
0xec3c215ec5c8c7337dd2465d29a9eb70860b73d8,aave_v2,-3564.150287
0xbaf4ff1a6a71e0a205cd8d0bf4cffaa112ba0d66,aave_v2,-3129.281971
0xfcf4d9e7157720822f014b0c4136b2f905a51921,aave_v2,-2000.0
0xd372d109ba3f475a75ef27a0ad00044f33d09a4e,aave_v2,-155713.889727
0x7d9b83aea071cc38e8d7fe4fa8d68cc29bb26ccf,aave_v2,-955.0
0x70b0deeb4b1c98fca3368325a3e8965001143c83,aave_v2,-75169.896413
0x2db9ca0ca113e180421ae724310709384c893635,aave_v2,-28778.103567
0x07da42ccbca1c2b32cf56b88de71e1aeed9bb1b8,aave_v2,-68165.593618
0xcd96fbd5fa68d6ee1786996663eaf8d2e6bdb66d,aave_v2,-210.878873
0xb7088c3728d12315b6c43790d13f0bae4fd05d59,compound_v2,0.0
0xb46aee0a84d220be4ab72b189d29717d78032981,compound_v2,0.0
0x2d220a08dee79a4ff01e6398ae55210e380d51ec,compound_v2,158.507322923496
0xffbfc78cd57025f3ef4e478ac5f909a20a22ad50,compound_v2,721.461371082324
0xc8cac7985e716aa5e87621e567e3e49c08b489a1,compound_v2,0.0
0x5ad94a791eb94c6ef72cf210d08532b752159aa3,compound_v2,0.0
0x35c4805e05210d6da48ea243d450af8a0ec428a0,compound_v2,0.2052
0x73f6f199139e21fdeb147ce77004197c78346d3c,compound_v2,0.00331222668
0xe6a81318081aa26392fe8ea622b26eb34aaaabb6,compound_v2,0.0
0xc4f995086302084c3b7d155bfddbf98b525821e2,compound_v2,0.0
0x736e4a03e13ef6ef19059d95e95a73321057e2c2,compound_v2,0.0
0xad387592c2de9645c3f42b5732b93833e312bd0c,compound_v2,0.0
0xdba3027aeeb573f2d72ba1e02ce5a0d77e307047,compound_v2,0.00048715392000000005
0xdd5c3540021383abe3fa2e610fde1693929816c9,compound_v2,0.0
0x980cc0c096a508997b222b99a0ca66dc6bee58c2,compound_v2,0.0
0xcc613951cc3d6af268ba4a082b19f6fc11a9a5f3,compound_v2,0.0
0x79ab9c256d2b35bcea71f3a16c52bcf6237ed249,compound_v2,143.105084230512
0x4d67154543b44ceeea12f17785af4e8c37292396,compound_v2,1106.787340140564
0x2ca9ee5624df81c85e534ac0e8997d8402f43931,compound_v2,242.42654498576402
0x9af40e3f44577ef5c91baa00931f6a311a035ec9,compound_v2,1305.814679550828
0x5e7504f7abbd953727597eab2349b0cb4ed1ee8f,compound_v2,198.23652178692
0x3b5da57c5877bb40d340de508c58f3aa7bd1af93,compound_v2,209.366614861836
0xc81a3906e7c424d7922505df8cd8746ea2a28352,compound_v2,215.19414811374
0x261e24907f66fea18594bdd144ad81908fec005a,aave_v2,-1421.478602
0x32bc9f7087b8c4093907010982b4959b4b83c2fa,aave_v2,-1079.615095
0x7af3edc58487bad40a21b93d90f14453282d8df3,aave_v2,-143775.046468
0x46ee7bea049cd2d728fa8267be826c6953362af7,aave_v2,-1551.395
0x8d707bfda4d4b8e28cb68153854a46127ce0df47,aave_v2,-572096.607041
0xf0a2da04f21d743dc73fab07d1796f4362ecff68,aave_v2,-25000.0
0x26cf02f892b04af4cf350539ce2c77fcf79ec172,aave_v2,-10961.833857
0x5595f9e14a9a3b957d08e904939aa351e265c157,aave_v2,-11756.753099
0xc9c5a0228fb686e9720ca24691e59e9410c52688,aave_v2,-10194.623456
0x74f8744020f5900a2c3a3289c6c2182f56a6901f,aave_v2,-60007.741527
0x26afce1b339bb37bb5a757d227028955d05b5900,aave_v2,-10754.964494
0xd75d043d2aa56c874a4dbc0f62156e665547ae95,aave_v2,-5647.177644
0x23b4cd421b7cb7d274689b2a7c100baf8546941b,aave_v2,-97000.0
0x9b23b8bbde45085c6a021694b1fd88d9265cce43,aave_v2,-2250.001104
0x227152b4e4c19ffb3e781279621f2a9a70932f32,compound_v2,0.0030160391760000005
0x4820046025253f826adc09be814c33a4a54aa9a3,compound_v2,0.0
0x4d4fc2b1d694d3d7647443b79a7efd3bf4efdb41,compound_v2,0.0
0xede81dbf541e36f47e8af619efa3fe701b606915,compound_v2,0.0
0xe12a97608469086135826061bec61fe83d0f89a6,compound_v2,0.0
0xd3799803b28f20443579f9d6236cf0fd9b953baa,compound_v2,0.0
0xb01e7e4d1c45cd543493a766f70c2f51f52a113a,compound_v2,0.0
0x7d800831ec276c080677e27cf9da90dfe9ff637a,compound_v2,0.0
0x3d2f64925d5f50bcbdb52e6b94840f650f52d1ef,compound_v2,0.0
0xca398e17d838f26a7e39efc31d67fae20118272b,compound_v2,0.0
0x1af6de81fe131e3f874cd9db0cc6c4b334dda249,compound_v2,0.0
0x011b0e21af3e63c156b561338b660fa92e672a02,compound_v2,0.0
0xf7a2d48497e5a50b3d7d43d34092874e6d035118,compound_v2,237.86719699531199
0xca1cc5f323d3b8f7f4dd852eb437307c237ff550,compound_v2,209338.9137863635
0xe82e521b584e8540d525ec25078bf4607726d91d,compound_v2,108.03484950010801
0x7859d7f12c8d313baad98b84540f68fca7adda80,compound_v2,244.178453616288
0x0299f0acd79e1858fb8e313303cd619208b69ef6,compound_v2,106.433499859956
0x524e9b9b270fe4515696e50b9a81ed49a83a5dcd,compound_v2,4207180.88684629
0x330de4796a3609d1f106af3ff0e2adc94c502676,compound_v2,204.54679042963198
0x21322201863596695bb97174374157650da6af11,compound_v2,160.669220731536
0x0553b10ba6bc5ea10f32a5725266d1871bf2e8a3,compound_v2,3106.96392401574
0xb56abc14ab3993b8b778e563500935503617fd00,compound_v2,375.44293654021203
0xbfe13c4550c2f9072ac4bf825c10b258d854025a,compound_v2,516.91911109956
0x262a848812c1297bfe5a4bdc94cb3685e90da149,aave_v2,-753484.381919
0x3fe4104753826bfff05d3a5df8d2f5400f8ad9f8,aave_v2,-195512.897366
0x3880ccbd20c568790560b94eacefd64e8dbcbc96,aave_v2,-274778.888862
0x814e1f3895a290c53c0aa3ebda381439743172d9,aave_v2,-3260.265869
0xb5969281a73249c6cb7d552cb4819f132dc0a01b,aave_v2,-76554.371383
0xccc614f823e3f95741a44b438cffcd87feca1501,aave_v2,-1302839.565656
0xa0a09ea9cc8defdf84aceb1ff9e77287fde76fb6,aave_v2,-1225908.74218
0xee95e4cf086fc80df7ae0f39dfc9ea53a3eaadcb,aave_v2,-159518.441342
0x0851e46d09bc62a1355693512e180412e9c73dac,aave_v2,-400.056547
0xaa24d0ee83cb785be0a571692e516fa62ba43ef3,aave_v2,-101089.350381
0x4396a292512aa418087645b56a3a76333bd10e28,aave_v2,-2310.024635
0xca07d05f84ebc8f4bf373808c87e1803e0565aa5,aave_v2,-1599.003029
0xcda91aef2fa70444781041ec5f93195e368512cf,aave_v2,-50949.874138
0xea5abc1a1689984ebfdc41130886bdaeb5c24078,aave_v2,-200.000027
0xd2c7ce3007b9a68062792f63dc9dc81938c1508f,aave_v2,-15000.005712
0x4ecb8918a19b8019b7e9c067c903b1de6a236775,aave_v2,-150732.405773
0x89d3afde089399534afdb7ad2d05138315ef45ff,aave_v2,-3000.0
0x2e98d6fa36e8fa4aca230ab2eed39b3d383f067f,aave_v2,-492081.763754
0x00a25c455636cc01bffcb717db900a6d4c767a8a,aave_v2,-995563.931537
0xb790ad7951664885455e4b6fbffe61c5f1f04217,aave_v2,-90841.373153
0x43eb18c3aede572b0c51bb3de27e15fbfa63cf0b,aave_v2,-8804.007978
0x0957d693e31ddbdca77caee38936859c7e358f35,compound_v2,0.0
0xc40c1b9e047dc0fc6b7e0e3d3428d66316e49f5f,compound_v2,1014813.2817787391
0x78722d91add489952a4c128e77116a1f5ee81ed1,compound_v2,0.48408468660000004
0x65eab5ec71cec12f38829fbb14c98ce4bad28c46,compound_v2,2246397.151907706
0x8ce00fd5c5c7e15786515267db14eec8440372bf,compound_v2,0.0
0x5d2ff9f5a7a3d346cef592449fbe50fce49b8b9a,compound_v2,0.0
0x2210531ab01e8bba051f0f50b450b5d486311a48,compound_v2,0.0
0xf09b6b23f83501964ea74c34442c95b7300f73bc,compound_v2,0.0
0x963734b8034604ac33acd72fde061974b022f422,compound_v2,0.0
0xa7f24adb932cfb2cadeeb0816419dcdc9a4306c0,compound_v2,0.0
0x9fdc16fd4870cfb543812e248bd533ba7fbbb767,compound_v2,0.0
0x3c3bf03f3505716e8527d5f97f775108e664ce70,compound_v2,118.089837006396
0xc0b609e4edb33dab32b3bdd9d910e7d02d061e6e,compound_v2,101.342009650932
0x608e6c99b8a0580d7f5b0f4f6f8c8f5321cb2321,compound_v2,765.3301878617881
0x2c9940ab13a595d2f7b0e6e826bbfb6baad0a27f,compound_v2,257.29239713324404
0xbc532a207b54ad535e437ff988d16384f8f3d10f,compound_v2,175.096234923516
0xb50de9dd06de217c3d3e07fd8afa098fecae43f8,compound_v2,208.312925795364
0x45de3534c918d2234eb1a87c9993df0a184c9632,compound_v2,247.934914366548
0x4819ac09e4619748b1cdf657283a948731fa6ab6,aave_v2,-601848.329725
0xfcb9d62614aef67ddbb2c1c5d5f97546cfb3ca4d,aave_v2,-400844.705887
0xd794ad8ce1b59a2babd5319d59e32149b61e8dc0,aave_v2,-12467.437134
0x832abea7b9b1d64cdcca58088f628a0eb9e625ab,aave_v2,-80870.725866
0x3557080fb9efb084ec702d7ed2d16cde05907d0b,aave_v2,-14512.925714
0x2e2f69c54f1478b93bed8a09c8cd8118b2a1d46b,aave_v2,-2029.561138
0xcd64bb95ee1b3a95586836d636849b71b871732b,aave_v2,-104764.261326
0x7886eafd2b254b0ff17c6cd96ca8dcba3a37cbf0,aave_v2,-20000.505393
0x5ac09356eebffa7bf20d55f1196f3e68b554fcae,aave_v2,-110820.801246
0x7a74a78221d70e5aa3c32330d5c5d2111dd6a543,aave_v2,-999.559883
0x05a404de8ddc44db9c9d579fda11e088a66fd1d9,aave_v2,-10000.468211
0x7608ad0c0090018bae683ae910e0eb3d482f3158,aave_v2,-227074.75065
0xa812202eca0a478b9aff492ec831adc3a8f388a4,aave_v2,-10002.166438
0x421a9654c9b65c4138fe9b1e613bddef92b6507d,aave_v2,-21113.040517
0xfe219ee03396e4cb5a75335b7dccc028f9264eb9,aave_v2,-1500000.0
0x855a608b74bcbc2551e53fb872ca2f09565eb196,aave_v2,-137.806634
0xb56d243235000fcb407dd8f5488d4fc0355aa350,compound_v2,0.0
0x61b29b0a238ff1e77eead1cdb0eb57c0fe3df1b6,compound_v2,0.0
0xdfe410deb6e6d5ce342503c6d1c19c891e2290f7,compound_v2,0.0
0x61613d481b75c5c4c99d6c1141791036d1e6a41a,compound_v2,0.0
0x9ad68227e59df67902bf3a4c40469d41e8b70e73,compound_v2,0.0
0x8a6f60edd941a501d44deb1ff5130c1d4a221a5f,compound_v2,0.0
0x6ee5bef0c49154f89749ab4057683da6f4429331,compound_v2,0.0
0xd695ede9ceba64d0e7f0b3c5e4de4b109fd3d36b,compound_v2,3.3693840000000003e-06
0xc2242ef1ef4185e73379c5ebf540ad73fd66395a,compound_v2,0.0
0x2d1ef4acf4cae6a38950971aaaa15f88d9b3f165,compound_v2,0.0
0x0a75728f3a2697045e8c62c7c4be4597c2e7c254,compound_v2,0.0
0xfa7b3976a81892ec78481d255308b4abdaa8980b,compound_v2,0.082681424556
0x2fa11ef008c4b585ccf0a76861794ac7ae5a3a67,aave_v3,-2352.406774
0x18b72291bb3f8c55d023f896668e56771f33fab5,compound_v2,537.006439459236
0x925cd09730ba1830f429148261ba46712ffdd870,compound_v2,109.8519372729
0x6bea1b9f102dd3ffb79038d352fddb52828f7818,compound_v2,314.144368929192
0x2d42af353533fe0911e6d2046ce773be2d758ce0,compound_v2,18579.589782944822
0x51f25308e5c549f9f4e12f42cedc41b6ae3866ce,compound_v2,4140.207173429352
0x328c182860216e4ad192f4cbfed3729d651588c5,compound_v2,1081.934932360968
0x978bcd855db3122c4ac9a08844793c0939defe07,compound_v2,2033.7889484260681
0xce0895bb29c03eb20e3d493685a6d2fa4dbdce49,aave_v2,-53000.208188
0xbd18493b34eea4b491072584ab532fe55678b36c,aave_v2,-2050.409645
0x3decf3656af38059ed2e4ca54cc81c18a0225936,aave_v2,-15845.046146
0x089e9f99fd0561a5868617e68785032a42c436f1,aave_v2,-250.350144
0xd97afb503cc07f2580a4197dbac9cd29887255c1,aave_v2,-6010.066117
0x079e810fb5b21bb8271b12cd229b0cda888bd7bf,aave_v2,-8275.736121
0x36c4bd54d54dd898c242f5f634f5d0cef3be2a8a,aave_v2,-508016.018863
0x23fa84013ba906121d80d839321823f75ce018b6,aave_v2,-917.294239
0x828702fc0c977f0b347c998c107df77618f85e87,aave_v2,-51763.394499
0x0309301ed25e5cbcac19055c00b65a9836f5ac6e,aave_v2,-58307.280023
0x40ab08eb04a6be426957cd3012923d5d04363479,aave_v2,-1757.09975
0x6bc7428e0ec2eca50037637cd091bf066cb5b30b,aave_v2,-488.168876
0x63e86c9c17841e227f978aaa1488f136fe7b68ea,compound_v2,0.0
0x7d67afe9782457d80b7c4c56a8b83b01acde2319,compound_v2,0.0
0x39e6506b31525d11905b2b34ff26b64579d4c402,compound_v2,0.0
0x1b8cd737fffbaec157b01dff0f920bd807b0bfa7,compound_v2,0.0
0xad52d26c3a57764a289f5bb1cca0720e63f317ff,compound_v2,3.208856595408
0xecb4227d4d318d2c43677fa7c7ab05a166eb0417,compound_v2,0.0
0x3cd1dc133a476df3a44cd45f7e6a66575ad68fc5,compound_v2,0.0
0x84eb6e739e0f8d4cb06fcc63a4544aa4c3c53677,compound_v2,1.016196e-06
0x8a761aa5e7799fff6ac972fed5f826d7740021a7,compound_v2,0.0
0x29a6d422c962a075c2621a8cdaa22b00d0bc63d5,compound_v2,0.0
0x3c7d9e52e598e81154a28dc0d12ad7fad7fb7260,compound_v2,488.293216742208
0x24cbbc8d5301643502ce772fa9a4108d0dae41a8,compound_v2,36019.797725707656
0xf5b9a5159cb45efcba4f499b7b19667eaa649134,compound_v2,165.113829592044
0xf0623846ce80254e7015df0a7327f2964f082c81,compound_v2,33646.176645954765
0xb7af20933a85758c0554a942a65ae2e64f80b4eb,compound_v2,105.84516830336399
0x6a59964ab6fbe8110ef8c2859b265bbb7d19c1a2,compound_v2,134.439421420812
0x988136bc3201ce5f8c9b8c1501c0664f96dd0a3c,aave_v2,-490.204067
0x42a3de2b03bd2592a2b958277070e64387242fbc,aave_v2,-27750.074765
0x7733305ca2768ae7249cea555452fdc5ee01cc0b,aave_v2,-6850.333882
0x91794c88a887f6884dea79bea63b3223c2a10d62,aave_v2,-1721.630368
0x24fbc73b81c95609cfcd56c5c79a6c6c95c218b1,aave_v2,-589.688995
0x989536719a72cfd50348ccd5521256c7eb41a999,aave_v2,-5000324.25
0x7b505d4ac6ab4cdf3ff86c48ebf4b3645377817f,aave_v2,-23425.061501
0x57d1860364d87caaab228bfbbdafee59c44e4226,aave_v2,-21094.908992
0xe000802f5005ed958793e7f0520a766f583b70ab,aave_v2,-742.418676
0xd8a082b6bb5d865fe4586e0051dd3c89fc422ea3,aave_v2,-116.222703
0x0297b4d91270a60e31336cfe27175168ba37949f,aave_v2,-4049.676376
0x0bb6357181e9ee83762ad4223fe8aa7ea0a606b9,aave_v2,-625.340727
0x3aa3377aece2a3b115ef89fb866488a8c9d0cccc,aave_v2,-179513.134537
0x7864fae9c4b0adf486245664617123d692f6c440,aave_v2,-40281.683898
0xd5e1e1d0f187eb06e9985d46958775601a7bfc35,aave_v2,-29880.478087
0xb98be9055e0c348860fc6e015a2ebd4fd58c17a9,aave_v2,-30019.070764
0x098158b8aefe9b4384200695eea2263603b2f321,aave_v2,-167092.357121
0x9bafc93d0a8cef41eef7fe74b157dce04e948363,aave_v2,-731.366068
0x3e38ef489af0e780fb1a18db36b47efcb6a859b5,aave_v2,-2855.968261
0xf6f78960e9a132868f3fbf1458960dc2325097e3,aave_v2,-33350.0
0xeb951ebeed6f03aa0ff637205eaeb93c0ab5713a,aave_v2,-216933.058106
0x66b870ddf78c975af5cd8edc6de25eca81791de1,compound_v2,-1.3679999999999999e-08
0x824d120f51c467ba355b0496627bb5942a09030d,compound_v2,2216617.03779281
0xb6386d58faae240ae2e5b669223f166d7b0e4acd,compound_v2,0.0
0xcd6dec71801e454b6db1e9dce32529652904e14a,compound_v2,0.0
0x595bc12d037ac3837cc9876d29a01309ae50d2cf,compound_v2,0.0
0x5b2a98815f0b88ab964ac71fb7ac7632c52ff104,compound_v2,0.0
0x0a45e15a655a33bc5393596734148a9cc6292186,compound_v2,0.0
0xde77d492c6235be23380d62a9e84bc4538464f6f,compound_v2,0.0
0x01fcffee194f010633151bcd467a27159a733927,compound_v2,45388.94549135537
0x46875c4754b3d0c12f227860a65a2872289174d1,compound_v2,470.82935272963203
0x7065d15312206ccd4bee1373234583e5a3f01f98,compound_v2,136.065000584028
0x5ecc63ed50187799bfa37c0d05abded43cc44a9c,compound_v2,2797.2711276662403
0x41cd5c0b5ee22530fa8a459c61e91d53ad2a6b05,compound_v2,453.15594737658006
0x738ae69376fcb27526d2bdda70d87cda07def4da,compound_v2,270.78565953402006
0x1ae69590b1f81ea0a9fe00a4e05c1be77af31216,compound_v2,3263.505569363508
0x4c994efd3cf90092dc35ee2e3d660d782652727b,compound_v2,107.06325946479599
0xba252eb63068c981de258e9163efa7ec6f4761bc,compound_v2,103.12831379191199
0xaa13905714dc09e1c51926869ddf2f3f2f1f3133,aave_v2,-38809.690841
0xf2baa666e9d04e29147353eba49e9f621990ce24,aave_v2,-14257.049828
0x780dc341b18d1e6ba11736de6fba58a85c666e83,aave_v2,-7415.887932
0xbd1f7d88c76a86c60d41bddd4819fae404e7151e,aave_v2,-3654.710925
0x5ef444ed0bd5aaf6f4e56ecced62a14fefa584aa,aave_v2,-76739.730312
0x5daf3d2be0eb99d1a24da3b1ff7a09e884176a4f,aave_v2,-150.144274
0x3bf213f102928a0e7f07a8c5086322a028d7ee14,aave_v2,-1584.0305
0x4f2769e87c7d96ed9ca72084845ee05e7de5dda2,aave_v2,-192703.485139
0x3938a7d74f692a8a662fb17d6081e3a494de22e6,aave_v2,-176796.846873
0x37aba65fea61ca66cfb421e8a90785c78be31ed1,aave_v2,-522.766961
0x7c23c1b7e544e3e805ba675c811e287fc9d71949,aave_v2,-20005.71537
0x7aed1b2881a6397afeb5ede82ee6b1b30869c9db,aave_v2,-999.555699
0x4516ba2dd2bbc23bb7bf8b31ac634729fd561fbe,aave_v2,-9501.26
0x977e75516aaaa9499e81fb2a09e6bc229986a52d,aave_v2,-150.144218
0x397e7cc8afba588a4161a45ac8b8085007efb737,aave_v2,-58510.448472
0xf90a295da359c27ea2d659678cda4f40103c5d9a,aave_v2,-2727444.076576
0x298afe764ceade43ba80ac4390195e8d9451d6ef,aave_v2,-23700.0
0x6bd52f1416dd8ccb21668edd3796489ff2616862,aave_v2,-6173.699271
0xd5142c3169b3127b8d82f870e75b3d5318d5b297,aave_v2,-53723.882798
0x7d53a910f787be3aa27952ab7a9f298565bcf8b1,aave_v2,-4046715.980732
0x3cacf6625d8330b4ad18bd852c2e08425e98b309,aave_v2,-100.000005
0x6914fc70fac4cab20a8922e900c4ba57feecf8e1,compound_v2,6254012.645641421
0x82d2d83134362355c0b485366d1f6d4dc38515de,compound_v2,0.0
0x528bad3c22874e8a9bb49689aa876f76f631e07d,compound_v2,0.0
0x620da44f856ef17b824edb360fa26c77f0d520ed,compound_v2,0.0
0xf25f6dd8da41ba8931133d3ea1a39302c4400176,compound_v2,936.644800713144
0xabc6244ad15799b62be8278cbe42861d3956d849,compound_v2,0.0
0xa1efa0adecb7f5691605899d13285928ae025844,compound_v2,0.0
0x8376b14104dbf0642a3c2adfa33793cfcb0b8d76,compound_v2,0.0
0xe631bb35edab9a5e0336683455e644a9870a3e6a,compound_v2,0.004330556304
0x6e3b7ce4bb3e1580db78c86c0bb09fba44838f45,compound_v2,1.8787200000000003e-07
0x79e76c14b3bb6236dfc06d2d7ff219c8b070169c,compound_v2,85.413879967908
0x81b22db2a3d38ba2498f0d655617dca7d50ac243,compound_v2,42002.45065811686
0x7823a7eb991a3b70538211f57e2756d82ffe6d94,compound_v2,0.0
0xcd980b28732be9ddfaaf2b12b292bb07ebc86889,compound_v2,0.0
0x876c23f6bbdf2c320a521bdac9c8af3ae2fa37f2,compound_v2,0.0
0x746aad8bb3047b8a5c0569012d59a1df0097c3d9,compound_v2,0.0
0x4f120c63de0af7d79ff29be9dfb2f6b9061fc603,compound_v2,0.0
0x0f00bcaac8f0ba8a87f01eb985a58059fa03017b,compound_v2,0.0
0x550faab3a50870228439567ffe65e3b8e6ac7644,compound_v2,0.0
0x13793968f9635ba9afecb927d95d6ae312e95bfe,compound_v2,0.0
0xb5f089f77328061af7332c435b3b8d9aa772a408,aave_v3,-178718.129983
0x8bb20d2b8535c4a3976b9bd866a2f72ef7df0773,compound_v2,213.93529283664
0x40c3fee191c0eb74525d94e8693146b9714e2ad8,compound_v2,115420.86526596366
0x32697cae82330a3001d3069cbba4b1f3d8831204,compound_v2,510.834090393564
0xc66136d3b7508b6e997bea7e3933b0022828f7dd,compound_v2,1048.71249535332
0x994c56597d5a5c02e22ed050f2dfadced8c1aff3,compound_v2,108.74759335819199
0x9589f86a36cb6109bdc3c4c12f1d87783782eedc,compound_v2,1015.8020870951881
0x47d2be3a0c7581bcf64adbbca9127f39ea2d56ce,compound_v2,130.984133963412
0xe21ec09d5fe5bb60cc1f4dd29379cb97cd60d700,compound_v2,1036.403393216904
0x010876e6ba2b01b167579bb7f923dede417e3d44,compound_v2,145.572752143836
0x8303619d9a9b50198a4c395cc2b207a27000aab6,compound_v2,5288.218549044468
0x74c0221a7b6be1b0999a572580a087b74a169fb6,compound_v2,323.87150413621197
0x870ef2262e4a5e94f6154b9b215c60637c1de908,compound_v2,105.183940203048
0xb4883fadcca111d42b16ef33884b8d20d96bd69d,compound_v2,104.64755031210001
0x9528db1eb04d3ffa04fecbf68b8b20163bb24f56,aave_v2,-144.43989
0x7a65dc1e296dc482a6484ea99a77e1a641c75fb3,aave_v2,-49667.185423
0x0e134124dad59b5b3b219ad40de7143140799b39,aave_v2,-45046.706358
0x1bd967d0bfddc2b5752336bf391be1030087ffd3,aave_v2,-660360.151968
0x70fb7a87512ec7cf701767463af2e5741a67ce3e,aave_v2,-68033.779496
0x5162514ac7a6ac06a98095be7dbd9dac3a68df47,aave_v2,-25000.0
0xc545842f7fc597549a6954fad9786d07b30b5a56,aave_v2,-7061.212249
0xdca393937b570007e5770446ab195f16f5ba03bf,aave_v2,-383291.453714
0x6abfd6139c7c3cc270ee2ce132e309f59caaf6a2,aave_v2,-2003000.0
0xb41573e6b4ea8ce155133e7dd1cfd6e516bc48d0,aave_v2,-1800.010366
0xdfee40a82276d9bcfa3c346988cc1e83a664e276,aave_v2,-2500.0
0xa53a13a80d72a855481de5211e7654fabdfe3526,aave_v2,-301051.369468
0xac46f3e0f12f066faf2793986c000db3497089a5,aave_v2,-99590.675894
0x541959881e4766125980f24f8b2f89405b249df9,aave_v2,-5149.965391
0x7ed1b300ea90e8461c9ac019a69a140ed7229371,aave_v2,-32855.774978
0x2f201668d58a895ee7e80ce048b05a3ace1c5306,aave_v2,-14650.0
0x99a7a29bf0e86e578ed3334c7647bc5d04524619,aave_v2,-6131695.527717
0x60d0c36dcc921dc0990ee64d680d74d8fd8df72b,aave_v2,-152076.278878
0x49792649e34eac3e220142ff0b536a759b7f609e,aave_v2,-351.137872
0xa05fea4c9ae1cc2a6a4f1357e4704211c7b55a9b,aave_v2,-1927.190573
0xb2d1aef7a3ebd9b956de945ed032377fa508b80f,aave_v2,-103.476131
0x35bb6cde9c182d4602f6b0aa76543783f1a52756,aave_v2,-110450.295017
0x5e85a5c46479a5bb5c4be8db9af236c36b857db5,aave_v2,-170.429062
0x9663a4cf47174c02add34a60d9bac5252f59bf0c,aave_v2,-4545.906265
0xbbb6ef032838fbd280849e7f5f6df326860e6f6b,aave_v2,-2000172.253382
0xd27be61d6b0161723229c3c1789de8003e7ba3b8,compound_v2,0.0
0x66a6684edc043c17c4ff07fac81b04599e469706,compound_v2,0.0
0x9ef248ec4c107cfb3c506bd7be56e17351cdecbc,compound_v2,0.0
0x583e93a83a293e27544c01057f7241d7f32b7217,compound_v2,0.0
0x0340ce594c08d2fe4a74f87a6e0a121af2feabee,compound_v2,0.0
0xb790d9f0166d108d5bbf977466544fd52510c68c,compound_v2,2.053368e-06
0xd9246c772545dce566848dd5effaee7005d2b229,compound_v2,0.0
0x0df349273ba4cc7e3c77d1719a552fac31763513,compound_v2,0.0
0xd23dbecc4f2d36c9f59d9b201994359f9aa22015,compound_v2,275.297895826788
0xc4a63b4c0f55f6910b01e0dcc20488a1f74c4e6b,compound_v2,31391.85888946488
0xc387d160bd131a5c4bd31ff2f71ae19559932c8f,compound_v2,489.888024153096
0x61bb711d3d431f404b06505848a9e9c999a83c31,compound_v2,233.92750598510403
0x4835a8ee6fcaffbd0623d3695427e25c07add39c,compound_v2,302.319670863144
0x87d60505eb2f4bff143aee757100772671da5b48,compound_v2,1061.100924724212
0x1e4218130c0afe2746ba86dd48c0c6318c03f2f7,compound_v2,454231.35525258747
