bal0,first_wd_hours,owner,ran,tx_sent_count,wallet_age_days
10004.0,36.0,0x7f75530fcec9ac3bc2175173d06be94e5b27f2ac,1,240,795.0
8000.0,,0x7bacf22f747f2f4b983081c0aa76dddfecd008ab,0,202,2074.0
1221.251343,56.0,0x75e84db97e2facab245a75bec65e012a82b65075,1,14,712.0
4956.823889,,0xc30c8ea86de612f1886fad2ff75623f4d077ebad,0,5,652.0
14968.501201000003,,0x72f8a531f19190f1bf93b25722270a946a3f1f63,0,17,994.0
317472.06058299995,,0xb277d98b101af4f1a1c7fe6d443f6993f1904237,0,390,1414.0
145183.6173929999,,0x9b4e28020b94b28f9f09ede87f588e89c283cffd,0,4458,1966.0
111.81426799999997,,0x2a08fecb8ac932cb7d3f6a3a0e434a4b9968dd56,0,514,1222.0
102.04,,0xe264ba3fa77f733e73cf9c2571dba786d8127a9d,0,21,815.0
201.209971,,0xa3593d7ce2424eeefa88260220ec10aaecdb1a93,0,10,547.0
1009.0,,0x9cbddd3a8320583bfa7fa78c02a7f7226805f7ab,0,577,930.0
197.080602,,0x41a2309707ace57fb727ea86241428a50ac8ac38,0,6,841.0
400.0,,0x77d637a0c8a98ff63ec78442bc23469e03922729,0,0,
885.874715,,0xd697f6e94d26c638797a7a7c099333eff7d0336b,0,38,890.0
114.17370099999994,,0x8ae928cb080aa43a50393cd08de208ef2b1bb86a,0,1069,1343.0
162.618811,,0xe396c8fe5dfc20f916243e5e79566edb668e4f2c,0,104,1117.0
2039.938942,,0xff9ab8c3801606f2c0cb36dcc3d041fc201f1ee1,0,21,799.0
3003.0,,0xe64b7b25ec6d831cca5120190f2b2b29b066fc29,0,6,840.0
30000.0,,0x2d457f18842b23b86cc0b1af7c09e9c23f043c20,0,409,1387.0
327.43844,,0xc4bcdaa5d8e4b048f7c7b3a4d41947591a0ddff0,0,37,946.0
204.557893,,0x7e711b2a20861535e53c7e7a5515965ae2c5fe16,0,22,788.0
248.824193,,0x2bf355b8ef9585f4c313f851e24164e33ab2acf4,0,6,812.0
380.0,,0x61c4ec1fafd7147c526a5e20ff2f3219d5aeb0a8,0,116,890.0
104.501714,,0xa8b85377b59fcbec7ffb7284cfec1367c27fc262,0,6,772.0
107.288069,,0xfdd3df326f5042834e591bef84bde3a8b8c54ac2,0,5,808.0
217.520953,,0x497e7d96b2d52a238579506cf6567a3b9706346b,0,5,1115.0
510.0,,0xe5c1b6d53952a26fa568da70a6f3491691301e8a,0,9,659.0
242.950687,,0xd8d5557942370e82ce48be975c10ee42f5b3b70c,0,13,708.0
3253598.099132,,0xd0e528518283b54121fefe7d5c956acb7b121e86,0,52,905.0
39897.52793,,0xfce7cff486c2bc704f27ed3f21578f60e1775b91,0,1734,2120.0
185.79256600000372,,0x324f297d863325bb8970dbbcdea9b78437dada60,0,525,967.0
1010.0,,0xc34ae1a39662415a4720d4a3e7c2be0e202568c2,0,651,1386.0
3658.869395,,0xab58779cec2b82a75ffd103fdc88d7e3adb13468,0,4013,1861.0
509.513286,,0xe2d8ea23b42a67744310fc4c96a2fefe043afdbe,0,8,786.0
102.16944299999999,,0x94e3fc1f1bafce85694edce2eb0ce1fac6464c6d,0,21,622.0
1000.0,,0xaaba999423e939a67373e422dfabe088d5bc31a5,0,264,657.0
278.117698,,0x8eab920a9ae2028bfcdeec957e0ec02672f16987,0,42,500.0
347.5970430000001,,0xec58d8b8c3cc568e247fcf2dc96d221bac548dfc,0,311,1596.0
48556.420507,,0x7e2dceebdff9c029857ae81eedfe26a0925c71b5,0,250,1381.0
495.06684,,0x8b242aa58c45aebb86b16c0dd2144cf35d9337a2,0,52,1221.0
152116.957627,,0x2a1049062c6cfd69bd38fbaf3b0559df1dbbc92c,0,2834,1912.0
54166.454716,,0xa01f8b5ed5aad5ea5cbb17edcfa74c88f5555b78,0,258,748.0
1393.198375,,0x1bb7951ba30eda67bf3e5d851fe5e0e6a01a14b5,0,673,1117.0
996.56,,0x555dc79b42c404d53ad0e1a93585dba67dfe1bbe,0,6,504.0
108.071398,,0xcd06916bf8b33df2a9745be2a8ceb2da7529aeba,0,71,1227.0
971.5926489999999,,0xefcd2b15fd12e0317a7468249a37bc724c911d27,0,154,1250.0
107.69999999999999,,0xf1801a495775e56b3ef043fb3777a7a0b6c3bf09,0,0,
119.841563,,0x46790956d73f544dee0ec4999f5c8ca19f3194e0,0,11,857.0
22242.429916,,0x1a0e1a6024805c5f49c4031f5000fa4fcb7e4afb,0,263,925.0
