owner,n_sells,usd_sold,dumped
0x78adb1b4707b4b75a407dd913238735382451481,0,0,0
0x64ea464065c29df21919fc1fa9544377ecf17dca,0,0,0
0x2da87a88294c34ffda8ebd513fdf126f07c43a40,0,0,0
0x2d47305cceafbce18f79f62eb17f3ba3444f2140,0,0,0
0x51a6de3cdb97e2d30a3a34a185e0f2c76ea18331,0,0,0
0xd256aed64d03dbc6317204c03cfdef69ea211443,0,0,0
0x80b17cfbad60ef53b52eb92d23d13de2a40bd999,0,0,0
0x953f55eacd3f8c6c9cff2bd95ef57aa2bcb970ed,0,0,0
0x7a425131943693754adcb27126f668e1e76e1d7c,0,0,0
0x4007ce2083c7f3e18097aeb3a39bb8ec149a341d,0,0,0
0xfe659d932c36ccb65acec166e167b7ae0e7d826f,0,0,0
0x8922499e09347826bd4b247b187a135b56d2d625,0,0,0
0x42c3eee1a4802a4cc9427c543ca0f9102b90532e,0,0,0
0x03356060622b057978f616a26ebb2967a73625ec,0,0,0
0x17fe5fd287595f9546a90a635503a8e3e1437448,0,0,0
0x52d7607e505a6ac771bfab6d8d8d5cfec42f5a40,0,0,0
0xf4b0b32b9fb3d9289674424447715eb694e9974a,0,0,0
0x72d44d09dc34954ad868f069aa4a6ef9e213fd46,0,0,0
0x08cbf44086a86566b38cac15bc38d201689281d5,0,0,0
0xcf7caefd4b2907e9548668ef49dad68b94e4e33f,0,0,0
0x0487fed00e5f5e81507b1cd6e851b741a4a020fd,0,0,0
0x83a59ce2ef545c019e77c542552ec0f0f58402b6,0,0,0
0xeca44893d3130ce4c2ef2a31acce11f697853a13,0,0,0
0x2e89ab04cc939f69bf751a33fb4fc8e9565caa1c,0,0,0
0x64171c9300fa336da80a4b712acf3dc035f3acf1,0,0,0
0x8299be5fd742eef3a0f1f6726313ce7284ea8fbe,0,0,0
0xd67fcbdf479b2326b841134f9e75563fd793d95f,0,0,0
0xac3f337d7e6b60a1e6593a09f4b07bc10c76c330,0,0,0
0xcd1000389ae7a82ca65a00b70b79170e124002eb,0,0,0
0x5b00f3d1644ff3106248b2c50505a67abf31efff,1,3152.4107912217955,1
0xa0ab10238d676fb46fcb6ac7bd8008a48b038884,0,0,0
0xee5ce06accce11bc77c5a93723c8032d9108f22d,0,0,0
0x5fe162884f9b9d8417b56d6a339a2ec44435567b,0,0,0
0xc8e68d674df0eab152926c4f0ee7d0ac0745c715,0,0,0
0x016b4ea07a7970511ca91aee101b3e91b6e523d9,0,0,0
0x014c2d27ebdc45a7011324274d9d61ef0e6f719b,0,0,0
0xeb4e17f4b6a9490ee3579c0f1edf144868f2753c,1,30953.676060910424,1
0x2334181004ef1dc508180065620c3430c26ae55e,0,0,0
0x3eb01b3391ea15ce752d01cf3d3f09dec596f650,0,0,0
0x4d3d07eac7a99949f355fe0a4cab2f1c254477aa,0,0,0
0xcdbc0f810414fc48aaefc9e959de0af878319cd5,0,0,0
0xb70c8787b8699b48f3e948a16a2ef5f7e725be5e,0,0,0
0xbe8528892252d6f4d2698fd330d56f850f59ec03,0,0,0
0xa019a71f73922f5170031f99efc37f31d3020f0b,2,920934.6776967649,1
0x582c98ddc90dfbdd1d78e6efd5fa96d94bdc9c10,0,0,0
0xc3499a6e33380292ff840feb32f05de3bcbd55ad,0,0,0
0x6a14b352a92b979129dd2a15c7e4f32a1abf268d,0,0,0
0xfb9e3b8dd7201258ab17e5173efe935c0be611ec,0,0,0
0xaee93c9672083dfa8df7580844d3de79db13aa6a,0,0,0
0x63ce50f3fc318d75e3e69697f66f7e524f1c1869,0,0,0
0xf0cf598d9ccd47f97c2d0470f70998f5cc1a99be,0,0,0
0xdd8b815f6f69d7bcd6b9cc168e845113d6fba775,0,0,0
0xecddf2f18f9a5ef4dec9113777aaa7ab2c40be7d,0,0,0
0x6363e6d075ccd5e313e46314d9243b05e81c0d42,0,0,0
0x1805f3c193422962849b6c729c0680fb3393dfcb,0,0,0
0x2397cbc02eae3f43eb3db8c798da5b93ae2e335e,0,0,0
0xb5a24b3a271e6e325c355dbccdb2b6e706bb5d54,0,0,0
0x25f69901f0014736aba5c8a4cc369fa6aa3dca4c,0,0,0
0xea40a159a1430a9422f1a66f11ca9dfea76d80e1,0,0,0
0xbe0fefb440347d0e021fac386f7f1906ae0bc99c,0,0,0
0x8e47556688d58495829e8b7fbe8586ee7c18ae43,0,0,0
0xdc0ce5b178db7fd867709f4023fb4cc051ce298d,0,0,0
0xc184eaa8066625763ad13b6b961c206bba7fbbd9,0,0,0
0x926d2562cd25e2a8988449f61271c19ff65d2c04,0,0,0
0xfe4b8a542a2f5cad7f5b919a2aece7e66407aa06,0,0,0
0x0181a654e4b48bf9b44a37e377b7477d7586d9b2,0,0,0
0x3c5b23519b1bc15bb5701efa2b54f71e73463708,0,0,0
0x86b9fa609c1ee01406f1c8a358654cad22f3c230,0,0,0
0x88c1ba5fed4702e3be78efbea3b7a28abadce3ad,0,0,0
0x3e990c769a607c8e9ce5178f90bd25e846261db2,0,0,0
0x9a76058ae7fe26fdcc71da1e7cabf6ba89667623,0,0,0
0xf4cb06c1eb8da89074e7b133a78e1b1ebcdff6b9,0,0,0
0x85ea1f1bd413b9fd797b9128e4aa6f81a5300701,0,0,0
0xb183142d33a2641233b608f3648e81e6a2ef257c,0,0,0
0x7c930969fcf3e5a5c78bcf2e1cefda3f53e3c8fd,0,0,0
0xc1c0e287ffa7fa9febc5954c464be73c61923436,0,0,0
0xb3430b686daa829162d2aba22c815ad3b5882f00,0,0,0
0xaa800d4f3778bc629d03d3f59979e5c826537f79,0,0,0
0x4fabe557f32a8a5c0ec3c32ae158d278f7fc50a4,0,0,0
0x1e77ca5acf1d333e4535122a91aa54e918500a07,0,0,0
0x943b165172b0312869da62096ab73a8ed9f7a536,0,0,0
0x497277189f1f4db4845c2d28d27f09e41dccafd5,0,0,0
0xf0a1e5223dfeeb697e6f41f7bfbe231ee19052bf,0,0,0
0x6c5384bbae7af65ed1b6784213a81dae18e528b2,0,0,0
0x5fe1b17cd44c8770ba9ee04b44671c7de7085140,0,0,0
0x120e92eba89ee1ee558d6c3eeac3e3c24f61daab,0,0,0
0x354fe46995f403fd100751ae0a6506db47b6325e,0,0,0
0x81c087964b3b0b0257bc2868dee22f363c7051a2,0,0,0
0x8b1dd221ea233b6d837ccc7272174352751a824f,0,0,0
0x7931e78c732050afcf582aea30f14bd52a223661,0,0,0
0x91d6255f6dbeafa2a6fa0e372fdc31020ba594bf,0,0,0
0x19c085052782633a236754db2a8f4a4527207956,0,0,0
0x90961a3d916ee866ec080a1a87cf322240ee51cc,0,0,0
0x100c139a51744a69340e7d7f74334694a84eaeb9,0,0,0
0xaf46026add88e698ff67ecc2c6e53568773b3188,0,0,0
0x67a4bfe98d758b4e0b82a9a9289cb48472cae84b,0,0,0
0x22770f5150ade65e3131b3373d334153e6b0fe0d,0,0,0
0x981e27c556eb4aca03f2f5b97b2810dddd4eb136,0,0,0
0xd1f5d5419c38fb350db99079b3fcf5bfe2491109,0,0,0
0xee1a11675e19baedf94ff49958a892d2c3970cf7,0,0,0
0x0bbe4584d5b8d6d80164ea1ef54d34ce03a72156,0,0,0
0x160c4d79605e1e3e9b451b3fdbb912a6dd08a8f1,0,0,0
0x6e098519ea7268f942d526eb46ff9664c845b943,0,0,0
0x7ed041f64461c0e9c69355637a703cbaaf60a465,0,0,0
0x478fa8a0320f03bd32e9f1ac07309d0e59710d13,0,0,0
0x95ee9c548c523a1e8e10d22a217b139855954db8,0,0,0
0xc10c3bfa8bd3a02ac9e00e1cbc9ba0449761b284,0,0,0
0xb6c79bb62792e240945f096a836d0f88ae9cbb39,0,0,0
0xcb15941180ed7cff8b3547117eca6b78cbdeaf9c,0,0,0
0xd585cbcb0a390c2a2fd6b887e835ee8cc362566c,0,0,0
0x0eb4add4ba497357546da7f5d12d39587ca24606,0,0,0
0x4a02314976a755cc5b7b2482f25170714e903a30,0,0,0
0xd1efed7d784634fc9a3237999487fc6315e0321a,0,0,0
0xe5b2124767f10d21f643db08e4ebf0f17250d582,0,0,0
0x3419fef3db7dfd85ebbfdc5a9ab609e5945e9442,0,0,0
0x3b8f68d3eabfefa3252884a5c9d37110074f0b6e,0,0,0
0xc0712ae5b4bb5e2913e991ddef0416923a95a82a,0,0,0
0xf0c0801147331a1189af7fe1f576cf3223412033,0,0,0
0x0d8db9daa7dcf70ffe669bb611fb4b3ccfadef4d,0,0,0
0xba778e351aea0c5a5a184dab3926ca96adca431a,0,0,0
0xd289aabb0fa4e7cdd1943fcabd2532e5cb4ecd29,0,0,0
0xa213a9ab59bdef8a83bee087b98d147183712e53,0,0,0
0x88867079a4a355613ad29e1d1767773c4dcfc982,0,0,0
0x2534b9fddeb57af1ec23a46da2bd9655e2f651e4,0,0,0
0x4beb19b0f791a9713ba21dd166d007d98176ddeb,0,0,0
0x1afb7a89e72974919ea1e34fb1f16dc211e524d9,0,0,0
0x95ed4ab614cb893510266eeb9afc5ababecc510a,0,0,0
0x444569ae8a0324b9b32b3abdddb98ccb13036dd4,0,0,0
0xf3386f459c962d81c1c5a78befe9f92ff8e15e0e,0,0,0
0xe1bf1adcf6dfbd61a080781bce05a677f17abead,0,0,0
0x7f58a56e9836231ce516153825fb75535f99fe86,0,0,0
0xab5033097d6dfcbb4f0218c3670feedb8bf27eaa,0,0,0
0x4a818a5771fa4e2191e26af1151bbdaf547985bf,0,0,0
0x722804ff763ed1dcbd23a49e481b88ea8571f21b,0,0,0
0xbe076cc07ac517f9c8e0efa4994f3dd83722ac76,0,0,0
0xe50c4f528443b751485c4bc1959323d5c9c99f4a,0,0,0
0xdc41fa0c75f109d1493d6d6a811250f317bb4732,0,0,0
0x871b438d93c145bf38c1ec2646ce34505907f034,0,0,0
0xa59d53f8cbbb9bd124ce43556963dbc11fbde5fb,0,0,0
0xff4944f8809ec48d8acc655ff83770cbd4c3a02a,0,0,0
0xaae102ca930508e6da30924bf0374f0f247729d5,4,11676.758258948084,1
0xd776960abc522fb619ba81954c07270e6c54b0a9,0,0,0
0x3a8bb1a8edf57b43362cab8bc05a48fa386c3cd7,0,0,0
0x9931dd4cb8ebf280689fa5462974351d5e25ed29,0,0,0
0x3e97869c6701f3ed4518d277959d3c9e0cb77c0c,0,0,0
0xacf4e6410fa4a73a6eaf416bdf9a372911207eef,0,0,0
0xb5a8168c066ef50d63c65501087b7185f8c36279,0,0,0
0x22a6d12b6d500d173a1c74f61ade047d05d8fac6,0,0,0
0x5d76a92b7cb9e1a81b8eb8c16468f1155b2f64f4,0,0,0
0xf9107317b0ff77ed5b7adea15e50514a3564002b,0,0,0
0xff159d8116a33b69c85d3170e06eb2710a25eab4,0,0,0
0x9eafccada37f9f52c54cc16e8ed980c6fc0a395d,0,0,0
0xd3d555bb655acba9452bfc6d7cea8cc7b3628c55,0,0,0
0x13c19ddef4e06e9238927fd38b574ed2108fb5fc,0,0,0
0x38af901346e4621bcbaa592c8dbfec6dd9c2b1aa,0,0,0
0xe069cb01d06ba617bcdf789bf2ff0d5e5ca20c71,0,0,0
0xfb560859798928abc515b900308f2d20a0b9bff9,0,0,0
0x18f93fa526e598769fd909f1d2c82315219d49ed,0,0,0
0x5d866d0f3b3c829fac2c3b24f3800747f006aa71,0,0,0
0xd4172bfa04564990fb804872409c2026b0c7754c,0,0,0
0xcde02dd6d1fca85315bf48f7b11c347ca650e094,0,0,0
0xf7f8e8461dd7d27a2b1c439372d171e38e6d71ae,0,0,0
0xb4fb31e7b1471a8e52dd1e962a281a732ead59c1,2,285976.9853472273,1
0x0dfd1828e4b3d647a842ed8f7bb14fe211393dcc,2,43702.451866344556,1
0x20e3a6c8a92f41176d2ebce3f7d3546fdc2c03e6,0,0,0
0xc86de85a8509dc4e779c60f601cbe4784d63a896,0,0,0
0x5331955ac5f350e96f7e0a9418d41cbbeaa819d9,0,0,0
0xafcfca84d2db9132b30c673024270447aedc261b,0,0,0
0xfee576129ad9bb95877f29180e654aaaf0baca49,0,0,0
0x1ba177cdd00a459508ccdd88d5530202a2e202db,0,0,0
0x2d40fe101b765b41ac925851cd15f6fb3ff0cf8d,0,0,0
0x9730299b10a30bdbaf81815c99b4657c685314ab,0,0,0
0xb440e219660775342186620768ec03cf304c2c4d,0,0,0
0x4656b67f8603c070573b6611330904d11918a9cf,0,0,0
0x7568b7a6c3f9827bf08e8e84fc365dc228b2fc9d,0,0,0
0x8bd3e86bb7470ab48436a8c5ff19a0f6e9121b42,0,0,0
0x005c17dd5beaad3cb9226bb50a02f066eb125e0b,0,0,0
0x19cd713c3ea67285a8bbc378fda9769106597392,0,0,0
0x1fc8e4a5f173186042467e71600f1bcc206b5005,0,0,0
0x4020f32b64b11c251afbc8d2889b6650ca515862,0,0,0
0x9f36b400e84f626e7930783202a3406b033230f4,0,0,0
0xf75ea61daaf847849b173a2734f0e8cd15453ec8,0,0,0
0x0f07a5bdaf416d133854e31fe91cbefa5e6326c6,0,0,0
0xcf32f1b2e36c95d0fff513f9d09e6ca9ea1da873,0,0,0
0xaf14a12d238edb9ed590f729844937969720029e,0,0,0
0xf566f4eb61a6fcfa4d443dcdb5893b73649f51a2,0,0,0
0x833f96d4069ac5e0e81d19778a00d77384a20caf,0,0,0
0xfa1f34ab261c88bbd8c19389ec9383015c3f27e4,0,0,0
0xcde1448e04d0eca8d9c650980721aabde218605f,0,0,0
0x3f2edaf2441d6248ae06db90a976ded642fc58e6,0,0,0
0xff1fc55b3b5d2cc62b82d1f77da88355e8175254,0,0,0
0xecd2d8a907cef9f1006c2987979d67a7623a4c35,0,0,0
0x6e3536d93520037f34fee65958499369c551781a,0,0,0
0x7e06b4c65a6bcd3068e692a592211e29955f6566,0,0,0
0x02c6564e588e62e2132c236d38f1725db3e326b9,0,0,0
0xf782f0bf9b741fde0e7c7da4f71c7e33554f8397,0,0,0
0x0737a422c2b17a0c5dba9f2ac57a7d3cbc2fb75b,0,0,0
0xcae7e94dd48ff59db8811258ff2f00f7e7d3d549,0,0,0
0x9e474f852ea9ad4a223e38a25b517bd8b4431ec8,0,0,0
0xbe8564b4ccc870d4d5e2dee0f6c37d0796e30656,0,0,0
0xb157ba30e3467ddbc844f14f02b4ba741f1d549f,0,0,0
0xb6614205126873e0468c589232f04ecdeb931bf6,0,0,0
0x34ecfca1dd05f10bdfb2a6ea4678388a00791aef,0,0,0
0xc49a7e03d79d3eefb09920263a42d33b88da9250,0,0,0
0x77dd52c08f4aaa9da42ed1bf2e738b8969ab980f,0,0,0
0xdd350c4d9f03aa62e38c5fa927c470a40ba9fcac,0,0,0
0x08b6672767fef1d8fa746c95b8b17124d4be6e87,0,0,0
0x8d7f0d32ff3d467feafdd5bc99449e5544a0ab90,0,0,0
0xbafa0473d874776a59c2542556c2022035eaf3ba,1,2.000914,1
0xe4a55197b91c23003c5ef4dd6f29b68a205a7877,0,0,0
0x574b7eef141feda2da9e9e16028cbf61eb506ca2,0,0,0
0xa5ffbec16edd0a5983f1ad22e7b7502ef716e89e,0,0,0
0x45681b0cd49ffc815a88bcc6f8063dc146995e28,0,0,0
0x63159afab8fd8b045a0636333c7b94999d6c7bb3,0,0,0
0xdc3f5020e59d66188d499570361a606c7efcac8c,0,0,0
0xf6a86cb051aaa2e47c26a614f10fcd96939c78ba,0,0,0
0x02edb06de4b6b41e344b887665607358f728f388,0,0,0
0xdd876033288d1d4e26f7458c832e2da1c8519419,0,0,0
0xa64b01fd919181a4c178f64bb60fa25061b6e6a6,0,0,0
0x8a0454b05a952c572619935ed46b6d8d0aa97a76,0,0,0
0x21351ef1fbbfddd971ace8a3b7eb67f5cc186c73,1,243895.73290756653,1
0x700242725d0046dd3164b9bfd0a741fdba69930a,0,0,0
0x0800dcc9c27bd4310c241c175ab24ca839829b11,0,0,0
0xed9f5c9b797cdd09fb0df10092b073625de92ad9,0,0,0
0x321dcbb52282dfb4304d12e431c095095e1d8807,0,0,0
0xd6ff9b7ae78fb23be8172329179c3877b5c67d27,0,0,0
0xcaeb38519f36556068f54e3f876b3560c170fea2,0,0,0
0x60d620c18aaa9b12dbbfc6ff5597b9251b3f58c3,0,0,0
0x21e3fc973b311ac47cfa68059d9f0d948764175b,0,0,0
0x84cfecd3e610b2f0de16a64293a6c423c0ec0a14,0,0,0
0xcdf1ba51047e85b3abbf0a0a9ea4fa03a21401a4,0,0,0
0x1960dda0878b9a1bae6431e7d43192fdfbf6f7b8,0,0,0
0x005dc0e153c5ca9a383a057eed8b613ca833101c,0,0,0
0x79a92dd23dc721348d207493586af9135629620c,0,0,0
0x89a32cb6a217750820a197548647bb0908c123b8,0,0,0
0x9f29a17b58042f8ed63bc0dc75f5f0b3a51e7491,0,0,0
0x6e3aa85db95bba36276a37ed93b12b7ab0782afb,0,0,0
0x871dbc800563f03bc58a88f699a6b28b7d33bfb7,0,0,0
0x712d0f306956a6a4b4f9319ad9b9de48c5345996,0,0,0
0x285b10c73de847ee35bcb5cd86f17d55ff936476,0,0,0
0x1e6d25889ca68811cb834f7cce9c21267c25570e,0,0,0
0xd06f51bbeadcbcaad22866b8031e7a4b70a580de,0,0,0
0x85f8c6c57a14414869e01d09ee82c5312e119f85,0,0,0
0xdd559e62c075d4146f4806d1ad22933bfd6e5201,0,0,0
0x5e3ae137d9efc0bea056a32ebe8ec4b7fb060a00,0,0,0
0x1bc26f44887e3b15d664d75fb63179291b1a6818,0,0,0
0xc6bf059aabef5668c32ebeef3dae82e59d4ebc4a,0,0,0
0x74869ac973d351b5b5d2bb28ed75517a87276ab8,0,0,0
0x95a4cb0ecbae0ae59b64c8f3257a5af4277dda0e,4,86794.62903842588,1
0x761eeb672acfa29fda7a0c2c92ff07a8844f3aff,0,0,0
0x69f35fb0048a6edba6908a5b81bdb983ef3cd8e2,0,0,0
0x59b77a77b1d7a71de7c298414b7bf798616206f1,0,0,0
0xc13fd05bf9aea66d5f00b7ae36d4ed2605ad0803,0,0,0
0x1ac4f19f9a754f14c73a4cd378fb1f2595dd6963,0,0,0
0x756e68f85226e17c2ad9a36f5f3c81f88a01b20d,0,0,0
0xbe5ab6ec8053251d7dc5a2b4dd4f9055266b2fec,0,0,0
0x23461e24f1d7601a674ab672adee0b4459302214,0,0,0
0xc85a331d43bc06aa03152519f43386a00129134a,0,0,0
0xb7d99bf79bd382bd34ef82b84044cb5f2dbf2022,0,0,0
0x052a7daa5bda6c814a23c25292a009c01a346ca0,0,0,0
0x83ae2a6531932151e3e92794e233a2d9b80e8bf3,0,0,0
0xbaab83de8dba764bf02a530cad33555bd23eba22,0,0,0
0x7a4e7acb56dc010ea21ab755a84ce492615308aa,0,0,0
0x3644101381ea2023883a486100700ed7d280c7cc,0,0,0
0xe85457d43a161168136bfc3e46db2e9cb99eaa71,0,0,0
0x05f83cf21ac9e7f7b002ed4d9fe6b26c30d957ce,0,0,0
0xaaa6c85e7d25254137c12303eddf5385d782c123,0,0,0
0xfcaa90508a18b8ab897cf69f22a13d3df09fe96a,0,0,0
0x5538793f0ed24fd4ea2fcd5225a40995a8f5ac3a,0,0,0
0xfb239e0df3a98f6b728200c14cb364cfc61dc4bc,1,49967.20461274193,1
0x92453ed4d64b8dd6caa3c5a876db43db6b4e77a2,0,0,0
0x2290f3b91ef2f8ba1336b1dd28512152f62c9374,0,0,0
0x7157d8ba2a5d8aab00b4912717edb558613cad45,0,0,0
0x398e792451c8c986e88e0cbf6b9f46fd698bf3ac,0,0,0
0x6262abc117d818760d491d0505f817c8d4b99e71,0,0,0
0xc0ecac10ce7a378cd20ffcf2bca25a15ff30c5d4,0,0,0
0x06763a0717f74b33840ebd85122a5093f828ad38,0,0,0
0x9f071bf429cb9e9ca10abfba7a793d387c388028,0,0,0
0x4d2350031b8f2f1fed4cf8455da68f6683cfc6de,0,0,0
0x6f005647031f80e24cf1709e19efbf12be518882,0,0,0
0x7f04676e9d3c251dec19b50f76923d66ecd9a050,0,0,0
0x6df907a2246fe4312d9a8bee0151caf1b363d675,0,0,0
0xb3d88863240dbec830e989e6333cd3f98b25e46f,0,0,0
0x95bbbe7a52ca7c3f6fcc53879619e664d57e2d75,0,0,0
0xbd5097726984b7e6120a390550ed744889641776,0,0,0
0xae66f023f3bd067f2c58e25b225eded462f9c99c,0,0,0
0x2cd9d7885f9e262101ac070167b13019ba3f70be,0,0,0
0x5cea971a8d695fe0f8a5100b8b6b9f062d5ed75d,0,0,0
0x4530f1232a8dccf18453446f6fbcb86ade5e5eff,0,0,0
0x3b0d3d91a97febc199c0c2fcd9047ca2ed4288e8,0,0,0
0x6895831b12a098f586bae1b208abd1306eedfaa7,0,0,0
0x2efa4b8b5e06aa4f5bc1b90283aca26e3bedbf5e,0,0,0
0x75242f29fec965aee32cf59fd4f2ae678967697a,0,0,0
0x6c64202b57adc3e8830ced970a477725b094acc9,0,0,0
0x03b08491fd4cbeb80d24b823ff4c542d8ff67382,0,0,0
0x49113cfae048fd4d1245a0c0ebafa61d61b265f2,0,0,0
0xb9354d6fea7aa42ec8f410141922fef7c759d0be,0,0,0
0xf97a393f31e3e6b84a37603ac24b3605089d74ec,0,0,0
0x3144ff9ed362559df3a89d98cce35d2d09d3a7ba,0,0,0
0xe00ed757207af1ed17b3596abc6bf8c2fa233ba2,0,0,0
0x18d26146aeffcd1e49d8c06b5064605114feb354,0,0,0
0x37f8db158eb3fe42f44a8955d437c0f5ebdc40b1,0,0,0
0x7c316afc30cdd4c83e0eedf77b62705ee15a8989,0,0,0
0xc6537111d50caee1ccbaeec0936e60a3d8d1ddd5,0,0,0
0xb2d785a644fce1102403dabf4492b5af37909f26,0,0,0
0x125f76c5c5c467e5ad1d06ced93138482c900327,0,0,0
0xc5911c67c92f79c76a6d47ec02652c2e46457f32,0,0,0
0x77f9dc92a0356d72eae3d4961abce9e80aad1eef,0,0,0
0x58b1a42264eb08b6bc69bc278e47b5aa9b00c30b,0,0,0
0xafe65fa1f7402cb69f9f6ec5d506e43685bb75f6,0,0,0
0xe02c3455251f71886433eb40daea66bcd53f7801,0,0,0
0x432fa527554a484f13a1a00fff4f17cbc3c4bfe3,0,0,0
0xfecbad5d60725eb6fd10f8936e02fa203fd27e4b,0,0,0
0x1eab59685f36b9eebc1d4287c3a402035a5ee7eb,0,0,0
0x0a6eb682d82b6fc0933c37e145026eb4a1880dfc,0,0,0
0xcf4f6e2b203497eb3fc3dd69b32657d7278656c4,0,0,0
0xc7bdb1b5fae8ccd6d3e8d8ae477e26da8c7a604d,0,0,0
0x3003de5eac0470a343fbc699b191053310bfe968,0,0,0
0xc64844d9b3db280a6e46c1431e2229cd62dd2d69,1,36986.377895790814,1
0x64c248eb172a2794c06fd6f003d7036bed8a34ab,0,0,0
0x3a1694c704a963838c4df201b28553c557f21a36,0,0,0
0xea79f03ae2226e827be162bab747d64074dfec67,0,0,0
0x335fcdef7c9894ce0a58b0b14b810419abf8d4f1,0,0,0
0x3d73482a3e4e17f8b5182fe4569d9a0918285990,0,0,0
0xf2aba42dcff6f912a2a6b4a52c279ad3246b17b9,0,0,0
0x84d99aa569d93a9ca187d83734c8c4a519c4e9b1,2342,83520379.34245554,1
0x78c8ad351a5818649a3d3052f54c552df5149d05,0,0,0
0xffab14c168808d8a6ff2f34406cf287f797dbd68,0,0,0
0xb4060268bcbc418871fa9a9b940164d3a2ed90e5,0,0,0
0xe8da0463a9a8aa3822fcfd28dd84d0d18444b227,0,0,0
0xc9a205f9e693de60a9f311fd56b7ed66ee303483,0,0,0
0x59a02e3c56b601455b19110d5c2366afcd7e510e,0,0,0
0x11502311a80736dad252cc8cf95125dfc041fd15,0,0,0
0xce3de0371ad6ec7c861d615e7687a3a18f0bcf8d,0,0,0
0xebae3fd539517ef962fd0c8b998ebf90b483147c,0,0,0
0x27c04649c8c0936bf2eeee1c15e89a277ceb4f7a,0,0,0
0xa9c39d49be0511fb4698f1452e267dbdda2f5b1e,0,0,0
0xae80429fe8affec9b2de3fea1b4e139588aee4b3,0,0,0
0x011687d52c2350ae190090dd9f44195176d559d0,0,0,0
0x54a8aebb7985d3e19526e7cfda4cfd7d8b85db43,0,0,0
0xaadc26ce2237660751dae37aa94ef65fa74569e6,0,0,0
0x36dd77f64a2cd3605f47fde256db39062ee23420,0,0,0
0xc32d7f8b71b6f79c9c2d0df200fc76fd6028d215,0,0,0
0xae8ecc5d8b906a1d88c158af23905023cb6d70a1,0,0,0
0xd1e25f6e985e1a9d18693dd6345a3f5f677b808e,0,0,0
0x49a2dcc237a65cc1f412ed47e0594602f6141936,0,0,0
0xece792e16f847add756d2c421801ff82999d2333,0,0,0
0x97777f25ab59fbcc3caa45198ff204d0d083c0fe,0,0,0
0xdab164f4c9f84f8814d989d67dbe2471fef0db33,4,130689.17589170173,1
0x966cc51f6731474801139add3ea915d8204f871b,0,0,0
0x1b82850e491e6176170b32ec3f29af48eb2fe372,0,0,0
0xc8c0c3729775150a4a095b7050af28d8193fb3b7,0,0,0
0xe801740f53040cf26e2f35811fb0c73d2b866902,0,0,0
0x277de71b4f1aeeec027b75ccc0761b7d9d5a54c1,0,0,0
0x4229bc151cedaa125a36a61df0b8b962e6b2f848,0,0,0
0xfa949ce340ef6ea03c94002543e01f33e0920f62,0,0,0
0x602c2bd5466a30073cfa1956b5dc883d23156519,0,0,0
0x711a2651198133e2cd131a42396e0ca661b67740,0,0,0
0x98db9f41001c30c054ceab2129460ef77ded4650,0,0,0
0x4026b3da349c2952255ca9db4f055ea57f4e037c,0,0,0
0xd377ca63cad0683f72134992379a84cc9e9e9374,0,0,0
0x836b44a9e7b1364a56039b8f4e361eb32945cd9a,0,0,0
0xc7b3903f74dcb82c3d488743c7318dbd9d814725,0,0,0
0x92de28770ac97101d115be8cbfb3b45b94b2700f,0,0,0
0x21154b4a80a3c1debdd7f4b5ff3dab45809cf82c,0,0,0
0x3520744583796f80640bac051e875b7a829beb5d,0,0,0
0x68c7f8e1ecb20e0b84f7b38568c720485580cd9a,0,0,0
0x067e2069acf2a133c71b453da8e7a13c66eeeb2a,0,0,0
0x875d7fca2b45c91b515b2ebfb0a2a64706d21db0,0,0,0
0x8002eca15ff4cbf09940ccf272a20934c61e81dc,0,0,0
0x7ec80c17bf346c8256bbc9ca254b2f590f5d7420,0,0,0
0x08173a4e348186b6aad2d29c9d2455f0ada18c5c,0,0,0
0x31da18cded17dde601c8bac4f3dc553036fbc23b,0,0,0
0x5bef17af024df37d6aede8e64a4bd1e7fa4bda8f,0,0,0
0x1f78f6e0b9726f62a2b1c26f52e8683bcabd1fc3,0,0,0
0x1a645656cd92d9512285eea1e3d214db686a015b,0,0,0
0x6d943043d85db86145346b804d5b6b026541fe58,0,0,0
0xd8fd1ad0da93d380c96b9de5f0b6624b03b7963a,0,0,0
0xa52f47cd4a93ae311cae7cda7d973df4b47c58f0,0,0,0
0x96342473fb7c122accdbeb22249805ad866f218b,0,0,0
0xf18bf2c12dd47ba5603eddfeae0120c9570920b9,0,0,0
0xd425333dd22b049f143522e519a06462c633f37a,0,0,0
0x645da2a627569afd68dc11e2c85f253de9f94cb1,0,0,0
0xe898908cbe1aa10389f9bae84a05a67e8f940122,0,0,0
0xa5c7569cab052a56466e4a02f948562d462c1722,0,0,0
0x52de8b421f596edaf028b1ffcb92ec61cb9622a4,0,0,0
0xf4b7d3fa15495c71a1f47658bfc13d579f94b5f4,0,0,0
0x97b25f38bdfeba9ae96464f9a8cd7fa495c57e46,0,0,0
0x83f2ad2176a042e720257002ee100b6a07e63225,0,0,0
0x20c3afba258949e770e4ec204a90ae9c69d4857b,0,0,0
0xe584fb571cf863ae428493f8ca1eab249f523406,0,0,0
0x81d98b0d2174bb70186dc6cbe63a8d70fe8f2d59,0,0,0
0x0005f124d6a49c29764b1db08546108ca0afeb68,0,0,0
0xab0dc1d6f16a0bcbed504ee7089b36314b0ce6d0,0,0,0
