day,inflow_usdc,outflow_usdc,net_usdc,n_deposits,n_withdraws,n_dep_users,n_wd_users
2023-05-31 00:00:00.000 UTC,2533551.250828,1089292.057716,1444259.193112,8,16,5,14
2023-06-01 00:00:00.000 UTC,663280.145363,1051882.026007,-388601.8806439999,18,12,8,11
2023-06-02 00:00:00.000 UTC,1510688.976979,4013739.554395,-2503050.577416,11,22,9,15
2023-06-03 00:00:00.000 UTC,376706.195437,307159,69547.19543700002,8,10,8,8
2023-06-04 00:00:00.000 UTC,393609.443518,3047262.960781,-2653653.517263,16,6,14,6
2023-06-05 00:00:00.000 UTC,7036775.565425,29972634.628069997,-22935859.062644996,21,16,19,14
2023-06-06 00:00:00.000 UTC,22109631.444776997,37092872.240158,-14983240.795381002,27,37,25,28
2023-06-07 00:00:00.000 UTC,8374637.281679999,6788749.347242,1585887.9344379995,31,23,28,20
2023-06-08 00:00:00.000 UTC,14307861.084539002,2307876.048618,11999985.035921002,21,10,18,10
2023-06-09 00:00:00.000 UTC,1768537.8951050001,1279988.782191,488549.1129140002,13,20,10,14
2023-06-10 00:00:00.000 UTC,2999149.4477849994,5478513.414321999,-2479363.9665369997,56,18,30,15
2023-06-11 00:00:00.000 UTC,1847434.5171219998,877505.855428,969928.6616939998,19,15,16,14
2023-06-12 00:00:00.000 UTC,9282018.641046,1724705.456436,7557313.184610001,26,20,17,16
2023-06-13 00:00:00.000 UTC,5403586.185718,1109969.728452,4293616.457266,16,22,14,15
2023-06-14 00:00:00.000 UTC,2043099.947473,2222460.251164,-179360.30369099998,32,40,21,19
2023-06-15 00:00:00.000 UTC,2674924.289550001,12752761.777138,-10077837.487588,29,32,25,25
2023-06-16 00:00:00.000 UTC,1452190.3879489999,1845969.214785,-393778.8268360002,16,22,16,17
2023-06-17 00:00:00.000 UTC,1487854.732252,1465310.470598,22544.261653999798,13,15,11,10
2023-06-18 00:00:00.000 UTC,4208234.1457630005,738024.653662,3470209.4921010006,11,15,8,12
2023-06-19 00:00:00.000 UTC,30722396.214706004,52648185.90587,-21925789.691163994,16,25,14,21
2023-06-20 00:00:00.000 UTC,16622845.255960997,20018029.410958,-3395184.1549970023,21,28,18,24
2023-06-21 00:00:00.000 UTC,12972982.023349002,11758057.316844001,1214924.7065050006,25,68,25,41
2023-06-22 00:00:00.000 UTC,11368929.364404,10320257.641730001,1048671.7226739991,27,40,22,32
2023-06-23 00:00:00.000 UTC,13141326.343120001,1298718.8727459998,11842607.470374001,20,21,19,15
2023-06-24 00:00:00.000 UTC,625718.794512,1186673.395338,-560954.600826,7,16,6,11
2023-06-25 00:00:00.000 UTC,3344770.3358699996,4263217.32523,-918446.98936,20,32,20,23
2023-06-26 00:00:00.000 UTC,1790150.295759,6141854.579272999,-4351704.283514,12,45,11,26
2023-06-27 00:00:00.000 UTC,27581610.645698,12040597.688971002,15541012.956726998,22,54,19,38
2023-06-28 00:00:00.000 UTC,1648168.2685049998,3520826.620978,-1872658.3524730003,23,26,19,24
2023-06-29 00:00:00.000 UTC,5032414.091933001,3801718.432063,1230695.659870001,25,32,21,24
2023-06-30 00:00:00.000 UTC,5612451.109853,9679381.420465,-4066930.3106119996,26,49,15,32
2023-07-01 00:00:00.000 UTC,925164.3336619999,1081441.381941,-156277.0482790001,13,11,11,10
2023-07-02 00:00:00.000 UTC,8781401.737171,8890619.312715,-109217.57554399967,11,25,10,18
2023-07-03 00:00:00.000 UTC,29053507.568655003,33039720.404335998,-3986212.835680995,29,61,24,42
2023-07-04 00:00:00.000 UTC,7580997.080024999,13124617.038071001,-5543619.958046002,19,31,15,24
2023-07-05 00:00:00.000 UTC,3124935.700045,11945819.564834999,-8820883.86479,13,26,12,24
2023-07-06 00:00:00.000 UTC,33268143.430138998,29883372.186453,3384771.243685998,23,29,18,25
2023-07-07 00:00:00.000 UTC,4628177.708007,4859526.410065999,-231348.70205899887,29,27,27,22
2023-07-08 00:00:00.000 UTC,34039989.191177,30746450.158518,3293539.0326590016,26,22,18,18
2023-07-09 00:00:00.000 UTC,2519701.7014660006,520025.81406899996,1999675.8873970006,22,26,20,16
2023-07-10 00:00:00.000 UTC,13714687.224698,16385164.472002,-2670477.247304,30,19,23,18
2023-07-11 00:00:00.000 UTC,14022023.635042999,6735757.980052,7286265.654990999,28,15,20,14
2023-07-12 00:00:00.000 UTC,38828772.87445099,38758664.455642,70108.41880898923,51,36,44,26
2023-07-13 00:00:00.000 UTC,5625388.706690002,11135882.724663999,-5510494.017973997,34,64,31,46
2023-07-14 00:00:00.000 UTC,18809379.747904003,20328196.713605996,-1518816.9657019936,39,58,31,46
2023-07-15 00:00:00.000 UTC,29553039.943037003,26812746.354689002,2740293.5883480012,38,29,28,23
2023-07-16 00:00:00.000 UTC,2516980.6782050007,8291477.005563999,-5774496.327358998,43,35,41,27
2023-07-17 00:00:00.000 UTC,11797766.68267,6410264.811919999,5387501.87075,28,40,26,27
2023-07-18 00:00:00.000 UTC,17044515.828755,9684264.028219,7360251.800535999,28,23,23,19
2023-07-19 00:00:00.000 UTC,7848259.157559999,6119763.481267001,1728495.6762929987,14,34,12,30
2023-07-20 00:00:00.000 UTC,8408360.00323,2612410.6500469996,5795949.353183,15,43,15,37
2023-07-21 00:00:00.000 UTC,4288076.602015,18040346.525816,-13752269.923801001,12,35,11,28
2023-07-22 00:00:00.000 UTC,3076101.5071190004,500565.21614900004,2575536.2909700004,22,16,22,14
2023-07-23 00:00:00.000 UTC,4562982.457876001,172518.932103,4390463.525773001,16,16,15,14
2023-07-24 00:00:00.000 UTC,3509573.225969,4041632.7667540004,-532059.5407850007,18,26,17,19
2023-07-25 00:00:00.000 UTC,185021.96698400003,765456,-580434.033016,12,27,12,23
2023-07-26 00:00:00.000 UTC,1721271.684961,1728275.093525,-7003.408563999925,20,28,17,20
2023-07-27 00:00:00.000 UTC,4576093.49225,2042798.478615,2533295.013635,17,20,14,18
2023-07-28 00:00:00.000 UTC,46659951.927193,19064983.130933,27594968.79626,12,18,9,18
2023-07-29 00:00:00.000 UTC,1099006.8855019999,1336524.8634410002,-237517.97793900035,7,21,7,17
2023-07-30 00:00:00.000 UTC,2749077.20541,14680814.187067999,-11931736.981657999,13,28,10,25
2023-07-31 00:00:00.000 UTC,12015790.388516,39221346.21754901,-27205555.82903301,18,71,16,50
2023-08-01 00:00:00.000 UTC,29992337.286751997,26478590.503729,3513746.783022996,50,69,39,56
2023-08-02 00:00:00.000 UTC,5394803.462161,13911704.968065001,-8516901.505904,19,46,16,28
2023-08-03 00:00:00.000 UTC,4897280.689476001,5686950.096945,-789669.4074689988,45,30,33,24
2023-08-04 00:00:00.000 UTC,4320746.291498001,1324837.3665510002,2995908.9249470006,23,26,20,22
2023-08-05 00:00:00.000 UTC,1228201.442826,2581909.666583,-1353708.2237570002,18,11,15,11
2023-08-06 00:00:00.000 UTC,14582484.110810999,10310995.660678,4271488.450133,27,18,21,14
2023-08-07 00:00:00.000 UTC,2941018.7828460005,4474957.442720001,-1533938.6598740001,23,33,17,30
2023-08-08 00:00:00.000 UTC,12627296.870192997,7787853.8501539985,4839443.020038999,24,46,20,40
2023-08-09 00:00:00.000 UTC,1254786.3638999998,1667914.7544459999,-413128.3905460001,16,39,14,31
2023-08-10 00:00:00.000 UTC,4218086.885570001,12383118.515948,-8165031.630377999,13,21,13,16
2023-08-11 00:00:00.000 UTC,9282063.814665,3903061.688227,5379002.126438001,24,23,20,20
2023-08-12 00:00:00.000 UTC,5139376.299664,465152.249054,4674224.05061,21,18,16,15
2023-08-13 00:00:00.000 UTC,2374848.9405500004,870383.285253,1504465.6552970004,10,16,8,14
2023-08-14 00:00:00.000 UTC,3280340.574043,5706653.474800999,-2426312.900757999,12,19,11,17
2023-08-15 00:00:00.000 UTC,3179572.1850810004,1689852.144984,1489720.0400970005,22,23,19,21
2023-08-16 00:00:00.000 UTC,6352171.6876610005,3050403.188326,3301768.4993350008,36,23,22,20
2023-08-17 00:00:00.000 UTC,6128272.891519,6151450.221267,-23177.32974800002,56,62,36,35
2023-08-18 00:00:00.000 UTC,92918744.50249699,97214348.66016902,-4295604.157672033,51,68,38,52
2023-08-19 00:00:00.000 UTC,1979399.6617490002,4528324.334428,-2548924.672679,13,30,11,24
2023-08-20 00:00:00.000 UTC,3033580.6969029997,4748276.444809001,-1714695.7479060013,6,15,6,13
2023-08-21 00:00:00.000 UTC,1107243.43804,16015303.204359999,-14908059.76632,13,29,11,23
2023-08-22 00:00:00.000 UTC,5450832.125023,2503374.49879,2947457.626233,21,14,14,12
2023-08-23 00:00:00.000 UTC,7581314.909205,6174477.077704,1406837.8315009996,11,24,11,22
2023-08-24 00:00:00.000 UTC,18618735.466718,2595483.580061,16023251.886657,23,19,16,17
2023-08-25 00:00:00.000 UTC,545526.651301,269118.090857,276408.56044400006,12,20,10,15
2023-08-26 00:00:00.000 UTC,320715.514982,4843701.061551001,-4522985.546569001,11,15,7,13
2023-08-27 00:00:00.000 UTC,2855547.9097430003,3480774.8133260002,-625226.903583,9,8,8,8
2023-08-28 00:00:00.000 UTC,602994.826483,427883.115927,175111.71055599995,7,16,7,15
2023-08-29 00:00:00.000 UTC,995287.6638249999,11117279.420902,-10121991.757077001,13,44,11,33
2023-08-30 00:00:00.000 UTC,623750.2685189999,2215549.774956,-1591799.5064370001,15,28,10,25
2023-08-31 00:00:00.000 UTC,2118864.334016,5496795.776048999,-3377931.4420329994,21,20,17,17
2023-09-01 00:00:00.000 UTC,3955969.8944390006,2140011.942683,1815957.9517560005,23,50,20,38
2023-09-02 00:00:00.000 UTC,110875.23461499998,2975489.3137540002,-2864614.0791390003,10,26,10,19
2023-09-03 00:00:00.000 UTC,1656402.450941,987474.160475,668928.2904659999,16,31,12,26
2023-09-04 00:00:00.000 UTC,1342574.648388,3247364.835032,-1904790.1866440002,19,32,13,22
2023-09-05 00:00:00.000 UTC,1189416.3158129998,1178563.5461300001,10852.7696829997,19,38,15,25
2023-09-06 00:00:00.000 UTC,1797412.4256739998,4977120.127693,-3179707.7020190004,24,36,17,31
2023-09-07 00:00:00.000 UTC,15983142.55696,9653301.992945999,6329840.564014001,12,21,11,17
2023-09-08 00:00:00.000 UTC,750350.4951529999,17432272.995657004,-16681922.500504004,14,24,13,20
2023-09-09 00:00:00.000 UTC,801392.4503389999,132296.63089700002,669095.8194419998,9,15,7,13
2023-09-10 00:00:00.000 UTC,1857397.6690769999,1083362.965036,774034.704041,21,23,18,18
2023-09-11 00:00:00.000 UTC,744337.7601689999,1050024.8346509999,-305687.07448199997,24,22,21,19
2023-09-12 00:00:00.000 UTC,2190597.0102300006,315565.664978,1875031.3452520007,12,28,10,22
2023-09-13 00:00:00.000 UTC,1705484.529449,2300453.595158,-594969.065709,16,27,15,23
2023-09-14 00:00:00.000 UTC,1112788.7716060001,515205.55269100005,597583.2189150001,15,23,10,16
2023-09-15 00:00:00.000 UTC,8115306.911494,4595910.191159,3519396.720335,16,33,14,24
2023-09-16 00:00:00.000 UTC,2448924.136205,460495.4143,1988428.7219049998,10,13,8,11
2023-09-17 00:00:00.000 UTC,883403.4766989998,5697294.8908130005,-4813891.414114,12,17,10,15
2023-09-18 00:00:00.000 UTC,133752.29578400002,3337833.160357999,-3204080.8645739993,12,46,10,34
2023-09-19 00:00:00.000 UTC,3373771.0691860006,762429.426602,2611341.6425840007,25,32,15,23
2023-09-20 00:00:00.000 UTC,2521815.780125,206561.18036700002,2315254.599758,17,23,16,19
2023-09-21 00:00:00.000 UTC,17551734.633380998,897337.247614,16654397.385766998,23,23,19,19
2023-09-22 00:00:00.000 UTC,391492.391322,4609204.900572,-4217712.50925,15,19,12,16
2023-09-23 00:00:00.000 UTC,534019.9130859999,651746.931662,-117727.01857600012,13,21,8,16
2023-09-24 00:00:00.000 UTC,7568679.180434,1194553.1956979998,6374125.984736,16,19,16,15
2023-09-25 00:00:00.000 UTC,1609952.414339,1084772.840295,525179.5740439999,13,23,12,19
2023-09-26 00:00:00.000 UTC,2943584.568293,6554214.08755,-3610629.519257,12,23,12,21
2023-09-27 00:00:00.000 UTC,1084947.382214,1487848.662879,-402901.28066499997,14,29,11,23
2023-09-28 00:00:00.000 UTC,8190829.194813,5037819.342058999,3153009.8527540006,18,49,16,34
2023-09-29 00:00:00.000 UTC,5087770.866901001,2378402.857862,2709368.009039001,23,30,18,24
2023-09-30 00:00:00.000 UTC,2273868.805348,4408345.894576999,-2134477.0892289993,24,40,18,24
2023-10-01 00:00:00.000 UTC,816500.495221,2155319.000563,-1338818.5053419997,25,30,11,24
2023-10-02 00:00:00.000 UTC,6527333.413875999,9636128.509595,-3108795.0957190003,33,44,22,33
2023-10-03 00:00:00.000 UTC,2822402.867467,4208704.427831,-1386301.5603639996,21,41,18,33
2023-10-04 00:00:00.000 UTC,4288248.266302,8189173.225776998,-3900924.9594749985,29,63,18,33
2023-10-05 00:00:00.000 UTC,6243054.238194,1538382.1590779999,4704672.079116,26,38,20,27
2023-10-06 00:00:00.000 UTC,6242504.5295589985,6785608.403205,-543103.8736460013,25,37,19,25
2023-10-07 00:00:00.000 UTC,3521387.420397,5754932.558799,-2233545.1384020005,22,36,16,24
2023-10-08 00:00:00.000 UTC,5334547.538132998,2053790.4947450003,3280757.043387998,25,22,20,20
2023-10-09 00:00:00.000 UTC,2600337.66869,5390017.051611,-2789679.3829209995,40,35,22,31
2023-10-10 00:00:00.000 UTC,9965694.897616,7007909.057371,2957785.840245001,23,24,20,21
2023-10-11 00:00:00.000 UTC,3659628.447632,14988549.449822001,-11328921.002190001,31,38,22,29
2023-10-12 00:00:00.000 UTC,36444582.805277996,35780385.385115,664197.4201629981,20,34,19,26
2023-10-13 00:00:00.000 UTC,5027884.595027001,4919268.925582,108615.66944500059,14,49,10,32
2023-10-14 00:00:00.000 UTC,3044415.226874,4226455.457963,-1182040.2310890001,21,18,18,17
2023-10-15 00:00:00.000 UTC,316145.278926,9725223.012157999,-9409077.733231999,11,32,9,24
2023-10-16 00:00:00.000 UTC,13244202.858252,1669029.896342,11575172.96191,32,48,27,36
2023-10-17 00:00:00.000 UTC,2784881.894586,8506436.532063998,-5721554.637477998,19,39,14,31
2023-10-18 00:00:00.000 UTC,712623.2050869999,1771643.448902,-1059020.2438150002,21,41,14,32
2023-10-19 00:00:00.000 UTC,905787.7390579999,3129284.636464,-2223496.897406,18,33,14,26
2023-10-20 00:00:00.000 UTC,4285435.721201,11113989.692104997,-6828553.970903997,31,59,28,42
2023-10-21 00:00:00.000 UTC,21228962.913751997,1962779.8871880001,19266183.026564,30,57,25,33
2023-10-22 00:00:00.000 UTC,3910908.3685760004,4014152.703772,-103244.33519599959,41,61,22,39
2023-10-23 00:00:00.000 UTC,674341.5834550001,7447114.669259999,-6772773.085804999,45,107,22,67
2023-10-24 00:00:00.000 UTC,9840129.559165,14109753.460426,-4269623.901261,43,100,27,67
2023-10-25 00:00:00.000 UTC,4674766.415104,10209821.861562,-5535055.446458001,40,71,27,46
2023-10-26 00:00:00.000 UTC,12871767.625194002,6608745.865605,6263021.759589002,38,59,29,46
2023-10-27 00:00:00.000 UTC,6231433.698781,16865133.282462,-10633699.583681,18,29,17,28
2023-10-28 00:00:00.000 UTC,12297047.748920003,8008015.441268,4289032.307652003,51,33,38,25
2023-10-29 00:00:00.000 UTC,11581710.087083,4909126.415355001,6672583.671728,24,40,23,27
2023-10-30 00:00:00.000 UTC,16109480.912863,14868329.59901,1241151.3138529994,30,41,19,35
2023-10-31 00:00:00.000 UTC,14032714.420496002,10478016.940859,3554697.4796370026,21,57,21,45
2023-11-01 00:00:00.000 UTC,8553182.847182,14348303.887072999,-5795121.039890999,27,71,19,45
2023-11-02 00:00:00.000 UTC,6946886.194783002,9224138.644549001,-2277252.449765999,39,61,29,48
2023-11-03 00:00:00.000 UTC,6162772.528153,5677926.1664269995,484846.3617260009,30,40,22,33
2023-11-04 00:00:00.000 UTC,10148334.720110001,8262996.154041,1885338.5660690013,27,48,25,39
2023-11-05 00:00:00.000 UTC,14568409.19906,16153356.725459,-1584947.5263989996,50,55,27,42
2023-11-06 00:00:00.000 UTC,11307412.270024,8047846.239289001,3259566.030734999,24,68,18,54
2023-11-07 00:00:00.000 UTC,4761003.908995,4017559.10628,743444.8027149998,28,51,12,47
2023-11-08 00:00:00.000 UTC,4837095.927097,8290941.725381001,-3453845.7982840007,26,79,20,52
2023-11-09 00:00:00.000 UTC,21183777.092882995,24086677.14541,-2902900.0525270067,57,131,46,79
2023-11-10 00:00:00.000 UTC,19114746.307247,14615357.473718,4499388.833529001,43,93,29,58
2023-11-11 00:00:00.000 UTC,6321858.998113999,8465708.890383001,-2143849.8922690023,29,53,24,39
2023-11-12 00:00:00.000 UTC,5327889.813641999,7214655.588142,-1886765.7745000012,27,54,19,41
2023-11-13 00:00:00.000 UTC,4467671.011538,6022167.309826,-1554496.2982879998,44,56,34,47
2023-11-14 00:00:00.000 UTC,9658991.788084002,5384296.5621569995,4274695.225927003,33,51,23,36
2023-11-15 00:00:00.000 UTC,5335204.615261999,5136105.835536,199098.77972599864,32,62,26,48
2023-11-16 00:00:00.000 UTC,23987366.421003,17308875.880372,6678490.540631,46,70,25,57
2023-11-17 00:00:00.000 UTC,6095795.515014,15443403.339538999,-9347607.824524999,44,41,37,34
2023-11-18 00:00:00.000 UTC,12468039.519931,6197138.459321,6270901.06061,18,42,17,36
2023-11-19 00:00:00.000 UTC,1686781.919207,3640126.160871,-1953344.241664,16,48,14,38
2023-11-20 00:00:00.000 UTC,7494957.973032,12754833.687018,-5259875.713986,19,53,16,40
2023-11-21 00:00:00.000 UTC,5480298.479798,4696901.432574,783397.0472240001,48,52,27,42
2023-11-22 00:00:00.000 UTC,15236549.319624007,9939396.756085001,5297152.563539006,43,81,29,48
2023-11-23 00:00:00.000 UTC,4803730.61571,8506718.108757,-3702987.493047001,29,49,28,38
2023-11-24 00:00:00.000 UTC,38033843.022662,15175933.453152997,22857909.569509,30,57,24,52
2023-11-25 00:00:00.000 UTC,1297908.90363,2569026.8550319998,-1271117.9514019997,14,55,12,35
2023-11-26 00:00:00.000 UTC,7196833.32454,8675428.990597,-1478595.666057,22,37,19,34
2023-11-27 00:00:00.000 UTC,992141.625264,11201077.522408001,-10208935.897144001,22,50,22,40
2023-11-28 00:00:00.000 UTC,2010519.97365,8388664.161489,-6378144.1878390005,16,58,14,52
2023-11-29 00:00:00.000 UTC,3109696.5814850004,4308226.339319,-1198529.7578339996,20,54,16,41
2023-11-30 00:00:00.000 UTC,4875598.361547001,4582826.527782,292771.83376500104,17,40,14,36
2023-12-01 00:00:00.000 UTC,1237248.729062,4807944.198490001,-3570695.469428001,21,47,17,40
2023-12-02 00:00:00.000 UTC,5784261.431434,3638363.5512459995,2145897.8801880004,18,63,16,47
2023-12-03 00:00:00.000 UTC,1374027.8598599997,6607289.3476249995,-5233261.487764999,19,49,16,40
2023-12-04 00:00:00.000 UTC,11778229.02359,12242846.509767,-464617.4861769993,58,95,43,78
2023-12-05 00:00:00.000 UTC,12865141.154107999,7478989.117087999,5386152.03702,26,79,23,63
2023-12-06 00:00:00.000 UTC,5992861.954428001,4463700.2958,1529161.6586280009,23,60,22,52
2023-12-07 00:00:00.000 UTC,6816151.668652001,8070428.037578002,-1254276.3689260008,35,80,29,58
2023-12-08 00:00:00.000 UTC,2311332.2485020007,8920862.906231,-6609530.657728998,31,85,24,66
2023-12-09 00:00:00.000 UTC,6799825.418152,3096353.294369,3703472.123783,31,63,22,48
2023-12-10 00:00:00.000 UTC,2987874.4915659996,3145576.194923999,-157701.7033579992,38,57,30,37
2023-12-11 00:00:00.000 UTC,14930477.945852004,16081571.027714001,-1151093.081861997,62,95,49,60
2023-12-12 00:00:00.000 UTC,5698907.906613001,12141759.45031,-6442851.543696999,40,46,30,40
2023-12-13 00:00:00.000 UTC,7442406.500267,5522218.6695179995,1920187.8307490004,28,51,27,41
2023-12-14 00:00:00.000 UTC,5763869.264861,8539907.209967,-2776037.9451060006,29,54,24,39
2023-12-15 00:00:00.000 UTC,1844900.8994290002,2716233.0862109996,-871332.1867819994,20,58,16,31
2023-12-16 00:00:00.000 UTC,11071031.648520999,3524144.7295669997,7546886.918953999,25,36,23,24
2023-12-17 00:00:00.000 UTC,6198098.262808999,6453621.06406,-255522.80125100072,30,43,24,34
2023-12-18 00:00:00.000 UTC,4627539.591301,6829446.823882,-2201907.232581,35,43,25,37
2023-12-19 00:00:00.000 UTC,13920098.496681001,6625075.899021,7295022.597660001,26,38,23,33
2023-12-20 00:00:00.000 UTC,7572801.396533,10770693.960878,-3197892.5643449994,17,38,17,33
2023-12-21 00:00:00.000 UTC,7472807.862984001,8526628.083455998,-1053820.2204719977,34,67,27,54
2023-12-22 00:00:00.000 UTC,14232393.550131,14654093.003858,-421699.45372699946,26,53,20,48
2023-12-23 00:00:00.000 UTC,7745838.845168998,785503.381989,6960335.463179998,35,28,24,21
2023-12-24 00:00:00.000 UTC,418684.1682170001,5976834.759118999,-5558150.590901999,19,38,11,27
2023-12-25 00:00:00.000 UTC,1314838.2006170002,5976071.552848999,-4661233.352231999,27,32,22,29
2023-12-26 00:00:00.000 UTC,3768321.126196,6307403.185783,-2539082.059587,41,38,34,32
2023-12-27 00:00:00.000 UTC,14089406.120090999,6469888.332799001,7619517.787291998,46,49,36,35
2023-12-28 00:00:00.000 UTC,17816720.698390007,17691482.067120004,125238.63127000257,51,60,40,37
2023-12-29 00:00:00.000 UTC,8935834.921664001,8213746.392307001,722088.5293570003,22,53,19,46
2023-12-30 00:00:00.000 UTC,27167199.25821,25553859.306307,1613339.9519030005,45,50,33,36
2023-12-31 00:00:00.000 UTC,2308536.381145,2676872.508619,-368336.1274740002,20,31,19,27
2024-01-01 00:00:00.000 UTC,6251897.657128999,5026217.000438,1225680.656690999,17,37,15,29
2024-01-02 00:00:00.000 UTC,4823393.548362,10951392.828036,-6127999.279673999,43,77,23,54
2024-01-03 00:00:00.000 UTC,27767661.052174993,36489847.941533,-8722186.889358006,69,108,38,61
2024-01-04 00:00:00.000 UTC,27434334.21506,32019628.311623,-4585294.096563,48,73,39,52
2024-01-05 00:00:00.000 UTC,19148586.040694993,14642351.324316,4506234.716378992,80,36,51,30
2024-01-06 00:00:00.000 UTC,18248570.976728007,6250157.386523001,11998413.590205006,45,31,40,25
2024-01-07 00:00:00.000 UTC,8346462.858594001,5604975.756895,2741487.101699001,19,28,13,24
2024-01-08 00:00:00.000 UTC,8101236.375304999,11616384.238693003,-3515147.863388004,46,79,26,63
2024-01-09 00:00:00.000 UTC,11978263.957197003,8474100.075579002,3504163.8816180006,57,67,34,59
2024-01-10 00:00:00.000 UTC,7182156.447689999,12334415.781683,-5152259.333993001,35,85,27,46
2024-01-11 00:00:00.000 UTC,43042833.52235501,36211846.095367,6830987.426988013,70,95,54,61
2024-01-12 00:00:00.000 UTC,25141940.855273005,30301403.113525998,-5159462.258252993,53,65,44,49
2024-01-13 00:00:00.000 UTC,14884937.842626002,9763391.665194,5121546.1774320025,36,46,32,41
2024-01-14 00:00:00.000 UTC,12651578.199697,6222660.208345999,6428917.991351002,21,38,17,31
2024-01-15 00:00:00.000 UTC,8051215.897619998,17556221.841665,-9505005.944045002,44,59,28,43
2024-01-16 00:00:00.000 UTC,25890131.864099998,28722303.117060002,-2832171.252960004,46,51,36,39
2024-01-17 00:00:00.000 UTC,4019544.492246001,2921995.945148,1097548.547098001,37,36,31,30
2024-01-18 00:00:00.000 UTC,10866773.036257997,13748070.226257,-2881297.189999003,41,32,34,23
2024-01-19 00:00:00.000 UTC,7633742.541084998,7314586.517075,319156.02400999796,47,49,34,40
2024-01-20 00:00:00.000 UTC,8705617.082210997,6098706.6210940005,2606910.4611169966,51,33,33,30
2024-01-21 00:00:00.000 UTC,5020954.864661001,784464.431332,4236490.433329001,23,19,22,16
2024-01-22 00:00:00.000 UTC,6623083.459889,7652725.107904001,-1029641.6480150009,56,50,38,44
2024-01-23 00:00:00.000 UTC,8332842.229678001,10413710.351246,-2080868.121567998,77,74,58,59
2024-01-24 00:00:00.000 UTC,4160014.9895249996,5874697.370607,-1714682.3810820002,31,49,22,38
2024-01-25 00:00:00.000 UTC,1347525.3177709999,1002148.177634,345377.1401369999,24,34,15,32
2024-01-26 00:00:00.000 UTC,5950332.374705998,3934444.4161839997,2015887.9585219985,29,51,22,41
2024-01-27 00:00:00.000 UTC,859708.699056,1659113.79597,-799405.0969140001,11,36,11,29
2024-01-28 00:00:00.000 UTC,1365582.643898,1310592.033102,54990.61079600011,19,31,16,26
2024-01-29 00:00:00.000 UTC,4340052.812865001,6487706.237741,-2147653.424875999,26,61,20,49
2024-01-30 00:00:00.000 UTC,3541554.7823340003,14249770.577153001,-10708215.794819001,23,44,17,35
2024-01-31 00:00:00.000 UTC,13011117.373556,5485702.230257,7525415.143298999,30,43,24,40
2024-02-01 00:00:00.000 UTC,11203692.278431997,1656110.7968650002,9547581.481566997,31,45,24,31
2024-02-02 00:00:00.000 UTC,7765569.007932,4300471.979129,3465097.028803,35,57,27,43
2024-02-03 00:00:00.000 UTC,1657470.5479179998,1458324.4878949998,199146.060023,21,41,14,32
2024-02-04 00:00:00.000 UTC,9161713.5163,562944.14551,8598769.370790001,22,28,18,23
2024-02-05 00:00:00.000 UTC,9519998.287419,58190362.94738599,-48670364.65996699,45,70,33,40
2024-02-06 00:00:00.000 UTC,22890694.123589,15867280.517416002,7023413.606172999,93,37,58,28
2024-02-07 00:00:00.000 UTC,21235371.891063,788758.845877,20446613.045186,50,39,35,25
2024-02-08 00:00:00.000 UTC,2845599.9760660003,989968.4496050001,1855631.526461,41,35,23,26
2024-02-09 00:00:00.000 UTC,17916926.251631998,25341309.013641,-7424382.762009002,50,40,32,37
2024-02-10 00:00:00.000 UTC,17604133.930916995,6628689.886958,10975444.043958995,37,44,28,35
2024-02-11 00:00:00.000 UTC,7550801.395967999,11575947.851272,-4025146.4553040015,18,38,18,34
2024-02-12 00:00:00.000 UTC,24370376.432907,22974082.630986,1396293.8019209988,37,72,28,60
2024-02-13 00:00:00.000 UTC,6467066.0856800005,8896965.293229,-2429899.207549,40,59,35,50
2024-02-14 00:00:00.000 UTC,10172460.960777,6255440.228106999,3917020.7326700008,37,87,27,68
2024-02-15 00:00:00.000 UTC,8530148.214106001,10538114.915433,-2007966.7013269998,46,71,36,52
2024-02-16 00:00:00.000 UTC,8964172.758603,7643465.720248999,1320707.038354,52,57,44,51
2024-02-17 00:00:00.000 UTC,1695901.658958,3338538.3230250003,-1642636.6640670004,24,43,14,34
2024-02-18 00:00:00.000 UTC,17501254.69904,17163970.444967996,337284.25407200307,48,52,33,44
2024-02-19 00:00:00.000 UTC,8455692.798547998,10885233.292141,-2429540.4935930017,21,55,20,43
2024-02-20 00:00:00.000 UTC,6111409.085589999,16965736.363835998,-10854327.278245999,39,49,38,42
2024-02-21 00:00:00.000 UTC,13472292.149829,3447494.984019,10024797.16581,58,48,51,41
2024-02-22 00:00:00.000 UTC,3445465.2696309993,1790052.1882560002,1655413.0813749991,28,47,24,35
2024-02-23 00:00:00.000 UTC,12258851.749409,12356216.43755,-97364.68814100139,26,39,23,34
2024-02-24 00:00:00.000 UTC,13610957.845234001,6624858.622402,6986099.222832001,30,54,30,43
2024-02-25 00:00:00.000 UTC,2776259.1886219997,11277132.094428001,-8500872.905806001,20,63,20,46
2024-02-26 00:00:00.000 UTC,15772535.29658,12138537.118836,3633998.1777439993,40,77,29,67
2024-02-27 00:00:00.000 UTC,12174025.587547999,8855981.319996,3318044.2675519995,43,93,38,77
2024-02-28 00:00:00.000 UTC,24192760.367983997,33801098.12540801,-9608337.757424012,36,114,28,88
2024-02-29 00:00:00.000 UTC,11219168.612718,11998672.110523,-779503.4978050012,48,85,40,69
