ev_in,ev_out,market,owner,pl_out
0.0,0.0,aave_v2,0x32cb9d0dd591018855ac523475cd1d4980d299f0,0.0
0.0,0.0,aave_v2,0x1633d72295343ee511a5cae23f2a6b30c874dc8f,0.0
0.0,0.0,aave_v2,0x48e96b3029a92c5f568f2df89748b15d72a21f80,0.0
0.0,0.0,aave_v2,0xcb2a8046cd668863959791c392e6f450ed9d84d8,0.0
0.0,0.0,aave_v2,0x43f4a2101dc22ba86042d15847fadad4e2771730,0.0
0.0,0.0,aave_v2,0x7a8813124228cbc4cadaf389498d4d94481f5912,0.0
0.0,0.0,aave_v2,0x44fa8ac87a05daa32dbd8dbce9a1133c783ccfcd,0.0
0.0,0.0,aave_v2,0x21d3db7940b0fb3bdb631b1ce5001cb8474ac118,0.0
0.0,0.0,aave_v2,0xb6614205126873e0468c589232f04ecdeb931bf6,0.0
0.0,0.0,aave_v2,0x2cfc16d96bd398c93fac750305af8e8661faf8de,0.0
0.0,0.0,aave_v2,0x9125289c6ec7273f1897ffa02d496fb3b6fe6017,0.0
0.0,0.0,aave_v2,0x8768ada70b56568cc72d21391acfeac7c0773c5d,0.0
0.0,0.0,aave_v2,0x304157da466abaabd0a8db7cb7805b9cd27cd151,0.0
0.0,0.0,aave_v2,0xa8c178d46731e3b30869a40978384506bf7ecff3,0.0
0.0,0.0,aave_v2,0xe2495bc3e9d5b631112982541afe07f543def36d,0.0
0.0,0.0,aave_v2,0x2436c4dc11ed6a990b3ee3ec54e4066496c039e5,0.0
0.0,0.0,aave_v2,0xea5ed53ec1244a1baf72086c6f5726b1dd913fdc,0.0
0.0,0.0,aave_v2,0x136a42695772f58af914f0e0fd51ea16de4b6de6,0.0
0.0,0.0,aave_v2,0x54452271c9414f78cbcc0fe6530946a95f4b65c9,0.0
0.0,0.0,aave_v2,0x6abadbd5320bf25b349242ebfc7fa293601ea47f,0.0
0.0,0.0,aave_v2,0x4402d246407348ff65392dcd4d6d4996b4d22f6c,0.0
0.0,0.0,aave_v2,0x87fcd94f0e161040725d222da9d1f2c9ddade92b,0.0
0.0,0.0,aave_v2,0xe67434de6f901a999da0908fbd695aee5ab7c0a1,0.0
0.0,0.0,aave_v2,0x5230ebbd92fcf58a6c9d4146604fd782679e9b0e,0.0
0.0,0.0,aave_v2,0xcca58ce511aad7a2498ba50c35c85e37d8613a82,0.0
0.0,0.0,aave_v2,0x71f12a5b0e60d2ff8a87fd34e7dcff3c10c914b0,0.0
0.0,0.0,aave_v2,0xaf41bd1920789698027ae7a5d26ad612027c13f5,0.0
0.0,0.0,aave_v2,0x7974b46e7940de2c4d6458c053bdbac0bf111683,0.0
0.0,0.0,aave_v2,0x1ef8019a1793ef3283742d7aa975b9a66133a2d0,0.0
0.0,0.0,aave_v2,0x1205c8435670cfdd55adaebe0e36d97794ade4d4,0.0
0.0,0.0,aave_v2,0x6dd173b67ccc90e384d8e6d4009427caab43f3b6,0.0
0.0,0.0,aave_v2,0x2de15036cef40647454f5ba92e6dd658a030e666,0.0
0.0,0.0,aave_v2,0x5c47bd7918a530d940846e678eeb7379443f9037,0.0
0.0,0.0,aave_v2,0x25cee38da02f55bbaf0199b08b40cb8f119d5e1c,0.0
0.0,0.0,aave_v2,0x061ace0df92c2bdf6fd087ffc34aab64e6b5dcbc,0.0
0.0,0.0,aave_v2,0xfeb2f2f0a111a95bac689023daa8d886ad413fbb,0.0
0.0,0.0,aave_v2,0x7eb12f04effc4901d7520e4ebd62de512743feca,0.0
0.0,0.0,aave_v2,0xb189158fa7815c014006e0a3416e96cdf9cbfe98,0.0
0.0,0.0,aave_v2,0xc0baab25ec035165995ff1f748dfcc7695a2bf05,0.0
0.0,0.0,aave_v2,0xd157d6f9f904879d44d59bda39503da7e6bfa20a,0.0
0.0,0.0,aave_v2,0xfc80b8830be449827a9d0dbbc53835704a5f2ef0,0.0
0.0,0.0,aave_v2,0x576aa69b32cf38ea452d985ecf41e4afe162abe2,0.0
0.0,0.0,aave_v2,0xfa2982ba84f578e15aec495a03556c8e8a638fba,0.0
0.0,0.0,aave_v2,0xb1c0d6efd3bab0fc3ca648a12c15d0827e3bcde5,0.0
0.0,0.0,aave_v2,0xfc1b61aebe657d33df261db89aadd767515600c6,0.0
0.0,0.0,aave_v2,0xb6726c0f074606085a1f6dcbe9460eedbc4df16f,0.0
21062.760036,0.0,aave_v2,0xaca413d2783bc2873d76608d1bb68e9c84a62d33,0.0
0.0,0.0,aave_v2,0x431f08bf564711bde70e168b04b93cbf63416845,0.0
972.747165,1773.638276,aave_v2,0x580e0f838a94d413e5c71a3b0b736a5416852060,0.0
0.0,0.0,aave_v2,0x6f54902bb9b1dca9ef8b30ee16372451dd8535f9,0.0
0.0,0.0,aave_v2,0x7e3778eb6e595bf22b4afc290a3aa8ca6d58c869,0.0
0.0,0.0,aave_v2,0xbda2c38ccc93a9aaea979f518621dba6c53a07ae,0.0
13615.224905,6600.0,aave_v2,0x4e98844f6d2ab59eb9f4faa09aceae24e12a08a1,0.0
0.0,0.0,aave_v2,0xc2334bce805681c55003dbae7c8f257cd5069904,0.0
219924.723237,50000.0,aave_v2,0x13dd4c65252274a442428039ae815f3a13e84ff3,0.0
0.0,0.0,aave_v2,0x4bb827cb1658854de0956c7e2a833d22b2fce460,0.0
0.0,0.0,aave_v2,0x7165ac4008c3603afe432787419eb61b3a2cee8b,0.0
0.0,0.0,aave_v2,0x82171bb8dcc80da6ecf85bf085433b9793135a36,0.0
0.0,5023.979589,aave_v2,0xf8136974108d386c17a465f604607a29c19f2eeb,0.0
0.0,0.0,aave_v2,0x2c6ed140617d76dfc5bb7ab52be0594d6bc682e3,0.0
0.0,0.0,aave_v2,0xd6428e291b7bf10d68e22c8fd2e0ab711eeee69d,0.0
0.0,0.0,aave_v2,0x514ff01da5165076dccaef2b898b5d6e91a8f1de,0.0
0.0,0.0,aave_v2,0x24f99023f6741b27d3bf6189c7f3ae2fa45eed8f,0.0
0.0,0.0,aave_v2,0xff61ca4a3068df20a1c05fdeae22c63e190c0164,0.0
0.0,0.0,aave_v2,0xb2e89a8f93cedcfae23304a3615a64feb0e02514,0.0
0.0,0.0,aave_v2,0x7b503004695502299efb5cfd62c34cc093e0255f,0.0
0.0,0.0,aave_v2,0x976e82b5906832dc0e686399356036b984bbf0f1,0.0
0.0,0.0,aave_v2,0x0cb3f16421d3cfc735d2af72b6c109e8d10c146c,0.0
0.0,0.0,aave_v2,0x7282b790a93357aed69896090abda21be27dd0fa,0.0
0.0,0.0,aave_v2,0xce1e6dbb7d98879f84a470e8c1c4d1685d7a9774,0.0
0.0,0.0,aave_v2,0x24a9df510eb40bff6dcf38356d971d9a1ba3e807,0.0
0.0,0.0,aave_v2,0x4cc0a7cad5ff94b8ee9d881097e2a5aed6f845cb,0.0
0.0,0.0,aave_v2,0x23169e7be944cd8fc9bee0a93f98d6ebaf5aa1d6,0.0
0.0,0.0,aave_v2,0xefa5994b60ff9bd88fe5d30ae96cb09053bf4a42,0.0
0.0,0.0,aave_v2,0x8320e04559d296049272b486dbc674235bc86bba,0.0
0.0,0.0,aave_v2,0x15269568f9ca4d66130b11d845ae55e072089a02,0.0
0.0,0.0,aave_v2,0xf043681dd4640ea0a5883d5a6ce9eef88f0076b3,0.0
39990.1,0.0,aave_v2,0x329c54289ff5d6b7b7dae13592c6b1eda1543ed4,0.0
0.0,0.0,aave_v2,0x7dd0cb21e7c74776bd57f939c4f608246d32f6c4,0.0
0.0,0.0,aave_v2,0x398ee5258774fb1a4d5949f8dcf04f81f026b80a,0.0
0.0,0.0,aave_v2,0x9657b94d5d0a7c58cd2c59ac17969e754c29ec29,0.0
0.0,0.0,aave_v2,0x6d53c584d29294b0a3db8516c358a026a2f01f21,0.0
0.0,0.0,aave_v2,0xc66cb0b1f6e4573f29a27a046d92bcd704905b22,0.0
0.0,0.0,aave_v2,0x66929dc2b1e82bd5d1d075e3ef8f04a9d519bce1,0.0
0.0,0.0,aave_v2,0x010462e09d11875b5b17e1d800951919423f9616,0.0
0.0,0.0,aave_v2,0xeffbce0a37a3b32aa07200a30ef862d66ce4ad9f,0.0
0.0,0.0,aave_v2,0xf3f857a317f5d4fd62f186419a0a41c59357ca6b,0.0
0.0,0.0,aave_v2,0x75db63125a4f04e59a1a2ab4acc4fc1cd5daddd5,0.0
0.0,0.0,aave_v2,0xc67ea3cbc79aac80c8b95c8665d509a5fc18e715,0.0
0.0,0.0,aave_v2,0x12127e4112861a0037e3d9953b2bf8b43029f8d0,0.0
0.0,0.0,aave_v2,0x666ebe3417d9acf485b626ff3267ddbc972af1f1,0.0
0.0,0.0,aave_v2,0xb409be209dc01caaa8b89edea181a5f208ef74c9,0.0
0.0,0.0,aave_v2,0x143b53a2a83f5a8b8a323f64429f46062197d78a,0.0
0.0,15082.126656,aave_v2,0x11584d6aaebfdbf48cd5a11599bf40b5bc386837,0.0
0.0,0.0,aave_v2,0xe20c228dd2282bb045fd9a54a0e3f366b72643a2,0.0
0.0,0.0,aave_v2,0x9e366e32b067a15a359c2c63f961ac8405cb8e2f,0.0
0.0,0.0,aave_v2,0x91cc44441ff5e116618c9f63c3d411d8dc721814,0.0
0.0,0.0,aave_v2,0x21d0fd7c54e4c1a453906a3bcb7598aee827b292,0.0
0.0,0.0,aave_v2,0xd919379776f3b96cfbf860b5b12c678c1257a0ad,0.0
0.0,0.0,aave_v2,0xa8edb494ef724784e7b517a4ebb2ce7013a4acd1,0.0
0.0,0.0,aave_v2,0xa053d0163c36b89a811b22dfe03bfd35cf42d2d7,0.0
0.0,0.0,aave_v2,0x549b577ddc67c042bd0fb6fc610c721eca52459e,0.0
0.0,0.0,aave_v2,0x3830f1290da3fdb91a337a1458aa34f60c49ffcc,0.0
0.0,0.0,aave_v2,0x4cce68b72aa7938c37fe76595810ad79da8f44fd,0.0
0.0,0.0,aave_v2,0x37b1231e0d8c0e507e83342a1b441b48ca100f4d,0.0
0.0,0.0,aave_v2,0xdc1f6fd4e237d86d30ae62ef0fbf6412eb07ec36,0.0
0.0,0.0,aave_v2,0x0abddcc3540fd08341d6e5f92cda196b5be89895,0.0
0.0,0.0,aave_v2,0x37c14240884086a671ac959e66c9fdc84d63331e,0.0
0.0,968183.894175,aave_v2,0xe14cedba68be35861dde3a599fba6a341b1a15af,0.0
0.0,0.0,aave_v2,0x4ce2610123bff1b64acaacd3c9fd95b56b56cd0f,0.0
0.0,0.0,aave_v2,0xdac35bff4913609749525f768f9ba092d89d968e,0.0
0.0,0.0,aave_v2,0x9e653cdedb19674cbe557ac4af6a350001da2688,0.0
0.0,0.0,aave_v2,0x7cd7a5a66d3cd2f13559d7f8a052fa6014e07d35,0.0
0.0,3031.951064,aave_v2,0xfb1418d8cd3f24c47f619fe7a8915a6b61e5989f,0.0
0.0,0.0,aave_v2,0x9dd71652f2da262075f5c13480c7f41c43c6526c,0.0
0.0,0.0,aave_v2,0x4ec0d522af1e757b6e49b92a497b492e358c7be0,0.0
0.0,0.0,aave_v2,0xf4b1d9b61d903943ece873ef0d3ba1f2ea0c861d,0.0
0.0,0.0,aave_v2,0xfb1320996f328e2081ca4ccea402c44dcafb24ef,0.0
0.0,0.0,aave_v2,0xeabec509d961d4cca961263c8d15baaf4c96a5e4,0.0
0.0,0.0,aave_v2,0x80bfabc236fde7da1e74eb809741f5a07f09e796,0.0
0.0,0.0,aave_v2,0x94cf739083d1228d94d5887b3e70a8d22ce7407e,0.0
0.0,0.0,aave_v2,0x06b1bf28c962363f212878bdf87417ebd0316220,0.0
0.0,0.0,aave_v2,0x24bdb92387f09e32c3099ce4383b2ec893247083,0.0
0.0,20023.993807,aave_v2,0x3a4b5efbe6db1d3f364168299bea3c38b5c340c0,0.0
0.0,0.0,aave_v2,0xa7f795e152167447f1ab7238a18fcca4d3ae9ef5,0.0
0.0,0.0,aave_v2,0x10c62829f9b605f564564426d9054f35ff8db4f3,0.0
0.0,0.0,aave_v2,0xb030dc551145bfc3fe30f041dc724320706691d9,0.0
0.0,0.0,aave_v2,0x563d132c12c4b778b7669e1432e812548bf023d0,0.0
0.0,0.0,aave_v2,0x74cd2599bc3d7d1275b1c8976da75c4411b01981,0.0
0.0,0.0,aave_v2,0xc9a48edb1d02457b950b6f5d163fe57d0e586680,0.0
0.0,0.0,aave_v2,0xb0f8b79a06662d6c165bf67b4a7de963aaf9ec50,0.0
0.0,0.0,aave_v2,0xd60f3eb85e6cf1131b587da1437e04193907b0e2,0.0
0.0,0.0,aave_v2,0x8510bb6631af4ce21d7cf3313df36f755652ccae,0.0
0.0,0.0,aave_v2,0x688e7b66eda69392f76a2f5b6ec989aa113c11e6,0.0
0.0,0.0,aave_v2,0xcd262b16421ac23d13d345e4e08875374d5235bf,0.0
0.0,0.0,aave_v2,0xded69068a94776a23f5bdafc6b4c6894bc88e82c,0.0
0.0,0.0,aave_v2,0xf32ce2ef2c4284b1cc94c7c5f15d803d1feb0772,0.0
0.0,0.0,aave_v2,0xf8eda077aec1b2f48dbd42bb87eef2b64efb28a4,0.0
0.0,0.0,aave_v2,0xb1bcfa1004019f54ffd1e6f0bfe9425f82e71fb2,0.0
0.0,0.0,aave_v2,0x113d139a176b6223cf8d722280fa004baad8931a,0.0
0.0,0.0,aave_v2,0x236511e76f6d333486926a446a791c2326e628a7,0.0
0.0,0.0,aave_v2,0xc4d09a5d393efa7cde8e61dc61bac907a46f3cc9,0.0
0.0,0.0,aave_v2,0x324597ba077df37fd4761e0db96e8d6f85300b85,0.0
0.0,0.0,aave_v2,0x0dbf0442d393d14ea300e625a4cf517697e9618b,0.0
0.0,0.0,aave_v2,0xbee5b223c69c353df90695396d3b7e965cf1adbe,0.0
0.0,0.0,aave_v2,0x478e1a183cddaaf9378191e05f75a1951238113c,0.0
0.0,0.0,aave_v2,0x68c5010f22ce9adc655b8f94014768cc5f071823,0.0
0.0,0.0,aave_v2,0x7e04231a59c9589d17bcf2b0614bc86ad5df7c11,0.0
0.0,0.0,aave_v2,0x215c00f3fc65efcca48d0376f73090c53fd491ae,0.0
0.0,0.0,aave_v2,0xbde84cfe29bb818c5ec2b2b9b803a052be9f7147,0.0
0.0,0.0,aave_v2,0x54a8aebb7985d3e19526e7cfda4cfd7d8b85db43,0.0
0.0,0.0,aave_v2,0x39d050c98dba7df8236d6860cddac8b6a6ff4a2b,0.0
0.0,0.0,aave_v2,0x81264ef9f9ffbbe7d7fda1d752f7e084abbe678d,0.0
0.0,0.0,aave_v2,0x6a129a13f10e80baae45cc8b437f77798eb78ad4,0.0
0.0,0.0,aave_v2,0xc4d50a67ad8158295a10dd77fd637f7288adfa7b,0.0
0.0,0.0,aave_v2,0xd4da8c61465b8e840229eb87fafd26573a4a20ba,0.0
0.0,0.0,aave_v2,0x1d2c1f42c821b900c652a741e39fc556f0869740,0.0
0.0,0.0,aave_v2,0xce2944e03f261b19d58911074422d7948165097e,0.0
0.0,0.0,aave_v2,0x4b7fbe2d88065d6e95334814a1f3b0b475c51869,0.0
0.0,0.0,aave_v2,0x4bcc97665a685d4dd54f8ee442c224039a3f1053,0.0
0.0,0.0,aave_v2,0x86e69a365d6d9c0f2bfbab6b8e71c8c6f36b5c03,0.0
0.0,0.0,aave_v2,0xb58647bbbdc883b71706f6a47714c55fff68b310,0.0
0.0,0.0,aave_v2,0x022d9d334a2ff3ccd372fa345c87106e3428b0f4,0.0
0.0,0.0,aave_v2,0x77c9e52c625ec0089877302fc87c78d4d8ccc961,0.0
0.0,0.0,aave_v2,0xdb1a6887e9826b1b1f7ed2dc981739ca116d4f27,0.0
0.0,0.0,aave_v2,0x4dee1910ac9b8ec1103736b217161e94f65d2a87,0.0
0.0,0.0,aave_v2,0x91201692e5a5964fd011e9bd6a7e787e7be606e8,0.0
0.0,0.0,aave_v2,0x337121ab97ec52daf36845fa6444be7f9bf7fff5,0.0
0.0,0.0,aave_v2,0x9e7f77a6003dfbcb1c17117975ff85f69123160b,0.0
0.0,0.0,aave_v2,0x6736af58a42e0da847c59e1fec7d0519ed7de1e3,0.0
0.0,0.0,aave_v2,0xa11103d29284d6830d74bfc034ebe4e36aba0d52,0.0
0.0,0.0,aave_v2,0x5f7e0e573ba403915e3dc934d71f6c8ebe2250f6,0.0
0.0,0.0,aave_v2,0x2f2fce05bd2480c80f299b5be4c5db3d7e79959f,0.0
0.0,0.0,aave_v2,0x86beddbd4673d161d9505567f6e0ccc4f8362bb5,0.0
0.0,0.0,aave_v2,0xf8f6d28d4a3aa8709d1bd244f261ef3e11e8a0e0,0.0
0.0,0.0,aave_v2,0x50331dea32bb0e3127224494104d765bceb81cfe,0.0
0.0,0.0,aave_v2,0x00d5615d3446b1719e6ee0684218891bc5a2100c,0.0
0.0,0.0,aave_v2,0x09a01a496977407699fdf84e2ef2b1fedb96d9f4,0.0
0.0,0.0,aave_v2,0x850596444bb1921ef60e647f0951f766c6359c83,0.0
0.0,0.0,aave_v2,0x1dd8f41e86712e5380c5c8cc8773054550ba1a88,0.0
0.0,0.0,aave_v2,0x4b2169e943fcd3d873d116d2d4134fa033edfe72,0.0
0.0,0.0,aave_v2,0xfa30bedf9430987923087df8dddbe6aab66498a2,0.0
0.0,0.0,aave_v2,0xacb37de4f14a14a99ac85f9a8f381f78e149a45f,0.0
0.0,323343.826693,aave_v2,0xc7f617bfbe2bdd0d113e77a5959e2b5bb5619846,0.0
0.0,0.0,aave_v2,0x149290ad51f3e3cb0acf7bd04018cc101126b8f3,0.0
0.0,0.0,aave_v2,0x601bb6e735003929ebff2fda634287bc77a22b43,0.0
0.0,0.0,aave_v2,0x85691358df49837ea1e1f4e64b7b57878335403f,0.0
0.0,0.0,aave_v2,0x0b2c78a8269b903655d6a1b65fca96ebbc90424c,0.0
0.0,0.0,aave_v2,0x3106ae092801cd7941c165c945ed1a8760a80000,0.0
70283.305481,0.0,aave_v2,0x2d2bcce9fb157f74265423d33eb82d5abbb50e81,0.0
515.0,3989.3,aave_v2,0x32e8d4c9d1b711bc958d0ce8d14b41f77bb03a64,3542.616546
0.0,86827.668497,aave_v2,0x2de640a18fe3480aa802aca91f70177ada103391,0.0
0.0,0.0,aave_v2,0x82411c684fed24666372e6381ea17777feccda08,0.0
0.0,0.0,aave_v2,0x68224f37d64314a6c79187e0e134131c3f17a5e5,0.0
0.0,12000.0,aave_v2,0x25e6f3e429ab5e859d8fb63d40b1215ea31e9a5a,0.0
756.57,0.0,aave_v2,0x4303cfd338ec7eafb6c5289af7f901087a63bbd9,0.0
0.0,0.0,aave_v2,0xc8a9bb0c740f5d4b1412ae30fd586b5d0f7f3001,0.0
0.0,0.0,aave_v2,0xcc49b510e8f1f6254da2953fee9d4a0a975b33c3,0.0
0.0,0.0,aave_v2,0x62a08f0535f01623890613f6acbedf19591a9ec3,0.0
0.0,0.0,aave_v2,0x8eece21dc493cc6ee16212adaa5aa3a47f5b2009,0.0
0.0,0.0,aave_v2,0x743a87328003e3ef168f361eb442b841214d32a7,0.0
0.0,0.0,aave_v2,0x0c2dd743a134893d63ef1f796991c67dab24096b,0.0
0.0,0.0,aave_v2,0x22bfb2e7d20546216982bcff13446d29eea359d4,0.0
0.0,412912.299024,aave_v2,0x0781567c167397bf2e837dba7b77c7335564e8aa,0.0
0.0,0.0,aave_v2,0x5bf1ef039cb823ded81cec067e7f8c7a5ebb6ef3,0.0
0.0,0.0,aave_v2,0x910eba0bce65c9a7b8e0d9f1e008dfc137301b99,0.0
0.0,0.0,aave_v2,0x1fc985573028dbabf3dbb2d288ddf29fcf0c6fb7,0.0
0.0,0.0,aave_v2,0xde534268df3c6c176ef39e704956eecd73bd3dfc,0.0
0.0,0.0,aave_v2,0x534f36e5bd7f747dd18e1d1c711d4a579d85a716,0.0
0.0,0.0,aave_v2,0x60bd6af2ec7f85b27aec1d858696ab142d354fa6,0.0
0.0,22031.73605,aave_v2,0xcb63e4f7080506fcc33fc44072a3600bdd81f165,0.0
0.0,0.0,aave_v2,0xde46215e67d35972f4c880d59969dd08a4c9fa28,0.0
0.0,0.0,aave_v2,0x355a12692705a72b2485d707aa0339a3055dbf85,0.0
0.0,0.0,aave_v2,0xe0d235309618032f41d1c85d772a6da241ba1f0b,0.0
0.0,0.0,aave_v2,0xe90e640b09fdef82c3e33f2ba2d80d4a784ba0f5,0.0
0.0,0.0,aave_v2,0xa1e41f1c2f4c30e9738973d7b8e723578578dc36,0.0
0.0,0.0,aave_v2,0xb78f2f71cda61447f051842db26a68d4b58d4b09,0.0
0.0,3038.932959,aave_v2,0x452f2ff1e89658f53303bff1eb096c1bb696ba39,0.0
0.0,0.0,aave_v2,0x63c962a99d6a39ed9e862c5a6ca5bd9e19d6be46,0.0
0.0,0.0,aave_v2,0xc1847f9c449293da64e4a87d969390511d49f724,0.0
0.0,0.0,aave_v2,0xb0eb8b4003fdd74f3c7994fbe5fce95ad10e3bcc,0.0
0.0,0.0,aave_v2,0x89246362c6948a50e17444153805b29871e01ae2,0.0
0.0,0.0,aave_v2,0x75086316ae15b560186878cab2aef4db6b924285,0.0
0.0,0.0,aave_v2,0x2334adf5ea341daab6d7e692fced2e4c1203d36c,0.0
0.0,0.0,aave_v2,0x134946c47a08240bd4d1463c0b40e10a98dea6a3,0.0
0.0,0.0,aave_v2,0xa6614987ffed105fc5876d7ffb998fa7c179fca4,0.0
0.0,0.0,aave_v2,0x1c2e06a518148b701ca379842ac806e165961599,0.0
0.0,0.0,aave_v2,0x614d977a31bdbf0a337bf9a402ed38ca4fe6ac4b,0.0
0.0,0.0,aave_v2,0x6d8d4fa094944966622c5dceb5120a950bbdd9cc,0.0
0.0,50809.624429,aave_v2,0xc15a216f3ccea52ead7f7833f9ee9ca9840bd8da,0.0
0.0,0.0,aave_v2,0xf61d051cc7753f5ea2a1c1ee9000d935a11a0a3b,0.0
0.0,0.0,aave_v2,0xb01f672ace452cae515af68fe44a914539686f0c,0.0
0.0,0.0,aave_v2,0xc8912bf138fd76181873737d29722661696caf93,0.0
0.0,0.0,aave_v2,0x80f0623e33027d0dc7945482f05c27613fcd90e1,0.0
0.0,0.0,aave_v2,0xbfface41256e30799dab4716a8bb9c2eec867141,0.0
0.0,0.0,aave_v2,0xe795987a720af9b5bd4e15c178ace13f0529e9ff,0.0
0.0,0.0,aave_v2,0x40c6f42919c3ce47f62c911ae0cd37ead701f296,0.0
0.0,0.0,aave_v2,0x1595c6afa4d6a22b7dac308c56ff9516d5be0505,0.0
0.0,0.0,aave_v2,0x415e1ddcfdb9a220a402684da9511d79a71a2141,0.0
0.0,0.0,aave_v2,0x87245c288fcc858bf7225dc3ab97d0ad94730757,0.0
0.0,0.0,aave_v2,0xd13e849134425cdee7dd46e594c676d16470f837,0.0
0.0,0.0,aave_v2,0x2c0a67f088815f0b4e057d166b54b0b5e0225986,0.0
0.0,0.0,aave_v2,0x1495f9afac70ba2f2b46f397617511d72343ca12,0.0
0.0,0.0,aave_v2,0x0a53e28f2f7b27971e18a6305c2c74a449badd2e,0.0
0.0,0.0,aave_v2,0x3d5dfe8b4a6b9e6206ba6343e87bfda1f4dc48cb,0.0
0.0,0.0,aave_v2,0x5f6fd9d880be6e209d5ee7a5517dfb40b8a9d81b,0.0
0.0,0.0,aave_v2,0x0133b67aec5d8a3959840385ff6f5aba4f85f894,0.0
0.0,0.0,aave_v2,0x1f2fe89d8288670eca4540db8128510082226e36,0.0
0.0,0.0,aave_v2,0x7eeaf1899159bc11d89adcaa3b91931893772271,0.0
0.0,0.0,aave_v2,0xcced412b1b72addc943223882cabd8c3b2a14973,0.0
0.0,0.0,aave_v2,0x07f038582c8949ff4f7208b5e315f76e21def757,0.0
0.0,0.0,aave_v2,0x9ee8b0e68013da735b06cfc563a6e3ec0f4e4ba4,0.0
0.0,0.0,aave_v2,0x0ca0bc4499323ed0afd1e7eb2ee7733973f7a7ad,0.0
0.0,0.0,aave_v2,0xaa80240b03081b781a34aaa78584c93bfd1abe07,0.0
0.0,14398541.053238,aave_v2,0x5e3026fb980f7a4aa10bd16cd7e6dfadbbae65c4,0.0
0.0,0.0,aave_v2,0x5ca9568930f61ba40d90f4d1707a93ab78db6325,0.0
0.0,0.0,aave_v2,0xba3dbbba51d447cbd3a5643dada375069f16614a,0.0
0.0,0.0,aave_v2,0xa9a3ded64e5cfe9e7f1cd6a1bc7f835108713254,0.0
0.0,0.0,aave_v2,0xcc1840765abd6b6665e7a8632769924c12d1f1f1,0.0
0.0,0.0,aave_v2,0x24e96c09c992cb17b7736a7d65349a3c169f090e,0.0
0.0,0.0,aave_v2,0xa4e0433e7d76451fb8a5fbf9f509ddeb6b88037c,0.0
0.0,0.0,aave_v2,0xa0887a574d2a1eb5438199f85640242ff8a97bbe,0.0
0.0,0.0,aave_v2,0x98504fc24a7b5407dca9244c50679e381ae4d420,0.0
0.0,0.0,aave_v2,0x0a4679137bbe5e589f280bff1638663fe59c3beb,0.0
0.0,0.0,aave_v2,0x38835098a8accd046efa8123f9fcd5aaa2cb3a7e,0.0
0.0,0.0,aave_v2,0x319da78affcf34eaed5c12a43c85058a5d46a020,0.0
0.0,0.0,aave_v2,0xef4df93cc54ed3896bdc60771d9020777d481f10,0.0
9642.172865,0.0,aave_v2,0xe140bb5f424a53e0687bfc10f6845a5672d7e242,24.267072
0.0,0.0,aave_v2,0xd3f0325f9ae1790dd83e76a3bf4379fb6760ddf3,0.0
0.0,0.0,aave_v2,0x84c238593f319ea1f2299106bb8de8eea39643ca,0.0
0.0,0.0,aave_v2,0xcebec5a1c885607ee5ae1ac80f8627a0356ed269,0.0
0.0,0.0,aave_v2,0xda09dc389d5710579550199a75753d28addb31d1,0.0
0.0,65834.662472,aave_v2,0x3ffc6017418ca46f5cff9e966c066f7090778665,0.0
0.0,0.0,aave_v2,0xf9f0f9704ae497f1caf99182da7f9de8e9577bfc,0.0
0.0,0.0,aave_v2,0x7f35ba1a94d77023ca997379193d5af925f2b1fb,0.0
0.0,0.0,aave_v2,0x3a8713065e4daa9603b91ef35d6a8336ef7b26c6,0.0
0.0,0.0,aave_v2,0xffbdc27180fe064ebf3b6b939368fc47b8ef8e24,0.0
0.0,0.0,aave_v2,0x19a9df6f4d38572c16233586191636e597e15598,0.0
0.0,0.0,aave_v2,0xa8ee946fcfb3a4229e8b052d09e115d243feff13,0.0
0.0,0.0,aave_v2,0x0032311e56bc34efde20b408bb99d986eea1863a,0.0
0.0,0.0,aave_v2,0x62c3eb2f0c0623419b47b20cf51fc5cc8bb17e7f,0.0
0.0,0.0,aave_v2,0x2b93e7de6c63e492bbcc5c1b9a00bfd3acba3224,0.0
0.0,0.0,aave_v2,0x03cfd7082381f636961e2767858746b60cc519fa,0.0
0.0,0.0,aave_v2,0xaecc5c63be947e4b512a0afd9ffccf0293af0dfb,0.0
0.0,0.0,aave_v2,0x629e45ece2aad63342e00d6a33bac91a9f11be3c,0.0
0.0,0.0,aave_v2,0x00276f2b3359e90c56b7b624d7945beef792644b,0.0
0.0,0.0,aave_v2,0xa6d1702f71741483ef31952456084c3dcf04cec1,0.0
0.0,0.0,aave_v2,0x1d8b84dd2cefdb5cba4b0bf1a91d22f92aa1aca3,0.0
0.0,200178.131731,aave_v2,0x0b996503168dde81b20cfc20344c4a496c38a789,0.0
0.0,0.0,aave_v2,0x3d1d619a24ad5a5bdfb325d1f8243c1893ea9e5e,0.0
0.0,0.0,aave_v2,0xacf87623ce89e5b0976d137406d77b271f31c422,0.0
0.0,0.0,aave_v2,0x8ac976f9be060fd9ba1b2d2b22c12e0591b21aed,0.0
0.0,0.0,aave_v2,0xdafe589423c670ac980154b4b187a325c792d0ab,0.0
0.0,0.0,aave_v2,0x27fdd09efb84b238454f00795bb1399c3ada7a02,0.0
0.0,0.0,aave_v2,0x8f9f865aafd6487c7ac45a22bbb9278f8fc06d47,0.0
