day,inflow_usdc,outflow_usdc,net_usdc,n_deposits,n_withdraws,n_dep_users,n_wd_users
2021-08-30 00:00:00.000 UTC,26315115.858581994,25749292.363282,565823.495299995,48,53,41,33
2021-08-31 00:00:00.000 UTC,39091945.51330401,16723726.599772997,22368218.913531013,60,57,47,38
2021-09-01 00:00:00.000 UTC,37688439.479269,33452891.294120003,4235548.185148995,52,61,49,45
2021-09-02 00:00:00.000 UTC,28836403.783834998,44832268.664073996,-15995864.880238999,64,58,54,36
2021-09-03 00:00:00.000 UTC,134107851.374897,26608494.767555997,107499356.607341,44,55,40,41
2021-09-04 00:00:00.000 UTC,114917741.68508399,42380816.61017801,72536925.07490598,40,42,36,30
2021-09-05 00:00:00.000 UTC,24070549.1774,14181784.397946,9888764.779454,31,43,24,31
2021-09-06 00:00:00.000 UTC,50243825.58252901,113247465.52122,-63003639.93869099,39,39,31,32
2021-09-07 00:00:00.000 UTC,18769142.82030401,81731488.74511501,-62962345.924811006,74,82,42,56
2021-09-08 00:00:00.000 UTC,31307898.457377,26439721.960852996,4868176.496524006,71,52,39,42
2021-09-09 00:00:00.000 UTC,42646967.166827,43706754.49929801,-1059787.3324710056,42,71,27,42
2021-09-10 00:00:00.000 UTC,37806944.573117,25759242.254041992,12047702.31907501,65,54,41,33
2021-09-11 00:00:00.000 UTC,10078152.305396002,26043342.761773996,-15965190.456377994,51,63,46,45
2021-09-12 00:00:00.000 UTC,73426572.36544397,134401062.907695,-60974490.54225102,52,56,46,37
2021-09-13 00:00:00.000 UTC,16829643.735823996,21272376.493967004,-4442732.758143008,79,74,53,36
2021-09-14 00:00:00.000 UTC,10680792.699955,66375863.751468,-55695071.051513,74,72,64,52
2021-09-15 00:00:00.000 UTC,32225884.729765996,18493031.491994,13732853.237771995,46,59,28,39
2021-09-16 00:00:00.000 UTC,9747008.549821002,26340098.247256,-16593089.697434997,53,59,27,39
2021-09-17 00:00:00.000 UTC,41311111.46087499,16137786.471389,25173324.98948599,52,36,37,28
2021-09-18 00:00:00.000 UTC,25324523.899781015,21133596.652859,4190927.246922016,52,38,41,26
2021-09-19 00:00:00.000 UTC,36178057.475117,5183854.933559,30994202.541557997,49,47,32,38
2021-09-20 00:00:00.000 UTC,176945187.65620607,66404832.70036101,110540354.95584506,110,94,50,51
2021-09-21 00:00:00.000 UTC,27854989.980072007,22448944.74441099,5406045.235661015,107,113,52,47
2021-09-22 00:00:00.000 UTC,20224371.954361,98465199.11878201,-78240827.16442102,71,101,34,52
2021-09-23 00:00:00.000 UTC,9243771.077190002,27130809.989141997,-17887038.911951996,77,75,39,35
2021-09-24 00:00:00.000 UTC,44294270.28947101,58832447.590991,-14538177.30151999,121,84,48,33
2021-09-25 00:00:00.000 UTC,79314723.710686,20086119.752045,59228603.95864099,92,71,45,35
2021-09-26 00:00:00.000 UTC,118608595.82602096,43157941.91203197,75450653.91398898,65,105,32,49
2021-09-27 00:00:00.000 UTC,695467644.282605,1653088907.927243,-957621263.644638,48,68,26,34
2021-09-28 00:00:00.000 UTC,14127105.227148999,280081360.463732,-265954255.236583,54,53,28,35
2021-09-29 00:00:00.000 UTC,30393286.913325,23639736.577151,6753550.336174,53,65,39,44
2021-09-30 00:00:00.000 UTC,97963737.803534,88555262.18570799,9408475.617826015,43,79,32,38
2021-10-01 00:00:00.000 UTC,34409701.88048499,203106969.39105204,-168697267.51056704,42,105,31,48
2021-10-02 00:00:00.000 UTC,91180773.82258502,50165509.006869994,41015264.81571502,77,69,55,43
2021-10-03 00:00:00.000 UTC,122559661.926802,22751252.201982,99808409.72481999,66,31,46,21
2021-10-04 00:00:00.000 UTC,49564878.45289899,52799308.01761299,-3234429.564714007,71,61,46,45
2021-10-05 00:00:00.000 UTC,19761356.818577994,33258270.332108006,-13496913.513530012,50,57,41,40
2021-10-06 00:00:00.000 UTC,27312666.342703994,33771042.686497,-6458376.3437930085,51,59,38,29
2021-10-07 00:00:00.000 UTC,48955767.18303101,15492604.627934,33463162.555097006,50,26,44,21
2021-10-08 00:00:00.000 UTC,52727342.447333,66446665.852655,-13719323.405322,52,42,41,30
2021-10-09 00:00:00.000 UTC,8009275.838434,8885991.727896001,-876715.8894620016,50,51,43,33
2021-10-10 00:00:00.000 UTC,5902102.608034,16689610.888172,-10787508.280138,36,57,35,42
2021-10-11 00:00:00.000 UTC,33420963.15663399,23804859.532489,9616103.62414499,50,58,37,44
2021-10-12 00:00:00.000 UTC,22001326.506897002,17727510.302614998,4273816.204282004,78,50,71,33
2021-10-13 00:00:00.000 UTC,29212803.868504994,20359132.297025997,8853671.571478996,36,34,33,32
2021-10-14 00:00:00.000 UTC,21634572.886608005,24538396.784082003,-2903823.8974739984,56,39,39,33
2021-10-15 00:00:00.000 UTC,89390391.25162901,421374510.116319,-331984118.86469,55,71,42,43
2021-10-16 00:00:00.000 UTC,37131181.996289,58341126.29147798,-21209944.29518898,69,46,47,32
2021-10-17 00:00:00.000 UTC,18386602.08996,22966808.355988998,-4580206.266028997,70,45,60,29
2021-10-18 00:00:00.000 UTC,31338622.253374983,12187243.642499998,19151378.610874984,90,34,70,30
2021-10-19 00:00:00.000 UTC,55803912.962457,43698078.73932701,12105834.223129988,89,45,67,33
2021-10-20 00:00:00.000 UTC,38911097.095962,44647899.969521,-5736802.873558998,75,73,52,42
2021-10-21 00:00:00.000 UTC,149119228.417953,14676103.006706998,134443125.411246,74,50,55,37
2021-10-22 00:00:00.000 UTC,24780935.298756994,20484456.338487994,4296478.960269,77,38,56,25
2021-10-23 00:00:00.000 UTC,34259687.924891,25274252.320736002,8985435.604155,45,50,34,37
2021-10-24 00:00:00.000 UTC,16427489.138792,16210371.254684,217117.88410800137,44,48,33,40
2021-10-25 00:00:00.000 UTC,16547760.122789003,25453545.080847997,-8905784.958058994,63,65,41,37
2021-10-26 00:00:00.000 UTC,16041486.026189,23200640.585355997,-7159154.559166998,31,42,27,32
2021-10-27 00:00:00.000 UTC,45362624.766663,31884725.520637993,13477899.246025007,49,52,35,40
2021-10-28 00:00:00.000 UTC,23773296.155911,42761620.414313994,-18988324.258402996,26,31,24,27
2021-10-29 00:00:00.000 UTC,65044843.22480601,2032096764.439887,-1967051921.215081,83,187,68,137
2021-10-30 00:00:00.000 UTC,34051841.678077005,38663205.202378996,-4611363.524301991,52,62,38,53
2021-10-31 00:00:00.000 UTC,90561213.20160401,23346323.845185008,67214889.356419,91,35,80,28
2021-11-01 00:00:00.000 UTC,113072116.26548702,27328165.908549998,85743950.35693702,63,40,51,35
2021-11-02 00:00:00.000 UTC,278389177.7291879,20715030.193207,257674147.5359809,53,36,43,29
2021-11-03 00:00:00.000 UTC,213609593.04196596,16642126.121302994,196967466.92066297,64,41,47,31
2021-11-04 00:00:00.000 UTC,398599334.2923571,12110146.948971003,386489187.34338605,45,52,36,45
2021-11-05 00:00:00.000 UTC,76299783.154454,51289685.5193,25010097.635153994,41,49,31,38
2021-11-06 00:00:00.000 UTC,16856795.635479,19015662.176841002,-2158866.5413620025,45,48,33,39
2021-11-07 00:00:00.000 UTC,12996131.490499001,11169841.488549002,1826290.0019499995,56,49,45,38
2021-11-08 00:00:00.000 UTC,79683058.352385,28946212.034002006,50736846.31838299,51,44,37,35
2021-11-09 00:00:00.000 UTC,17909310.420631997,68625415.037963,-50716104.617331006,28,24,22,19
2021-11-10 00:00:00.000 UTC,48778140.209324,15747188.740587998,33030951.468736004,45,64,35,39
2021-11-11 00:00:00.000 UTC,87135390.657657,59295558.26790301,27839832.38975399,60,74,34,39
2021-11-12 00:00:00.000 UTC,53465160.59809701,35916934.510102004,17548226.087995008,37,58,25,31
2021-11-13 00:00:00.000 UTC,23568380.287245,237547875.72794807,-213979495.44070306,24,31,16,23
2021-11-14 00:00:00.000 UTC,58931735.14722099,7516377.490336999,51415357.65688399,47,34,29,27
2021-11-15 00:00:00.000 UTC,17605493.511148997,65176574.787433006,-47571081.27628401,34,44,25,38
2021-11-16 00:00:00.000 UTC,50550519.37543902,85684436.64660697,-35133917.27116795,68,58,29,41
2021-11-17 00:00:00.000 UTC,38618105.434360996,67930803.48365203,-29312698.04929103,33,53,26,30
2021-11-18 00:00:00.000 UTC,48827393.227191,36189578.245096,12637814.982095003,29,56,16,34
2021-11-19 00:00:00.000 UTC,63767936.601042,132884217.74210398,-69116281.14106198,28,61,18,39
2021-11-20 00:00:00.000 UTC,57992176.801782995,22359838.764186993,35632338.037596,25,39,23,28
2021-11-21 00:00:00.000 UTC,77511958.63480102,13534394.128692998,63977564.506108016,33,36,23,31
2021-11-22 00:00:00.000 UTC,23544604.60757,33014050.655673,-9469446.048103001,29,40,18,26
2021-11-23 00:00:00.000 UTC,19493432.364212997,62464600.242781,-42971167.878568,29,50,26,38
2021-11-24 00:00:00.000 UTC,23266066.68111,55097700.264638,-31831633.583528,38,44,26,23
2021-11-25 00:00:00.000 UTC,29974145.38517,30079409.834113,-105264.44894300029,35,57,25,37
2021-11-26 00:00:00.000 UTC,17600243.197019,39675278.074156,-22075034.877137,36,65,24,47
2021-11-27 00:00:00.000 UTC,45327247.056724004,7960695.960442,37366551.096282005,30,46,21,30
2021-11-28 00:00:00.000 UTC,150644944.51327103,36112981.768800996,114531962.74447003,38,52,20,28
2021-11-29 00:00:00.000 UTC,28857033.027811,42544222.47300799,-13687189.445196994,32,38,26,26
2021-11-30 00:00:00.000 UTC,46028190.477638,22726106.120514,23302084.357123997,47,57,29,34
2021-12-01 00:00:00.000 UTC,39451547.42666999,19072355.748444,20379191.678225994,27,42,21,31
2021-12-02 00:00:00.000 UTC,11864278.211707998,54351205.883067995,-42486927.67136,32,62,19,45
2021-12-03 00:00:00.000 UTC,12408011.430676,49120459.024263,-36712447.593587,43,61,26,31
2021-12-04 00:00:00.000 UTC,28769081.889937002,67095842.86041799,-38326760.97048099,85,89,42,49
2021-12-05 00:00:00.000 UTC,39613471.296630986,23067316.626645003,16546154.669985984,60,48,35,34
2021-12-06 00:00:00.000 UTC,30896825.679038994,35419943.982282996,-4523118.303244002,44,65,26,35
2021-12-07 00:00:00.000 UTC,52554171.291701004,25549215.800004996,27004955.491696008,45,59,31,43
2021-12-08 00:00:00.000 UTC,24848797.885420997,90974707.95448901,-66125910.069068015,25,52,18,35
2021-12-09 00:00:00.000 UTC,33998653.410812,19672135.128783997,14326518.282028,32,51,22,37
2021-12-10 00:00:00.000 UTC,59753677.67950702,50278627.633909985,9475050.045597032,54,66,30,44
2021-12-11 00:00:00.000 UTC,179227779.06025702,31856351.334596004,147371427.725661,38,53,31,41
2021-12-12 00:00:00.000 UTC,109129098.97194901,7565522.562316999,101563576.40963201,32,46,16,31
2021-12-13 00:00:00.000 UTC,172515420.42117697,156047674.605739,16467745.815437973,80,78,34,37
2021-12-14 00:00:00.000 UTC,103404172.845251,54514649.70312101,48889523.14212999,39,64,22,29
2021-12-15 00:00:00.000 UTC,35381089.79696498,63796271.863005,-28415182.066040017,45,64,20,36
2021-12-16 00:00:00.000 UTC,102647864.135443,10908195.445501002,91739668.689942,41,31,19,21
2021-12-17 00:00:00.000 UTC,70433391.067441,49159414.64354699,21273976.42389401,54,63,26,28
2021-12-18 00:00:00.000 UTC,19816715.910618,167249966.58996102,-147433250.67934301,36,31,22,24
2021-12-19 00:00:00.000 UTC,43989031.836328,9888953.856582,34100077.979746,41,58,28,37
2021-12-20 00:00:00.000 UTC,5924356.957021002,68983792.264453,-63059435.307431996,37,50,12,26
2021-12-21 00:00:00.000 UTC,1666061.069201,17873802.34496,-16207741.275759,23,46,14,31
2021-12-22 00:00:00.000 UTC,61617035.95011299,19653376.125235,41963659.82487799,42,40,20,32
2021-12-23 00:00:00.000 UTC,35324078.88027201,21748891.591898005,13575187.288374003,32,57,24,33
2021-12-24 00:00:00.000 UTC,4410217.016261,21972725.959844,-17562508.943583,28,56,15,31
2021-12-25 00:00:00.000 UTC,215420400.652215,5112752.0648759985,210307648.587339,12,23,6,22
2021-12-26 00:00:00.000 UTC,76669237.64605899,18728586.142563,57940651.50349599,26,41,16,34
2021-12-27 00:00:00.000 UTC,7625142.975256,28639583.783258006,-21014440.808002006,41,44,26,28
2021-12-28 00:00:00.000 UTC,15398005.630401,4742728.747990001,10655276.882411,47,34,28,25
2021-12-29 00:00:00.000 UTC,51666013.20572099,35589793.755907,16076219.449813992,26,33,17,21
2021-12-30 00:00:00.000 UTC,3626138.931736,123857578.76418701,-120231439.83245102,23,56,18,36
2021-12-31 00:00:00.000 UTC,4230355.900638,13515730.543293998,-9285374.642655998,22,45,18,34
2022-01-01 00:00:00.000 UTC,110529861.27974701,190498042.407934,-79968181.128187,34,53,23,36
2022-01-02 00:00:00.000 UTC,1049603.801144,43941505.91786499,-42891902.116721,13,24,12,18
2022-01-03 00:00:00.000 UTC,11892673.820197,8603424.005308002,3289249.814888997,34,32,20,26
2022-01-04 00:00:00.000 UTC,24754893.800975002,9069829.496251,15685064.304724002,33,24,20,19
2022-01-05 00:00:00.000 UTC,5869960.385961,54968268.154009,-49098307.768048,29,50,14,20
2022-01-06 00:00:00.000 UTC,14072974.273717001,12273804.476922,1799169.7967950013,50,35,29,20
2022-01-07 00:00:00.000 UTC,64119026.504026994,47063128.472922996,17055898.031104,51,58,30,39
2022-01-08 00:00:00.000 UTC,9906137.72824,9440534.784458002,465602.943781998,61,51,36,31
2022-01-09 00:00:00.000 UTC,16518454.465714999,18580085.931174003,-2061631.465459004,20,41,15,19
2022-01-10 00:00:00.000 UTC,11554215.578352999,41100589.465215005,-29546373.886862006,28,45,17,30
2022-01-11 00:00:00.000 UTC,22320445.049623005,17546068.461852,4774376.587771006,23,39,10,21
2022-01-12 00:00:00.000 UTC,16961071.293,20792648.65424,-3831577.3612399995,18,38,14,25
2022-01-13 00:00:00.000 UTC,6251043.2127330005,12387270.040339,-6136226.827606,16,16,13,14
2022-01-14 00:00:00.000 UTC,36643336.017680995,19949516.516328998,16693819.501351997,12,18,12,13
2022-01-15 00:00:00.000 UTC,5654267.583942002,69546106.98154901,-63891839.397607006,19,18,14,15
2022-01-16 00:00:00.000 UTC,138437325.738467,10025145.345765002,128412180.39270201,21,31,16,23
2022-01-17 00:00:00.000 UTC,22373824.609334994,10668863.220058998,11704961.389275996,27,24,20,16
2022-01-18 00:00:00.000 UTC,350812846.404684,9983475.824904,340829370.57978,25,35,19,28
2022-01-19 00:00:00.000 UTC,80587757.626913,16793501.008275997,63794256.618636996,36,39,25,28
2022-01-20 00:00:00.000 UTC,14393864.686775,8904676.859784001,5489187.826990999,39,45,30,26
2022-01-21 00:00:00.000 UTC,131898676.7483,624887610.4489629,-492988933.7006629,116,71,60,46
2022-01-22 00:00:00.000 UTC,131995842.40570898,693220278.8877653,-561224436.4820563,120,90,75,55
2022-01-23 00:00:00.000 UTC,13257698.468923997,16066113.965026999,-2808415.4961030018,31,57,21,34
2022-01-24 00:00:00.000 UTC,24781402.293072,214904454.83325797,-190123052.540186,107,78,51,51
2022-01-25 00:00:00.000 UTC,22547062.460334003,30666201.295701005,-8119138.835367002,35,67,22,47
2022-01-26 00:00:00.000 UTC,72743270.004239,40008429.78405801,32734840.22018098,28,61,21,37
2022-01-27 00:00:00.000 UTC,64394990.69059301,8927934.690592,55467056.00000101,30,39,25,23
2022-01-28 00:00:00.000 UTC,18222588.754658997,5724885.922196001,12497702.832462996,22,26,18,15
2022-01-29 00:00:00.000 UTC,6992728.3214219995,12340089.717877999,-5347361.396455999,17,34,16,29
2022-01-30 00:00:00.000 UTC,101909909.755588,4445386.709822001,97464523.045766,13,25,10,20
2022-01-31 00:00:00.000 UTC,16703649.573610999,8399922.549497,8303727.024113998,25,25,19,21
2022-02-01 00:00:00.000 UTC,48848100.668931015,193691205.27225,-144843104.603319,22,38,17,24
2022-02-02 00:00:00.000 UTC,15878240.608650997,3692550.068502,12185690.540148998,28,23,22,18
2022-02-03 00:00:00.000 UTC,80455688.418359,255137914.978019,-174682226.55966002,37,31,21,21
2022-02-04 00:00:00.000 UTC,25336177.591252,9667424.309894,15668753.281358,61,80,38,42
2022-02-05 00:00:00.000 UTC,252913250.462952,29473647.667113,223439602.79583898,46,58,33,38
2022-02-06 00:00:00.000 UTC,80005016.113885,4156625.6282280013,75848390.485657,21,44,18,32
2022-02-07 00:00:00.000 UTC,70525219.889238,78205262.84944999,-7680042.960211992,22,54,17,30
2022-02-08 00:00:00.000 UTC,6884353.5142210005,15671461.024578998,-8787107.510357998,16,39,11,27
2022-02-09 00:00:00.000 UTC,6472546.806338999,3156234.2881959993,3316312.518143,29,29,22,25
2022-02-10 00:00:00.000 UTC,221251764.295983,6950005.7100639995,214301758.585919,33,31,27,24
2022-02-11 00:00:00.000 UTC,189843314.11866802,4324903.995386,185518410.12328202,34,34,24,26
2022-02-12 00:00:00.000 UTC,78329874.73323901,6137862.258266001,72192012.47497301,31,31,18,25
2022-02-13 00:00:00.000 UTC,25990196.040377002,7269743.339514001,18720452.700863,37,35,29,28
2022-02-14 00:00:00.000 UTC,42348186.003420986,17449331.260581005,24898854.74283998,24,55,21,42
2022-02-15 00:00:00.000 UTC,7788270.4381490005,120211730.21023597,-112423459.77208696,25,52,19,29
2022-02-16 00:00:00.000 UTC,16749864.556016,1091096.4897870002,15658768.066229,18,16,16,12
2022-02-17 00:00:00.000 UTC,52800703.149855,36718982.889997,16081720.259858005,36,36,23,26
2022-02-18 00:00:00.000 UTC,69550534.28508401,25659860.838793002,43890673.44629101,29,27,16,20
2022-02-19 00:00:00.000 UTC,9512859.818149999,18152762.890221998,-8639903.072072,22,18,13,16
2022-02-20 00:00:00.000 UTC,8783679.657166999,11980651.234912,-3196971.5777450018,42,41,24,27
2022-02-21 00:00:00.000 UTC,39051142.63015002,696582058.8641142,-657530916.2339642,47,31,24,19
2022-02-22 00:00:00.000 UTC,13145870.809998998,11764740.037955,1381130.7720439993,45,46,23,30
2022-02-23 00:00:00.000 UTC,26269966.656798,85462358.86769299,-59192392.21089499,24,48,18,28
2022-02-24 00:00:00.000 UTC,30845641.360322002,30591814.362867,253826.99745500088,132,96,56,55
2022-02-25 00:00:00.000 UTC,33190882.885522,56138103.47499598,-22947220.589473978,39,78,27,47
2022-02-26 00:00:00.000 UTC,10292940.111188,8137772.446655001,2155167.6645329995,17,41,13,30
2022-02-27 00:00:00.000 UTC,20380420.301287998,209391561.353691,-189011141.052403,42,47,22,30
2022-02-28 00:00:00.000 UTC,870453.9855340002,85757164.699673,-84886710.714139,21,70,11,32
2022-03-01 00:00:00.000 UTC,17386628.735822,15322098.488672001,2064530.2471499983,40,65,27,29
2022-03-02 00:00:00.000 UTC,27887197.876470007,200003935.835156,-172116737.958686,44,62,32,42
2022-03-03 00:00:00.000 UTC,20312542.314198997,40882211.08776699,-20569668.773567993,47,36,31,24
2022-03-04 00:00:00.000 UTC,2929140.5316330004,4347531.392925,-1418390.8612919995,39,37,30,27
2022-03-05 00:00:00.000 UTC,3079300.443201,13747049.257301997,-10667748.814100998,36,46,25,31
2022-03-06 00:00:00.000 UTC,12551940.173446001,9835402.265703,2716537.9077430014,39,32,26,21
2022-03-07 00:00:00.000 UTC,8890826.110105999,42855214.05500699,-33964387.94490099,64,77,37,43
2022-03-08 00:00:00.000 UTC,18918576.71004,25821296.019437,-6902719.309397001,48,61,23,34
2022-03-09 00:00:00.000 UTC,8557542.489967002,23019255.226154994,-14461712.736187993,37,70,24,37
2022-03-10 00:00:00.000 UTC,8555753.415544,14341998.03669,-5786244.621146001,44,46,27,34
2022-03-11 00:00:00.000 UTC,24576256.540743995,253415646.22658598,-228839389.68584198,55,44,33,31
2022-03-12 00:00:00.000 UTC,81586977.57548,10627236.256797,70959741.318683,44,37,36,28
2022-03-13 00:00:00.000 UTC,6705587.2488520015,7071214.928307999,-365627.6794559974,52,57,32,26
2022-03-14 00:00:00.000 UTC,14175867.667831998,34606263.562305,-20430395.894473005,54,66,33,38
2022-03-15 00:00:00.000 UTC,14742629.082384001,10726262.242779998,4016366.8396040034,27,51,21,32
2022-03-16 00:00:00.000 UTC,45339043.472693,7314236.612794002,38024806.859899,60,50,34,29
2022-03-17 00:00:00.000 UTC,27990289.535223003,6008413.151053001,21981876.384170003,35,36,27,28
2022-03-18 00:00:00.000 UTC,13352178.866262002,23299392.738856003,-9947213.872594,36,37,29,24
2022-03-19 00:00:00.000 UTC,27584642.918472,22224311.108124003,5360331.810347997,45,32,32,22
2022-03-20 00:00:00.000 UTC,2521220.2403869997,15283746.350934003,-12762526.110547002,32,57,20,37
2022-03-21 00:00:00.000 UTC,136668190.32384,3035742.202425,133632448.12141499,29,32,21,28
2022-03-22 00:00:00.000 UTC,182737147.57581604,19754544.942876004,162982602.63294002,41,47,30,32
2022-03-23 00:00:00.000 UTC,12107801.898145001,26961247.106554,-14853445.208409,26,41,22,31
2022-03-24 00:00:00.000 UTC,10317648.989056,53209994.64510299,-42892345.656046994,41,55,36,37
2022-03-25 00:00:00.000 UTC,83061690.110322,54026353.238892,29035336.871430002,43,53,36,35
2022-03-26 00:00:00.000 UTC,17180755.855656,8792363.195656,8388392.660000002,36,31,28,28
2022-03-27 00:00:00.000 UTC,28991991.467825003,66665188.964356,-37673197.496530995,49,43,40,33
2022-03-28 00:00:00.000 UTC,245689079.015848,14924388.739883997,230764690.27596402,42,68,29,43
2022-03-29 00:00:00.000 UTC,137657756.166187,23935531.263285004,113722224.90290198,53,63,41,46
2022-03-30 00:00:00.000 UTC,10701695.95117,64568763.47923499,-53867067.528064996,41,62,29,38
2022-03-31 00:00:00.000 UTC,111259274.94272101,18969719.580188,92289555.362533,33,41,27,25
2022-04-01 00:00:00.000 UTC,24750740.397257995,28500615.754818,-3749875.357560005,27,41,21,29
2022-04-02 00:00:00.000 UTC,10384875.770348998,6631288.608409999,3753587.161938999,32,31,25,26
2022-04-03 00:00:00.000 UTC,7179605.421584,9288224.287501,-2108618.865917,28,36,20,24
2022-04-04 00:00:00.000 UTC,16185833.566489,12992076.539339,3193757.0271499995,37,31,32,25
2022-04-05 00:00:00.000 UTC,272920637.831415,21153914.980552997,251766722.850862,39,38,27,23
2022-04-06 00:00:00.000 UTC,88076991.01157199,47128505.681761995,40948485.32980999,66,58,27,34
2022-04-07 00:00:00.000 UTC,74176931.833228,30611150.413875,43565781.41935301,36,34,25,25
2022-04-08 00:00:00.000 UTC,118349984.566441,172781690.84348902,-54431706.27704802,54,51,33,29
2022-04-09 00:00:00.000 UTC,5537745.471073,9676700.210206,-4138954.7391330004,53,22,34,18
2022-04-10 00:00:00.000 UTC,26785653.822703,6449699.032648002,20335954.790055,47,47,31,34
2022-04-11 00:00:00.000 UTC,24119460.544123005,15326284.150488999,8793176.393634006,80,48,37,36
2022-04-12 00:00:00.000 UTC,138585682.347869,58633395.212892,79952287.13497701,59,77,40,45
2022-04-13 00:00:00.000 UTC,30442760.038209002,11569112.547550999,18873647.490658004,43,44,34,32
2022-04-14 00:00:00.000 UTC,16703501.849125002,17297558.097912002,-594056.2487870008,31,36,23,26
2022-04-15 00:00:00.000 UTC,25499816.162486997,21086904.92717,4412911.2353169955,36,27,33,23
2022-04-16 00:00:00.000 UTC,16737715.268248003,2173269.25718,14564446.011068003,44,25,36,21
2022-04-17 00:00:00.000 UTC,10162056.230520003,3571008.4211020004,6591047.809418002,39,42,33,32
2022-04-18 00:00:00.000 UTC,40126832.143529005,48822568.18366999,-8695736.040140986,54,64,36,40
2022-04-19 00:00:00.000 UTC,16877281.791608002,21028808.119544,-4151526.3279359974,31,54,21,30
2022-04-20 00:00:00.000 UTC,26486116.000834,36036045.803187005,-9549929.802353006,21,36,20,26
2022-04-21 00:00:00.000 UTC,70323529.810914,57326578.38217399,12996951.428740002,44,43,38,30
2022-04-22 00:00:00.000 UTC,27474917.287509,66602701.08448498,-39127783.79697598,49,45,25,24
2022-04-23 00:00:00.000 UTC,20060259.835041,32156213.629565,-12095953.794524,35,59,26,20
2022-04-24 00:00:00.000 UTC,92926267.099093,23423634.185484998,69502632.91360801,37,51,30,27
2022-04-25 00:00:00.000 UTC,65758449.70565099,108369225.407098,-42610775.701447,69,59,43,36
2022-04-26 00:00:00.000 UTC,139672833.50033405,110676173.30105302,28996660.199281037,72,51,39,33
2022-04-27 00:00:00.000 UTC,21484127.319306,30682110.935619,-9197983.616313,38,53,21,28
2022-04-28 00:00:00.000 UTC,31059700.031955004,27761010.033786,3298689.998169005,41,44,32,34
2022-04-29 00:00:00.000 UTC,23414390.479188994,95604597.60164101,-72190207.12245202,34,51,21,36
2022-04-30 00:00:00.000 UTC,51184169.13131901,25536455.107682,25647714.023637008,54,53,34,31
2022-05-01 00:00:00.000 UTC,18189685.587448,95187725.457125,-76998039.86967699,52,49,26,40
2022-05-02 00:00:00.000 UTC,107985575.80986601,4346228.126796,103639347.68307,39,41,25,28
2022-05-03 00:00:00.000 UTC,37867130.060242,23961338.0198,13905792.040441997,36,53,29,36
2022-05-04 00:00:00.000 UTC,33580060.486577995,46370711.955476,-12790651.468898006,36,52,34,37
2022-05-05 00:00:00.000 UTC,36590901.699717,37105183.24945,-514281.549732998,80,70,51,37
2022-05-06 00:00:00.000 UTC,26875196.176939998,40824694.75778599,-13949498.580845993,67,62,49,43
2022-05-07 00:00:00.000 UTC,41301847.082135014,19900479.090615,21401367.991520014,95,43,66,32
2022-05-08 00:00:00.000 UTC,53342559.679318,415791535.27981603,-362448975.600498,165,92,84,60
2022-05-09 00:00:00.000 UTC,101840676.32735598,408598183.01406294,-306757506.68670696,177,168,96,100
2022-05-10 00:00:00.000 UTC,107833368.66781498,232227290.31379592,-124393921.64598094,150,162,83,79
2022-05-11 00:00:00.000 UTC,329492242.06806296,238175040.91813505,91317201.14992791,231,208,103,90
2022-05-12 00:00:00.000 UTC,280845933.51260996,851457572.4192731,-570611638.9066632,292,298,138,142
2022-05-13 00:00:00.000 UTC,204907122.916161,163216299.02796006,41690823.88820094,162,161,93,97
2022-05-14 00:00:00.000 UTC,60359543.326080985,51122539.22268401,9237004.103396975,96,67,60,42
2022-05-15 00:00:00.000 UTC,41388227.220708005,21250946.453776002,20137280.766932003,143,85,111,50
2022-05-16 00:00:00.000 UTC,74803081.97634897,50302734.29043401,24500347.685914956,194,92,137,55
2022-05-17 00:00:00.000 UTC,139184177.575774,169077937.908704,-29893760.33293,104,66,73,43
2022-05-18 00:00:00.000 UTC,97263760.89860305,46488022.278968,50775738.61963505,134,52,75,44
2022-05-19 00:00:00.000 UTC,207542378.957464,190907702.88772503,16634676.069738984,88,91,61,66
2022-05-20 00:00:00.000 UTC,53386130.72988202,94149164.44359002,-40763033.713708,73,74,42,55
2022-05-21 00:00:00.000 UTC,13928941.208837999,8028214.974154999,5900726.2346830005,56,32,40,27
2022-05-22 00:00:00.000 UTC,309031754.78220195,20113549.659312997,288918205.1228889,42,45,30,40
2022-05-23 00:00:00.000 UTC,266346281.63251695,79163197.571517,187183084.06099993,75,92,37,56
2022-05-24 00:00:00.000 UTC,23116640.427787,11879091.502096998,11237548.92569,41,64,23,45
2022-05-25 00:00:00.000 UTC,113534820.895854,176805637.80425602,-63270816.908402026,30,67,28,51
2022-05-26 00:00:00.000 UTC,58184924.696089,51012306.15994199,7172618.536147006,88,81,48,50
2022-05-27 00:00:00.000 UTC,163599332.09311,164340667.59841996,-741335.5053099692,92,98,55,58
2022-05-28 00:00:00.000 UTC,24760839.882492,24919122.927947998,-158283.04545599967,60,76,37,43
2022-05-29 00:00:00.000 UTC,8107659.803595001,99612501.753775,-91504841.95018,45,39,29,29
2022-05-30 00:00:00.000 UTC,55978791.374838,62274327.98081802,-6295536.605980016,64,90,36,49
2022-05-31 00:00:00.000 UTC,5778695.329403997,21948458.578823995,-16169763.249419998,41,63,25,42
2022-06-01 00:00:00.000 UTC,33958790.96431701,31700320.240386,2258470.723931007,63,71,38,47
