owner,bal0,tx_sent_count,wallet_age_days,ran,first_wd_hours,wd_win
0x7f1c6e55c5bec9a47a3a7f4c17d2d31d38ddc2aa,124.22475599999962,505,950,0,,0
0x00cd2ff07447e2372549ac54fba8548bef968687,121.36329000000842,137,155,0,,0
0x21fa0dc73bf77fc728377da39401bb58caf45364,120,82,348,0,,0
0xabcb83117c875419ab026d65b9a37978c6a87427,120,99,426,0,,0
0x9506014744ab6952adf36a5b6fe199536611c027,119.487469,14,792,0,,0
0xd692f79d253c4322aedacb06126112d09e737aa8,114.15523200000462,0,,0,,0
0x5bd458485d40ca6232b8c96aa88a1d69264ad36d,113.8464369999856,98,51,0,,0
0x3444cfdafa8d986760cd07d5f8dbf9d2d113ff67,112.649209,76,313,1,44,112.801144
0x46331769a8a01947e07c310704893076a3409d36,105,1005,952,0,,0
0x1efed205caede27da1135cd37a4192861a51100e,103.73302900000272,1735,1116,0,,0
0xfc278dd0a2757f24f80d4b5fdadee36314df76cb,103.23219499999686,38,70,0,,0
0xcb15649d7b7a1eb01fb1acd14809de6cf82aa1a0,102,539,674,0,,0
0x81ad046ae9a7ad56092fa7a7f09a04c82064e16c,100.02686399999999,149,278,0,,0
0xb819706e897eacf235cdb5048962bd65873202c4,100.004253,139,1630,0,,0
0xb222752ffe62812ee77aa06f8f7d3afa768101e7,100,994,2013,0,,0
0x21c89106521bfe79fe7e87e658a48794e53d027a,100,11,322,0,,0
0x6139c4ec60f1184949a4b7ba33a5e4929fc37bf0,100,21,116,0,,0
0xcada38b3d2e3d8714e783ae8c420b4024817e3e8,100,1579,1911,0,,0
0xf946d2068a549b3225cf188339010a8383dea5f1,100,1246,1369,0,,0
0x10c30a8b58bba3fbcbdcf1b5aa3930c7ee0873d2,100,8,476,0,,0
0x6cd72b1e6e300340a48943d6af34ef5ae07d3577,100,94,572,0,,0
0x32019dc646f386c4a06c107360854239aefb83ef,100,13,967,0,,0
0xd8a56fb51b86e668b5665e83e0a31e3696578333,100,64,1889,0,,0
0xcffec7d1198d461ef34dc4ef315fc58a4dd2556b,100,84,937,0,,0
0x910e413dbf3f6276fe8213ff656726bdc142e08e,100,308,630,0,,0
0xd3d555bb655acba9452bfc6d7cea8cc7b3628c55,100,7586,1607,0,,0
0x9a8ea427c5cf4490c07428b853a5577c9b7a2d14,100,1213,979,0,,0
0xa4c7d1f471fb6818bb41886b8767310af0cc72f0,100,4,8,0,,0
0x8ff736827d6521502e3fddc1d9096e12e8832067,100,48,353,0,,0
0x38a81be1a7d46fb38960e7f7b5d4c1135b6ca610,100,13,52,0,,0
0xec0860f5d2ac8de9db4b1030a43edcf3fb4db55a,99.9596700000111,109,456,0,,0
0x37a6156e4a6e8b60b2415af040546cf5e91699bd,99.7722020000001,2877,1998,0,,0
0x033c48cd48fccc3639474c8a1819f068d2d284a1,99.200554,11,207,0,,0
0xcdb0c9891344fb58bfa75c4301251ac0dee91df7,98.35183,103,589,0,,0
0x5fcce7f05b26d01a0e193d4d06cba6bd79512792,97.7356319999999,26,159,0,,0
0x26029da6d2b2694e10b2f4a00fb71331ca099102,97.1939429999984,226,534,0,,0
0x686539a0e7ab97ba3fb03b39d8f62ef9fe85fa42,95,7,212,0,,0
0x1c8fe2ef3f3aa3448db5367d6bf4f1e0fcd36ae5,88,228,1139,0,,0
0x9ccf93089cb14f94baeb8822f8ceffd91bd71649,85.97114900000088,0,,0,,0
0x6d700476f58d9b12a594de46cb6a2c1d8155b9e4,82.434692,7,231,0,,0
0xcf99569890771d869bfc28c776d07f59b0636d72,80,106,1108,0,,0
0x3318d923b8fd1ea82dbbbca861124bde3808aef8,80,4,80,0,,0
0x10980459fe3d71c8af0c69c822b09e44e368805e,78.56441799999993,67,118,0,,0
0x83f4b521dd1969920fe972a4de55e907c03cad07,77.2875,25,52,0,,0
0x24f72008f19965ec62ce7a071d719b7e67a6b4e8,76.845095,35,701,0,,0
0x0d2954e061560a9df074719a680f1f2a284b1560,75,4,58,0,,0
0x6d16d74d0f6afe567b84a546cd2ef78076ce27e6,74.63615899999968,526,922,0,,0
0x11fc1e54649e91efdeebc6a0bc88c37fa8ebbfec,72.99488800004474,395,154,0,,0
0x7ecfe42c8856fb574a699b5d735357ae22c6ea1c,72.6354739999997,418,648,0,,0
0xe6eaa91f53ce9a2f963fdfbfb3a160e27b014452,68.33404200000041,9,193,0,,0
0xd3051133e35dd3fc7dfb65318073d867096e6056,67.498742,53,537,0,,0
0x8a6414736f795a51873b5a0b8bf118d2bf2f681e,65.33942300000126,77,701,0,,0
0x514a7c9854fffbf21b5779bba60e10ca4e4cfeb5,65.246981,20,502,0,,0
0x931c06aa239fd769cc4b8bc35eeb20b4f46bddc6,64.535382,19,109,0,,0
0x6bce6cedfdd36e1e847f381d23916be4c0669693,63.015201999999995,6,60,0,,0
0xcb2cd1c1ac5db07380b68587c2fd33609aef0c47,61.38760899999943,920,852,0,,0
0x36b40d670e35f207ed436337746ff7cb3778bb92,60.42432199999894,314,552,0,,0
0x0ec1bd56351f1964536150ddee5dffc71e8fc7f2,54.70136300000013,1188,644,0,,0
0x613753797f1f8d1eb578f3b1c911203e32859dc7,53.70788600000378,761,1699,0,,0
0x610518f169c6cec3a5782de4562c824cfef650f2,50.942016000000876,28,246,0,,0
0x035e8a0a57f24fd10d447c6ce44524513dd6e09c,50.727393,6112,1886,0,,0
0x70816366a1e6ea79bb9482404563c83c5ec3dc87,50.690168999999514,167,1042,1,70,2000
0xf5802fc338925adcbcf3627c0c9b1de8a9642ffe,50.584879,60,1286,0,,0
0xca6fcdd398220cda20cef3e59bf1ca96b17c3853,50.365022,200,1207,0,,0
0xb694d2fadbd6667aea21d5b4740a2c627c16ff3c,50.001293,0,,0,,0
0xf5fe364d18f4a5a53badce9a046ba74cfc97f6fb,50,1303,1473,0,,0
0x57bef6fff643845df9046d2833d9e36b64a8f915,50,706,741,0,,0
0x2567d753e50159effccab3da32c960148c93e1a5,50,211,541,0,,0
0x71eeaeb679b69d0773adb1923566c8390b10917a,50,192,2019,0,,0
0x73acbff5e3c8d961706df8af46c02d5adeac1716,50,22,621,0,,0
0x39c31a899662da8bba43862c82c8ba531dc61390,50,823,359,0,,0
0x0d4fbb2c0003afc1bf5dd6d80aed1b9962b1f0d2,50,498,538,0,,0
0xdea87472ac1d855b1de79b4ede2ad3765791981e,49.859537,15,10,0,,0
0x561e39c32cc92c7fc8ff923a18b74a03b725c5cd,48.98811900000146,9,178,0,,0
0xed97b4823b1bf8e6fa7ac38a6c43ac7673dfb6e6,48.768928,14,234,0,,0
0x238880de0ff6a3e10e448a5cc8c496cbed4fccaa,48.534364999999525,17,47,0,,0
0x51a206081e97eaddf9fb4ca667113f827672dd7f,48.498522,7,46,0,,0
0xc021f8b55d22de26ed8e4d4b955ab031bbb5ade8,48,25,799,0,,0
0xb957339804fea2829babc79294d6e7615705fd14,46.962745,46,217,0,,0
0xb2f1aaddd3911de6a3585448c897ba556795ef3d,45,16,590,0,,0
0xbe74cc7daa4aca77691e5159a3fb6c35ac9af665,44.99904500000048,41,79,0,,0
0xc540eb6c7b3e44ef8a45db3ad8618404baed88f6,44.97983799999929,1437,2104,0,,0
0x2bdb00c052e50b9b8282589d75c76a8eca3bec75,44.73358699999994,35,144,0,,0
0x9fece7066a91fdd416cd2ad262d1ce1f461ae8e3,44.27165999999852,102,768,0,,0
0xcfb9c0fb5e47c6a63b4f03874cad8bd09a810186,43.264724,4,19,1,60,43.272071
0x9aceffd332ff7214f30511241029e909801a64d5,42.43671100000029,48,187,0,,0
0x8ffb5a2e5d9b5db800354dc4fa73c15a5d047328,42.307096999999885,27,638,0,,0
0x31a2366a4a7646afc48456afa32cd18f236ed4c9,40.82486299999982,236,636,0,,0
0xbdeec92ec214423833112888f478a8f1bce398c0,40.72814499999913,0,,0,,0
0x53646005833b59ca8a6d58bc934037f837e63ac8,40.084874,7,270,0,,0
0x4cb75146e98562c9d79b31649c6c739e4dcb7cd5,40,1127,321,0,,0
0x81f9afebc55b63ebb7cab0d00db8a4ba2ce843ce,40,7,75,0,,0
0xd8d02a536685535e50ab85b5c72e68ac319e346a,40,58,665,0,,0
0x6b7bac9f0e3466b7c14ba43b79b8fb8ebbff7691,38.84377799999493,0,,0,,0
0xcf6e7983381c4c2d2575ff9263671aceac6cec1c,36.6246,40,85,0,,0
0x3d41ea67acdb33aa582b528964f647a3ad609fa6,36.53124799999932,730,280,0,,0
0xe7185c0af1de82208fec32b0f9e542f155d971dc,36.1297569999997,195,610,0,,0
0x238926025e84475e3182774df480021470f8f978,36.036158000002615,1065,1365,0,,0
0xe7073fe7673f549c6b14b63412f0f2388a770b8a,35.126847,26,153,0,,0
0xdd0cf06ff7359685895131183fc5120f71d2cd29,34.932811,21,204,0,,0
0x0112433c2b9db3a25c4285f6765714295c27fb7f,34.83041500000036,0,,0,,0
0x228fdc00065ad5af8ad165677f6b7700dc8868de,33.99649599999975,16,82,0,,0
0xbfd8bb6282f369c398d586af0312a13eff2f7702,32.988124999999854,45,610,0,,0
0x8cf7603b21940b12a639b43a459d762fd68ebc59,32,3,106,0,,0
0x2635b9c8c76835c3007e36b0004d1470db93055a,30.442443999992975,148,132,0,,0
0xcd088e347ac400327ed62494fa274d5e69359fea,30,78,272,0,,0
0xcdd59747604028d250bc2c81e367bb1ad149a23e,30,320,499,0,,0
0xdeed88be5253b823e22809b503bbf0fe84b2d1bf,30,3,41,0,,0
0x5dbcc5267d8f7f9905d1c404d1160268dea0b5ea,29.884000000000015,188,219,0,,0
0x93e961b3a375c1831db9c3ce604d4b54f731b4d4,28.74057300000004,493,734,0,,0
0x2060386d44ed4fb93953c8355cb5a773fda0eed8,26.935045999998692,149,608,0,,0
0x876c899a3dbbf17c7abe05d8680fa46f66be29bd,26.64542999999958,10,172,0,,0
0x2abc73d40fa73908607bed091ae21c90d4cc8731,26.600279999998747,19,160,0,,0
0x21b4e5541f53e4a2b2ede53d5f099eb484cbfe32,26.467337999999927,73,292,0,,0
0xd5613287893d15e6383489d3ce94aaad974f5ab8,25,8,294,0,,0
0x13502d57ad890b489d45654e9e2ce264411e9724,25,19,45,0,,0
0x0522433fb35f2b5f3b545d427bb59e19b4b076e9,25,21,131,0,,0
0x485d79dca8b8cb0db02b9e7253b8c3ecae4423c3,22.803082,121,158,0,,0
0x058784b73eec58c880bd4540f9fe9b7595ff9d9b,22.290444999998726,0,,0,,0
0x54426307974b659b48e70b1faa44f17aa0e3c4cf,21.943081000000348,434,209,0,,0
0xd97a5c386d7b77d3d90229e9fa1a393f78d06289,21.428667000000132,14,149,0,,0
0xdb7030beb1c07668aa49ea32fbe0282fe8e9d12f,21.25156099999731,639,560,0,,0
0x03c2bfd2509de9b13d0124015077e100a292336d,20,606,925,0,,0
0xeb302d61615595786f732600570bbba28ad50141,20,66,513,0,,0
0xb300aa30dd33e1ae849cb69fa23d6ddaf90a69bc,20,190,458,0,,0
0xb7b9a7db7bd0393184cf7aeb080da45a8c0a02b5,20,324,1227,0,,0
0xe15d895682a883accfbf81aa249a5f1a61f3123d,20,34,390,0,,0
0x7763b4914765a7e8fd53f78e73bdca26a826db6d,20,9,154,0,,0
0xc6e2b7c23a408e24a5d571d7c3243bb2c16205ac,20,12,305,0,,0
0x06b7b871ac40188430150e2ac3e84ed365dc0478,20,81,583,0,,0
0xbc824da71e8be9afb1cbee1bc3b20e263cc359cd,20,304,166,0,,0
0xe006e905de2c1762fe90d216ef604f3e628465b4,19.496423000000505,1231,352,0,,0
0x7d0c3d25c042573c2cb439f6d8f86e449321b09d,19.104713,6,375,0,,0
0x17618130a5e1d799af979cd39083d0d3c06506ff,18.433782000000065,9,98,0,,0
0xac4b834fe8065473d000aac5c20b327a020912b1,17.926519000000553,93,16,1,8,55000
0xac532705ec01bb12300194c768f1c9f39ccb5f3b,17.921918000001824,67,142,0,,0
0x2d77dce83ae7bbd52f0800d617539db4bfc3e97b,17.64183900000353,31,81,0,,0
0xf3358087419b2c43a0e7a5790a6c46aa4b104df8,16.86,50,1234,0,,0
0x9de323b08c79ad5be2cc1152dd877d04dcb84a36,15.203831,6,105,0,,0
0x6e703f9264375b88791c958053be7834ed49d769,15,214,548,0,,0
0x9f40d1f667e725c199434a01f5f11acc5f83f580,15,45,1063,0,,0
0xc7e07e8c9698b6f81a7f9d1e783f7dc8f8bc111d,15,27,53,0,,0
0x234fa5d48966ce2eae726ad49fbab7ddb154767d,14.879855000000134,48,209,0,,0
0xf42b1ac078b2144bfce9fdc7e197685ceda42011,14.1,170,587,0,,0
0xfe44d7d1e939a4be55abcc49a9bafe86a81c171f,13.778337,6,43,0,,0
0xeaf6ec5d5b4a9406a2eea7f7cd30a844d2b72f89,13.16308700000809,793,476,0,,0
0x18650583d5bafb28c0ed36f9e6350873ed92edfa,13.006984,303,342,0,,0
0x4dd2a335d53bcd17445ebf4504c5632c13a818a1,13.0001,2386,1485,0,,0
0x5035196422e08565c28f68945fd62e3ed30fc3b4,13,46,658,0,,0
0x168fef2fd1af371625b2593468620185cea904ff,12.972395,186,753,0,,0
0xd8c31bfe46800dce48e0372c77a637b945060310,11.628830999999991,231,220,0,,0
0xeb4576fe753dab07635c0bb6c8f0a355e1db5d31,11.588224999999966,2118,916,0,,0
0xab970b91fc5c073fb7c1a6263ec5ac5c811ce116,11.586629000000016,63,747,0,,0
0x337699a15e9cb2236045d9d29427f17ed1c4773f,11.376714999998512,2479,725,0,,0
0x9e95216f90d32987c0283e136131a61de73e2b04,11.060930000001463,154,142,0,,0
0xdd65c5e9d1d4124a4730a9bad9ba5784f9b1d1ec,11,704,720,0,,0
0x7206bc81e2c52441eeffe120118ac880f4528dda,11,1334,1126,0,,0
0x9168090a4f7116fc841df4ed7c5caa44cc62bfaf,10.974380999999994,20,54,0,,0
0x70bf18d7b563297de79e4b85ceaf10de76daa69c,10.752644,62,460,0,,0
0xc80c46160a6477c13b2ec2bde1b0cb599514a6fa,10.548084,12,45,0,,0
0x47acaee373848a266a220125203460e3921677ed,10.5,360,538,0,,0
0x8c4adc1589b96d56b7a351e6e500163ae208d53b,10.444696000000022,0,,0,,0
0xbdd677d469dc4a7b7679184f71be3def6513aca3,10.371692,66,111,0,,0
0x9e5686c1def401fa3fb9840a1171690c85363754,10.295652,87,270,0,,0
0x95d4185ebaeef9f39501d5e84f1d33dcfa7c72df,10.249993,40,92,0,,0
0x20de7720b27779aeb96dfc8cafcc2764b2cb1f30,10.175163,49,971,0,,0
0x56fe2dad0bc023879f96218b3e622682eb033f09,10.000100000000003,101,1955,0,,0
0x5a06e2f79f8f7288063763e77168f6df6fbe45eb,10.000079999999969,37,327,0,,0
0x14afc733cd8ae5b63b936cbd519097c37caadc62,10,2,25,0,,0
0x1aa92044fc962abda6c32992a516f52552603769,10,781,800,0,,0
0x059213d0adbd35def06ac6736c8bb310360c8a5d,10,652,1770,0,,0
0xd94e1c5376665a9b18ab93542d38005c36d64790,10,1043,701,0,,0
0x50579f2b1cb065751c6900dfd61115055e71696c,10,187,384,0,,0
0xfc2e15c7a37587f020803bf006caf713b7ed3df8,10,10,96,0,,0
0x24695f697ffbe0f749c8d7ac0d69f23a2978f8da,10,179,668,0,,0
0x86d10751b18f3fe331c146546868a07224a8598b,10,1870,911,0,,0
0xd36daf280d5f3a972ae77adb451aebdc87189f67,10,34,113,0,,0
0xb4bbcd6408756dc719087cc4b8549ca73f110a92,10,88,902,0,,0
0xf4472a979a5a080127aae3eb0d9da8eb825ad9ca,10,17,185,0,,0
0x34426b1abec6f922671ca62cf9ae57bc5bbc499b,10,18,160,0,,0
0x846a5496e835aab4ee5caf62774f398139e14bf1,10,181,713,0,,0
0x7029bfa9a85ebf4653945be520dc3b7f1181f4af,10,967,665,0,,0
0xf442abcf6877900a77f3717227e99f5d11ee4cfa,10,12,153,0,,0
0xab7b49bacd43bd4cfa41433d477f690bb9e1fb26,10,2071,1886,0,,0
0x0daef89a7d468ef86fcb6df8cbe5d3e9ff4355f4,10,1209,934,0,,0
0xbcdffecb673431f13069fc29bc2bbca52232eaf5,10,213,545,0,,0
0xe48fe6012f97b6a13c0ce5cef314caf66e972deb,10,1176,628,0,,0
0x2c262cadd5430841f9898a5f351c0d679b4cb673,10,83,343,0,,0
0x34317714307244f05fdb6268f7b1272f2563c77c,10,3,13,0,,0
0xb7734b259871a01e0e97b0f5f6a9d561b7a1aa8c,10,33,153,0,,0
0x4c8f8089607ba1d370c7c62743a309bcb01d1eec,10,754,251,0,,0
0x9113f0d1d6541c4fe16b55873aa79d4a90b0bcc0,10,409,491,0,,0
0x96aeb73377aafae3453d4fb00b3834c26e773ef3,10,38,118,0,,0
0x59070f02fa3693bb7af1a41e80cc0ae3f1509e4b,10,508,717,0,,0
0xea008b9e96a78ea0cd689b2953d0910d4394f604,10,0,,0,,0
0xd4d71b709bcc500b60d0ae36dcfb4f6183746087,10,414,485,0,,0
0x76de3a7204e62f15ff6b106bcef8372d10045feb,10,178,19,0,,0
0xb56bf8d7c7b701c54df3dc08dff32638cfd754b1,10,239,1876,0,,0
0xcb7958ddf673aa8f21614346d3e1c46182a9454d,10,533,303,0,,0
0xa30e48c7826eed00223224dfde038347b983f0f1,10,335,541,0,,0
0x9680f3957510cf85751a096c2194520c36a4a003,10,1294,1236,0,,0
0x9f5c79a10fc6d9d05ca77753a5844106e68c3029,10,178,184,0,,0
0xa4a1726870f3b22fb6bd24f1126e4e008e7564d6,9.9999,6,97,0,,0
0x46bc337635d47ff5653641834fadfbf3bc495ff9,9.349106999999094,291,897,0,,0
0x6398f2612e98c39de1bd54f5e55019e2a6f981ff,9.33524899999611,170,650,0,,0
0xc8efc316952346d1c21c085bc9c4ec75a59296fc,9.216668,85,602,0,,0
0xe0cfd0724ff53fc9064aba7944bf111d5633e31e,9.141013,96,606,0,,0
0xccf86e299594e600c5db24bb04719d1a7a72f748,8.63,56,107,0,,0
0x6d5904167423e36a07427340d14804798039d4e6,8.209418,8,215,0,,0
0x6cdb111db82dc49c8ad2b90d32f8e6e8069c7b4e,8.110692,133,908,0,,0
0x2fcecd1a122e5e218f57348e43b377c92740bebb,8.06217700000002,152,471,0,,0
0x372f03c63f9a90af404671aeaac125adde3bbbec,7.9312969999991765,12,358,0,,0
0xea04a9fe2cef51b504e7da8cf1b859454ae27030,7.842865000000074,335,541,0,,0
0x380568bcadb2ebdd84b9d0f4e6702ee760ce6944,7.592131999999765,298,335,0,,0
0xfdb2083e00467044b8707bc3e3aacffd094bf34d,7,33,205,0,,0
0x9c933d88c8a385057a235a9e7663f03fc9bee7e6,7,47,137,0,,0
0x77aa53c0581b7a615855711f21199d5572ecad5e,6.870724000000337,96,787,0,,0
0x98bfaf737e8e9618072f38e04db0050e98d2d2d8,6.669000999994751,174,305,0,,0
0xe066fe84075fcab0359498ee2fd29c18a8da8fef,6.559132,1312,2071,0,,0
0xd7962bdf93344c6938e2d07aa3f8f9457b4b212c,6.445753999999852,62,511,0,,0
0x29c4883e4a7c0b55cc3da874a409daa2d0faa65b,6,27,132,0,,0
0xfc4762ffd36c170cc645874130af5c7aa6066534,5.958392,5,75,1,23,5.982839
0xd66a44ca437d3ce86eedc7f3b3654b215fd8d927,5.915025999999671,63,250,0,,0
0x95ae0853c605c294c98621b088c7beaf951d3eb4,5.846663999999691,0,,0,,0
0x4467f94fd5cc91f43d17af8c8a935591b335af6d,5.5264139999999315,0,,0,,0
0x761a034afddc1d36bcd87213ef1be41b8f59b576,5.471633,251,724,0,,0
0x67bc76e8fd78cc59594c9f43c643ea7cafa48669,5.470040000000154,1696,1120,0,,0
0x28f0707664ce72546d3e641939b38a92a4626430,5.327637000000323,23,59,0,,0
0x543b2324a9f548362dca27fa915c3a56d2bc8b45,5.284496,12,488,0,,0
0x41d00d74d03098dd982a02446dbe8ae3d509fe36,5.21,50,52,0,,0
0x7ee847cd2d18aaf9bc193e2e07342988b38faf6e,5,154,165,0,,0
0xb343880dc01517dcfcbb528864d567e3389753e1,5,80,127,0,,0
0x7b4ff4441da4400aff151df10871f4e30eb6514e,5,41,680,0,,0
0x06a8a6c6331d411aca96f7bee80675854f94f931,5,70,533,0,,0
0x19f4d695952cef25328686ac7db05bddaba81e1e,5,592,192,0,,0
0x850fdab7c76cde1de8a0e4601cfd125cb28619ae,5,341,856,0,,0
0x33a1b25334c752672c616412fdb24bc2726e13c4,5,46,416,0,,0
0x582c98ddc90dfbdd1d78e6efd5fa96d94bdc9c10,5,235,315,0,,0
0xcc917ab28544c80e2f0e8effbd22551a3cb096be,5,424,750,0,,0
0x9d2fa4575f2389c09379b81d376f4a1f88dedc43,5,13,34,0,,0
0xc1254ff4b02b75e07ebfb8ddb3718a4ebbb76d15,5,37,680,0,,0
0xfafbeb6a1859d06f0106423f24e7a79fb596d5b3,5,549,460,0,,0
0x9f5007025865c21948b6deef841f12fef627a6c1,5,51,265,0,,0
0x211f4bc4a77fd03e5c5b3a3c85a94ebaece92381,5,509,675,0,,0
0xbcb6c05ee1da1865ce07b2810cd5062fb5168cac,5,39,867,0,,0
0x91f10cffdeb9701f2a03d72ff309fb08857a9b49,5,756,1945,0,,0
0xd6e3df580ebef6c6fe979fe2e2a9c6edbd5445df,5,207,136,0,,0
0xdb01f8bf2f0dbf151e228514da4488ef61de1c58,5,126,306,0,,0
0xefa845164e612fe623ac21380afc8ec78f22e3c3,5,544,571,0,,0
0x668aaa35e90ebb1410deb2a3299ba07e4dd80bbb,5,35,16,0,,0
0x27720a2580ad65eedfab06d61fa74288b4cf447c,5,34,683,0,,0
0xc89f61fccdd48d4a319ce5cf7c60a55b8aff565b,5,35,126,0,,0
0xb88909762131307451d06f335b2bfa716c4f1b1d,5,407,510,0,,0
0x7743526ba3ae2798fa34f9957b0727e42966a209,5,296,899,0,,0
0xdf0635793e91d4f8e7426dbd9ed08471186f428d,5,5324,1610,0,,0
0x3a8173cb3b6d6e02d849ce280da129d91aa9e68c,5,656,1674,0,,0
0x666a6cec0643e35e61b4ced3edcb6935d4a70fae,5,960,957,0,,0
0xa1e34988fd65da7461f0465818b0baa06ba2c420,5,49,681,0,,0
0x5c66f09319d471e100892913ec977d75ce1342c3,5,270,614,0,,0
0x796da7ca06f5bd323e4ca1aea17418111a8770b5,5,29,680,0,,0
0x3550e4b91dcd11f84ca3269d386d33746c460611,5,344,545,0,,0
0xa434eb11beba2b86f92d7b8b3f2174c8e8ac2891,5,255,448,0,,0
0x5c2e7837a5dc5d07c6977bfedb46a1f3ec6a5a77,5,1115,1577,0,,0
0xd675217b9f820ef5f6670b6da7a35e585a86f153,5,11,386,0,,0
0x242271a36c9670466c0d6058248ca75a219bcb30,5,2,39,0,,0
0xbf1db0a198976a0f5e257017e7fbe1f80641e41b,5,105,269,0,,0
0x5869bed89e1d72bae723828474193d3c131f17cb,5,12,271,0,,0
0x8844853428c59baadd9b4840e83969dd4f58cec9,5,170,62,0,,0
0x9faacde58e09c57d6184eb96d4485f73127236eb,4.962979,44,331,0,,0
0x999404e0a630c2a1bf3f7bfbae5c1addf893f2c4,4.899255,111,226,0,,0
0x33a3433830f11ce43eb5a1c2a3281d6af9a3e772,4.5,31,99,0,,0
0x8679bcf9cb019d1b05b89dca59d657b25d032c0f,4.359644,1399,732,0,,0
0x5e751d6e267e1ab8c32ce956b48399080870f3fe,4.3142689999999675,102,1014,0,,0
0xc38c85c59c838ae1e590e7b1a8a3f8a386ad3025,4.137315999999828,86,274,0,,0
0x6c5bd522c7337eff55ca16d29c791e3872bee1a5,4.111887000000024,0,,0,,0
0x0d4b8980e326999e3dd4b7bb5c213c39ff5d58e6,4.093643000000001,13,101,0,,0
0xa22717887a258a6792ed5ec7ecccd9d64c0131b3,4.082298,99,397,0,,0
0xb1f72d694711fce55c62ea97bd3739ff11cef986,4,1859,1913,0,,0
0x25a087dc3512e3be548f0ca13233ae29d3781bdc,4,70,1796,0,,0
0x0e2975c307e58bb77e452f51311e1543f01d327e,4,0,,0,,0
0xd9ac85c29909d950b2a4ded2fba061eeaa80b3f1,4,29,76,0,,0
0xedd788e73581c26a3940962a8894aaae73ee93c0,4,43,550,0,,0
0x693c68ffc8a55e67deaafc2fdbad7385f57dfcfe,3.8992020000000593,62,140,0,,0
0x13a1a69701763c9900e17f3a995492d7b1415b0f,3.892867000000024,0,,0,,0
0x9d2beea6625c1991c796c498b93842d9e09cb6d6,3.638597,614,932,0,,0
0xbea66c8cf0c4bac14524c098a67d96206b3bee8d,3.466645000000426,69,213,1,111,12750
0x400bd37918fd19a0644b72b45e508b98dc44b6ed,3.262331,225,771,0,,0
0x7aeb211e87dc7ea8853b2b4990d1e61f9677e56e,3,548,503,0,,0
0x1289ef89cb603e3edac0a6f1bb73e1a933f70148,3,612,380,0,,0
0xe58a5782e7fcb39eca107d7cbf32be12dedeb491,3,50,142,0,,0
0xff4f584166ad206c99d2eb2b48bfe3cbbbe0eb34,3,167,511,0,,0
0xc875a15956b4a47c8e85791d9891577eec762bc2,3,1005,543,0,,0
0xb3f764cb676449c161eab7b024a06072d5652d23,3,109,564,0,,0
0xcc0d8f409b149b92c089b5a9177331338671501c,3,1391,459,0,,0
0x4e3138a26928ea8b79e0192c7de836cf258d4618,3,322,1196,0,,0
0xc04a3df04fe48c261a233e46110b0fdadab1733e,3,314,387,0,,0
0x0e636d680b300214cf10e3343d0eef14f642c8a4,3,270,775,0,,0
0xd1ec11ebd2ce4cebc6158cac36fb70dbb393d249,3,148,899,0,,0
0x93f871f73192b0c2543ec45644c42afa7365dde6,2.9725039999993896,47,295,0,,0
0x6c6a0089c5b9fd46861db356e60c28039771c65a,2.959683000000041,102,643,0,,0
0xfe32a37f15ee4a4b59715530e5817d1322b9df80,2.9379539999999906,3318,1114,0,,0
0xecded8b1c603cf21299835f1dfbe37f10f2a29af,2.91132000000016,8978,901,0,,0
0xea70f086564e3cae2a5510f7cff7f7165709270b,2.910519000000022,29,92,0,,0
0xe46e8996a7bfd82ca059ceccbf99df153c199e64,2.89071399999375,0,,0,,0
0x84e758f9b12bf5dcb0cb175586981e56eb32963c,2.837492,4,85,0,,0
0x481cc63558e305007ce3f3c7611dfc14cb9f1549,2.7478,7,171,0,,0
0x7cb785a76607a31e0517590d35fec0a32d83bccf,2.734583,198,707,0,,0
0x650edb6e05e7872133bcdc20cc28e68dba55939c,2.6444360000000415,138,927,0,,0
0x982c76ce86d87c1cc4b1908fe938a75d27f3a826,2.619115,0,,0,,0
0x803ae115aba12d549982a2455591a1d1ce23db55,2.5893,26,97,0,,0
0xba85e7b5fc623014ccd394bbca960b1d8455faee,2.570458,1153,1919,0,,0
0xdcf086e3f7954b38180daae1405569da86588bfe,2.5612629999999967,139,806,0,,0
0x4a1ffcdb1432b822bd931bee06135930bf6c67ae,2.384301999999934,20,541,0,,0
0xd7f50e71a6c0525479abba17f02eddb55b6f3ff5,2.269046,209,1175,0,,0
0x52a9531ea1edb128d5822aebcfb0e1fe28adf8a0,2.198129,56,141,0,,0
0x848569941c58aa3274c4153c1dd4f867cd5c543f,2.165183,209,541,0,,0
0xdadac68f07a1d73f388d2f50494397715409ee0c,2.141195,593,1764,0,,0
0x2d8a2047b4e198a26b937fab3ecd0c28ad6e5fab,2.0306699999999864,18,112,0,,0
0xc6326e5d3c128c38595134021a30af0c15916285,2.0274570000001404,529,552,0,,0
0x6430f34e563c719a74cdf9bdd565bc569b1cdf51,2,337,340,0,,0
0x3533b0b2f5e079cae7669ea25eaf30457e2ed0b3,2,449,557,0,,0
0xa28a89c9d6a52f2f5a64e3f3b764ed686fbd76eb,2,88,240,0,,0
0x7313fbc5ed80c1d376733ce1a8670f6fb1bff6d7,2,974,1234,0,,0
0x6b759bf480407d19c8903c16023c706868c29a2a,2,222,539,0,,0
0xd5fbc2b36504c148b7005999c9ed8f5410c9df6c,2,8,93,0,,0
